data_ind,gamma_t,V
0,0.0,0.0
1,0.0,-0.02728848
2,0.0005,15.545626562
3,0.0014,48.109047581999995
4,0.0025,113.93496843199999
5,0.0017,44.61042870199999
6,0.0002,-7.036744896
7,-0.0012,-77.137144828
8,-0.0022,-136.379367368
9,-0.0027,-160.929485168
10,-0.0017,-85.589554688
11,-0.0003,-11.410592288
12,0.0003,5.608629984
13,0.0007,15.773768932
14,0.0012,26.632684672
15,0.0023,97.985156572
16,0.0026,109.489419332
17,0.0016,50.565308802
18,0.0011,16.686022592
19,0.0,-10.941395008
20,-0.0001,-15.460109308
21,-0.0015,-86.00338326800001
22,-0.002,-118.79141046800001
23,-0.0025,-147.061773168
24,-0.001,-47.895396798
25,-0.0002,-11.533659548
26,0.0006,14.917310972
27,0.0011,21.169740032
28,0.0017,57.674053472
29,0.0023,97.25662310199999
30,0.0026,109.006384332
31,0.0018,56.653588862
32,0.0013,19.881603682
33,0.0001,-9.082989472
34,0.0,-12.071155868
35,-0.0008,-47.52022134800001
36,-0.0017,-96.961057948
37,-0.0022,-131.465933168
38,-0.0026,-151.225950768
39,-0.0018,-92.912795268
40,-0.0003,-11.625577468
41,0.0009,17.364524962
42,0.0012,26.594872222
43,0.0022,91.770064032
44,0.0035,169.481970532
45,0.004,198.401661132
46,0.0051,246.515214532
47,0.004,179.693270832
48,0.0027,94.680768512
49,0.002,53.164986881999994
50,0.0015,19.656285792
51,0.0002,-12.033285597999999
52,-0.0008,-56.39162390800001
53,-0.0015,-99.030574468
54,-0.0021,-134.232491268
55,-0.0031,-189.744127268
56,-0.0038,-219.27318056800002
57,-0.0044,-244.139008368
58,-0.0048,-259.190026268
59,-0.005,-268.221530168
60,-0.0042,-216.778083868
61,-0.003,-152.505355668
62,-0.001,-41.135144028000006
63,-0.0004,-11.345344578
64,0.0009,21.415790052
65,0.0018,66.80332883199999
66,0.0027,129.138552732
67,0.0038,191.79661683199998
68,0.0041,210.662871132
69,0.0048,244.77156743199998
70,0.0051,257.173925832
71,0.004,196.52810123199998
72,0.0031,139.293439032
73,0.0024,96.248577312
74,0.0015,38.116655611999995
75,0.0012,19.581715072
76,-0.0001,-12.088027138
77,-0.001,-50.714174468
78,-0.0016,-85.621442398
79,-0.0024,-131.736789668
80,-0.0029,-163.13650706800001
81,-0.0038,-208.154319268
82,-0.0045,-241.868953868
83,-0.0048,-256.834027468
84,-0.005,-265.664815268
85,-0.004,-206.552825768
86,-0.0031,-153.836054868
87,-0.0019,-88.564514978
88,-0.0005,-21.844808548
89,0.0006,16.776196892
90,0.0014,39.677018462
91,0.0023,93.89727110199999
92,0.0031,148.983073432
93,0.0039,196.867892832
94,0.0046,232.017714732
95,0.0051,259.266229432
96,0.0037,177.445073732
97,0.0026,111.397122032
98,0.0017,55.694404352
99,0.0013,20.177119902
100,-0.0001,-11.988498688
101,-0.0015,-80.495162428
102,-0.002,-110.686242668
103,-0.0026,-147.72857286800001
104,-0.0037,-198.177370768
105,-0.0044,-238.637793168
106,-0.005,-265.125148368
107,-0.0042,-216.572012468
108,-0.0028,-135.842400368
109,-0.0014,-60.297577278000006
110,-0.0004,-11.256006498
111,0.0004,14.969939712
112,0.002,83.95775696199999
113,0.0027,131.922231232
114,0.0043,217.178306032
115,0.0057,292.910469932
116,0.0067,336.58158783199997
117,0.0077,360.568780032
118,0.009,373.192982432
119,0.0102,383.606355332
120,0.0095,321.307613932
121,0.0074,174.425757932
122,0.0046,41.080771682
123,0.0034,-12.194089697999999
124,0.0012,-101.312505168
125,-0.0003,-171.77611996800002
126,-0.0017,-242.007793668
127,-0.003,-291.222934368
128,-0.0054,-332.219803368
129,-0.0065,-340.785815168
130,-0.0089,-350.103574568
131,-0.0107,-354.436544768
132,-0.0094,-263.666471268
133,-0.0072,-147.743193368
134,-0.005,-39.053684638
135,-0.0036,15.999878562
136,-0.0011,109.554707032
137,0.0005,201.706738632
138,0.0026,278.238608532
139,0.0045,323.843494332
140,0.0063,356.103254832
141,0.0083,377.492912932
142,0.0096,385.537378932
143,0.0104,389.407948432
144,0.0092,302.068234732
145,0.0072,166.121973532
146,0.0049,60.628121502
147,0.0031,-12.183530148
148,0.0016,-71.70838751800001
149,-0.0005,-159.630589068
150,-0.0022,-228.670674768
151,-0.0037,-270.601988568
152,-0.006,-316.60117176800003
153,-0.0084,-345.101727368
154,-0.01,-354.421581768
155,-0.0079,-229.279846168
156,-0.0043,-40.093724898000005
157,-0.0028,15.397588222
158,-0.0006,95.921146692
159,0.0005,161.939461332
160,0.0023,240.31866123199998
161,0.0036,283.086078932
162,0.0054,324.823784632
163,0.007,356.207391432
164,0.0101,388.468210632
165,0.0091,305.359123132
166,0.0071,176.759396732
167,0.0053,88.522877252
168,0.0039,22.856559522
169,0.0016,-62.788870948
170,-0.0001,-134.917616668
171,-0.0011,-181.172693368
172,-0.0029,-242.015092868
173,-0.0045,-280.156741768
174,-0.006,-312.14376876800003
175,-0.008,-340.231536568
176,-0.0097,-353.884934968
177,-0.0101,-358.398840968
178,-0.0084,-247.907954468
179,-0.0063,-126.08713576800001
180,-0.0041,-29.109468958
181,-0.001,81.202776962
182,0.0005,160.290387632
183,0.0017,219.344655432
184,0.0032,269.353697332
185,0.0047,308.082273232
186,0.0065,347.681318232
187,0.0079,369.457867832
188,0.0097,387.304177932
189,0.01,391.888553532
190,0.009,304.667121132
191,0.0065,154.632304732
192,0.0044,54.331443742
193,0.0017,-44.322861058
194,0.0006,-96.69172710800001
195,-0.0012,-175.99687156800002
196,-0.0024,-219.350162068
197,-0.0044,-271.008340068
198,-0.0059,-303.924438568
199,-0.0079,-336.332299668
200,-0.0097,-354.833061768
201,-0.0102,-359.761436868
202,-0.0088,-265.186953268
203,-0.0087,-258.793162368
204,-0.0071,-171.304084868
205,-0.0049,-55.63863532800001
206,-0.0003,123.564292432
207,0.0009,184.69019853199998
208,0.0035,280.761064832
209,0.0058,333.003345232
210,0.0091,381.616591432
211,0.0129,403.20259753199997
212,0.0175,417.077430832
213,0.0194,421.930092032
214,0.0201,423.981883232
215,0.0189,336.101083732
216,0.0161,162.204299732
217,0.0133,27.038907172000002
218,0.0101,-83.851440868
219,0.0077,-180.830900168
