data_ind,gamma_t,V
0,0.0,0.0
1,0.0008135016915558,17.406233856000004
2,0.0016270035795074,34.812472160000006
3,0.0022371293080862,47.867152
4,0.0024626789311833,58.940136640000006
5,0.0026882285542804,70.01307680000001
6,0.0037182020683606,87.18253472
7,0.0047481765644191,104.35194816
8,0.0057781500784993,121.52136160000002
9,0.0068081235925795,138.69081952000002
10,0.007838098088638,155.86023296000002
11,0.0090697346026778,170.39429536000003
12,0.0110427588720761,185.77885984
13,0.0123793688707366,194.2268128
14,0.013263542168703,199.31083232
15,0.0144704721076908,204.26763904
16,0.0167633227947417,210.35143552
17,0.0187998182161695,216.26585216
18,0.021173338423909,218.49172032
19,0.0243333741836323,219.82718784
20,0.0269457213436134,222.43460544
21,0.0295159023536449,225.55082976000003
22,0.0325916647321693,228.15829184000003
23,0.0357376483818371,230.76570944
24,0.0392769339965222,232.73710752
25,0.0420858241213945,236.4892624
26,0.0458980407960937,240.77575552
27,0.049710257470793,245.06224864
28,0.0535224643257088,249.34874176
29,0.0573346810004081,253.63519040000003
30,0.0611908313860702,257.02074112
31,0.0650469817717324,260.40624736
32,0.0684211084492951,263.36857088000005
33,0.0723151828384751,265.69883360000006
34,0.0762092670474385,268.02909632
35,0.0801033414366186,270.35940352000006
36,0.0839974158257986,272.68966624000007
37,0.0877651488816641,271.53443168
38,0.0903558041400992,273.32661984000003
39,0.092716352413958,276.38061664
40,0.0950769006878169,279.43461344
41,0.0989734005634984,281.67960800000003
42,0.1028698906193966,283.92460256000004
43,0.1067893589684671,285.09384832000006
44,0.1107088273175376,286.26309408000003
45,0.114628197468774,287.43233984000005
46,0.1167297293157064,284.56845056000003
47,0.1182768361914795,284.07970432
48,0.1196081042279666,286.84942944000005
49,0.1201838381291191,291.41129824
50,0.1241096893374042,291.98108704000003
51,0.1280356387435233,292.55083136
52,0.1319614899518084,293.12062016000004
53,0.1358874393579275,293.69036448
54,0.1398132905662126,294.26015328
55,0.1427577526208019,294.68747264
56,0.1446046574839908,291.55376768
57,0.1460685907943065,299.30405184000006
58,0.1481855397011879,297.57048832000004
59,0.1520591496617477,297.67248096000003
60,0.1538382980194282,300.52787456
61,0.154558971923668,304.91289088
62,0.1553922787435862,299.30405184000006
63,0.1575092276504675,299.50799264000005
64,0.160313561395839,303.59614944000003
65,0.1621830517608639,306.32157248000004
66,0.1661109651236644,306.29185984000003
67,0.1700388784864649,306.2621472
68,0.1739667918492655,306.23247904
69,0.1778945088163979,306.06723584
70,0.1818222257835303,305.90199264000006
71,0.1857500409484968,305.73674944000004
72,0.1885838340440892,305.55389216000003
73,0.1896693129018992,300.6389856
74,0.1905292313348502,303.70281248000003
75,0.192714133142908,302.87303808
76,0.1934895032407249,298.97943680000003
77,0.1940673974942269,298.4688064
78,0.1950964125974466,300.3836704
79,0.1955615757374362,304.21348736000004
80,0.1967034201520024,301.91556160000005
81,0.1979439533898088,301.46871552000005
82,0.1990575168281628,298.4688064
83,0.1982617215808594,281.045768
84,0.197465926333556,263.6227296
85,0.1966701310862526,246.19973568
86,0.1958743358389492,228.77669728000004
87,0.1950785405916458,211.35365888
88,0.1942827453443424,193.93066496
89,0.1934869500970391,176.50762656000003
90,0.1926911548497357,159.08458816
91,0.1918953596024323,141.66159424
92,0.1910995643551289,124.23855584
93,0.1903037691078255,106.81551744
94,0.1895217215572919,93.95034464
95,0.1887395758089242,81.08517184
96,0.1883441331311243,65.62058784
97,0.1872991117809512,48.46976704
98,0.1862541886286122,31.318986272000004
99,0.1852091672784391,14.168187712
100,0.1844563826824584,0.11206175552
101,0.1837946274786606,-17.425640480000002
102,0.1831328722748628,-34.963343872
103,0.182471215268899,-52.501033920000005
104,0.1818094600651012,-70.03874176000001
105,0.1811477048613034,-87.5764496
106,0.1803917779346324,-99.76272416
107,0.1796311375119261,-115.67139648
108,0.1782333895417735,-129.89378752000002
109,0.1766359071771225,-146.14793600000002
110,0.1755021149849502,-155.03303840000004
111,0.1744516927539032,-163.06932896000004
112,0.1730029801078683,-168.8096064
113,0.171626639265543,-175.5338704
114,0.1698031054868628,-185.84317792
115,0.1683527234776488,-192.9033104
116,0.1663584236655208,-199.63495808
117,0.1648718066555349,-204.39640864
118,0.1627324686424856,-209.32207936000003
119,0.1605568956286645,-215.23275968
120,0.1577649348103859,-221.3077936
121,0.1544290561891934,-228.86040864000003
122,0.1523259531769159,-232.80089184
123,0.1500415769629452,-235.59214528
124,0.1477209657482026,-240.02511104
125,0.144929004929924,-243.63737632000004
126,0.1425358255158037,-248.56291360000003
127,0.1394537882956823,-250.53324416
128,0.1367342974789473,-254.14537600000003
129,0.134341118064827,-258.41421056
130,0.1319480368485408,-260.05601184
131,0.1285395900279706,-263.50401248000003
132,0.125022438205085,-265.9668256
133,0.1218314995869799,-268.26546304000004
134,0.1194384183706936,-271.38497888
135,0.1159212665478079,-274.50462816000004
136,0.1132136576689955,-276.50978656
137,0.1106011042935628,-277.00271392
138,0.1077707481221628,-278.15292224
139,0.1055572707443906,-278.81011424
140,0.1030897555698793,-279.96032256
141,0.1008400431913353,-282.09629664
142,0.0977194633213414,-282.58922400000006
143,0.0946350693532022,-285.0538608
144,0.0921313486372693,-285.2182144
145,0.089010709848575,-286.53268736
146,0.0865795278726696,-288.5043968
147,0.0833137428654363,-288.83297056
148,0.0804108479540088,-288.99732416
149,0.0777982258400922,-289.16154432
150,0.0750041635881645,-290.14744352
151,0.0718835837181706,-290.64037088
