data_ind,gamma_t,V
0,0.0,0.0
1,0.00035,15.872537429
2,0.00128,43.405064949
3,0.00267,120.784250599
4,0.0016,45.652681659
5,0.00065,14.745960949
6,-7e-05,-12.847291731
7,-0.00017,-18.463466301
8,-0.00121,-80.265490751
9,-0.00243,-137.27161490100002
10,-0.00084,-40.780914210999995
11,0.00014,12.465476299
12,0.00245,105.114806599
13,0.00276,122.768095199
14,0.00148,42.774992369
15,-2e-05,-10.488956441
16,-0.00105,-68.341180151
17,-0.00264,-152.51663260100003
18,-0.00095,-47.192889150999996
19,-0.00026,-5.082802056999999
20,0.00145,50.113381089
21,0.00293,133.703269299
22,0.00165,50.583682699
23,6e-05,-5.573225762
24,-0.00114,-74.430903131
25,-0.00245,-141.104824901
26,-0.00056,-25.442600751
27,0.00014,10.371522539
28,0.00194,75.021069289
29,0.00404,197.905430699
30,0.00475,234.460904299
31,0.00499,244.97676219899998
32,0.00286,98.48193333900001
33,0.00068,9.416223053
34,-0.00084,-71.838374011
35,-0.00316,-198.583135701
36,-0.00379,-235.89229050100002
37,-0.00479,-286.088192801
38,-0.00493,-296.71110330100004
39,-0.00269,-138.03009870100001
40,0.0,10.271563349000001
41,0.00301,139.564237499
42,0.00485,243.89571919899998
43,0.00507,257.848304699
44,0.0024,87.384883189
45,0.00046,9.617481574000001
46,-0.00122,-79.743645811
47,-0.00449,-267.15262750100004
48,-0.00481,-285.140685301
49,-0.00495,-294.982901901
50,-0.00222,-110.857781701
51,7e-05,10.660290319
52,0.00248,107.502099799
53,0.00521,266.299702299
54,0.00279,107.60729349900001
55,8e-05,-6.1023496129999995
56,-0.00262,-153.824241801
57,-0.00461,-274.704773401
58,-0.00496,-297.62889470100004
59,-0.00231,-115.920892401
60,5e-05,10.156187979
61,0.003,135.606695699
62,0.00725,344.069397999
63,0.01025,384.224088999
64,0.01191,391.331980299
65,0.00959,228.56490619899998
66,0.00532,14.477766409000001
67,0.00455,-13.260808691
68,0.00086,-196.82759120100002
69,-0.00204,-299.33878580100003
70,-0.0035,-334.571453901
71,-0.00463,-355.840583401
72,-0.00558,-368.336967701
73,-0.00685,-379.187003901
74,-0.00806,-387.016581101
75,-0.00919,-393.647170301
76,-0.01064,-400.121938401
77,-0.00773,-202.320404601
78,-0.00402,10.282431809
79,0.00041,173.66681949899998
80,0.00043,170.547363999
81,0.00281,257.82103129899997
82,0.00457,305.255652599
83,0.00612,335.703552599
84,0.00748,357.975245899
85,0.00836,369.398655799
86,0.0093,381.98221559899997
