data_ind,gamma_t,V
0,0.0,0.0
1,0.0004461791881284,22.21593632
2,0.0008923585681297,44.431868192
3,0.0013385377562581,66.64780896
4,0.0017847169443866,88.86374528
5,0.0022308959406422,111.0796816
6,0.0026770751287706,133.29561792
7,0.0031232543168991,155.51155424
8,0.0035694335050275,177.72749056
9,0.0040156126931559,199.94342688
10,0.0044617918812844,222.15936320000003
11,0.0049079710694128,244.37529952
12,0.0053541502575413,266.59123584
13,0.0056699307434976,288.81918176000005
14,0.0059857093107255,311.04712768
15,0.0063014897966819,333.27507360000004
16,0.0066172702826382,355.50301952
17,0.0069330488498662,377.73096544
18,0.0072488293358225,399.95891136
19,0.0075646079030504,422.18685728
20,0.0078803883890068,444.4148032
21,0.0081961669562347,466.64279360000006
22,0.0085119474421911,488.87078400000007
23,0.0096876809001138,519.5455264000001
24,0.0113999119303655,545.0241152
25,0.0133085075458791,567.5928224
26,0.0163364355974008,582.963776
27,0.0184992895908023,592.8209888
28,0.0217435101409593,600.3389984
29,0.0215891676268303,578.102112
30,0.0214348442999855,555.8647808000001
31,0.0212805209731406,533.6278944000001
32,0.0211261784590116,511.3905632
33,0.0209718551321668,489.1536768
34,0.0208175318053219,466.91634560000006
35,0.0206631892911929,444.67928128000005
36,0.0205088659643481,422.442128
37,0.0203545426375032,400.2050192
38,0.0202002193106584,377.9679104000001
39,0.0200458767965294,355.7308016
40,0.0198915534696845,333.49364832000003
41,0.0197372301428397,311.25653952000005
42,0.0195828876287107,289.01943072
43,0.0194285643018658,266.78227744000003
44,0.019274240975021,244.54516864
45,0.0191199061358056,222.30805984
46,0.0189655770527755,200.07090656000003
47,0.0188112479697454,177.83379776
48,0.0186569188867153,155.59668896000002
49,0.0185025898036853,133.35958016
50,0.0183482607206552,111.12242688
51,0.0181939316376251,88.88531808
52,0.018039602554595,66.64820928
53,0.0175595271101935,44.436058208000006
54,0.0170794535845204,22.223920480000004
55,0.0165993781401189,0.011783525952
56,0.0161193046144459,-22.200354976000003
57,0.0156392291700444,-44.41249270400001
58,0.0151591537256429,-66.62463488
59,0.0146790801999698,-88.83674592000001
60,0.0141990047555683,-111.04890144
61,0.0137189312298953,-133.26105696000002
62,0.0132388557854938,-155.47316800000002
63,0.0127587822598207,-177.68532352000005
64,0.0121744527067022,-199.88400160000003
65,0.0115901231535836,-222.08272416
66,0.0110057936004651,-244.28144672
67,0.0104214640473465,-266.48016928000004
