data_ind,gamma_t,V
0,0.0,0.0
1,0.00122,64.19982997
2,0.00123,64.17512577
3,0.0013499999999999999,72.28525307000001
4,0.0021200000000000004,112.74351826999998
5,0.0021799999999999996,115.27711686999999
6,0.0024600000000000004,130.63875636999998
7,0.00258,140.06143516999998
8,0.00262,141.16145667
9,0.0029500000000000004,161.45162697
10,0.0029500000000000004,161.05476307
11,0.002,92.76769257000001
12,0.00098,39.14795111
13,0.0003600000000000001,3.786360000000002
14,-0.00014000000000000004,-25.852812379999996
15,-0.00087,-55.41344643
16,-0.00119,-59.536555613999994
17,-0.0018900000000000002,-79.98011961
18,-0.00201,-85.77945315
19,-0.00201,-85.81475248
20,-0.00267,-125.57393884999999
21,-0.00269,-126.65704019
22,-0.00349,-170.13487462999998
23,-0.0034800000000000005,-169.67493363
24,-0.00396,-200.69954683
25,-0.00439,-223.77859533
26,-0.00452,-231.81082043
27,-0.00462,-236.85668943000002
28,-0.00387,-180.04363083
29,-0.00265,-109.63216896
30,-0.00243,-98.39516431999999
31,-0.00224,-85.95680825
32,-0.0021000000000000003,-80.59098569
33,-0.0021000000000000003,-80.53841923
34,-0.0018,-60.90029462
35,-0.00099,-50.02629571
36,-0.00057,-34.197847519999996
37,-0.00057,-35.465616479999994
38,-3.9999999999999996e-05,-8.588634299999995
39,0.0006299999999999999,29.889278980000007
40,0.00137,68.05861666999999
41,0.00202,103.51161417
42,0.00279,150.46367917
43,0.00279,148.63991467
44,0.0024400000000000003,115.80475196999998
45,0.0013599999999999999,61.39196767000001
46,0.0004499999999999999,13.119313730000002
47,-0.00027000000000000006,-28.596587869999997
48,-0.00087,-55.354372542
49,-0.00186,-77.37778163
50,-0.0019500000000000001,-82.40032534
51,-0.00232,-104.83791885
52,-0.0029700000000000004,-143.19091004999999
53,-0.0031400000000000004,-152.74439562999999
54,-0.00381,-190.79121323
55,-0.00442,-226.53721383
56,-0.00454,-234.21390583000002
57,-0.00466,-240.74648323
58,-0.00465,-239.61413363
59,-0.0038900000000000002,-182.93185073
60,-0.00283,-120.78362077
61,-0.00219,-86.08220627
62,-0.0015,-57.946898237999996
63,-0.0011200000000000001,-54.841811709999995
64,-0.00027000000000000006,-20.50721488
65,0.0004499999999999999,18.93074583
66,0.00099,47.94273687
67,0.0013000000000000002,63.85653327000001
68,0.00198,101.21647286999999
69,0.0025599999999999998,134.94409567
70,0.00279,150.66879867
71,0.0028000000000000004,149.80867557
72,0.00193,88.50089076999998
73,0.0009,34.47730202
74,0.0,-14.441321599999995
75,-0.00066,-50.183261181999995
76,-0.0009400000000000001,-55.660759678
77,-0.00115,-58.680222205999996
78,-0.00141,-61.606957279999996
79,-0.0019,-80.2445888
80,-0.00204,-85.80070569
81,-0.0025900000000000003,-122.35487677
82,-0.00334,-164.75816783
83,-0.0034000000000000002,-166.30727283
84,-0.00385,-194.17817833
85,-0.00421,-214.68044263000002
86,-0.00445,-228.46565313
87,-0.00464,-239.29028363
88,-0.0046300000000000004,-238.35357043
89,-0.00379,-177.37486643
90,-0.00266,-114.88518134
91,-0.00216,-86.16031315000001
92,-0.00216,-86.18665865
93,-0.00202,-79.79470918
94,-0.00163,-60.348426814
95,-0.00111,-55.009025374
96,-0.00048,-30.381298939999997
97,0.00026000000000000003,7.733510750000001
98,0.00108,49.99106307
99,0.0012900000000000001,60.35276807
100,0.0012900000000000001,60.10676257000001
101,0.0016699999999999998,81.02618247000001
102,0.0024000000000000002,119.71614967
103,0.0026,134.65624337
104,0.0027600000000000003,144.90973287
105,0.00279,148.40759117
106,0.0027800000000000004,147.92696257
107,0.00272,136.06221607
108,0.0016,72.04133367
109,0.00035000000000000005,7.470189150000003
110,-0.00039000000000000005,-36.773724349999995
111,-0.0009400000000000001,-55.522987326
112,-0.00125,-60.046140734
113,-0.00151,-65.09871289
114,-0.00193,-80.82542198
115,-0.0020499999999999997,-85.85445533000001
116,-0.0022500000000000003,-101.21260312999999
117,-0.00282,-133.51062979
118,-0.0032199999999999998,-159.19684233
119,-0.0034600000000000004,-168.97008133
120,-0.00415,-212.82882923
121,-0.00442,-224.82851903
122,-0.00441,-224.55984203
123,-0.00455,-234.31264693
124,-0.00465,-240.20983643
125,-0.00465,-239.42510253
126,-0.00411,-198.55186563
127,-0.0030099999999999997,-132.64197097
128,-0.00215,-86.13112982
129,-0.00202,-80.29248486
130,-0.00166,-60.458639358
131,-0.00116,-55.120163102
132,-0.00058,-36.22756777
133,0.00017,0.9865886400000008
134,0.00025,7.644190470000005
135,0.0007899999999999999,36.06219559000001
136,0.0014700000000000002,70.71706177000002
137,0.00215,107.98015507
138,0.00226,113.00834777
139,0.00249,124.55677017
140,0.0026,134.93118307
141,0.00279,148.78509737
142,0.00279,147.87056187
143,0.00249,119.81794667
144,0.0011300000000000001,47.398052580000005
145,0.0001299999999999999,-5.1345399
146,-0.0006000000000000001,-45.872388574
147,-0.00097,-55.642167038
148,-0.00135,-61.33092774
149,-0.0018,-74.15922662
150,-0.00201,-83.57853827
151,-0.00207,-86.59407321
152,-0.00273,-125.8399159
153,-0.0032500000000000003,-158.68455723
154,-0.0039700000000000004,-201.91784513000002
155,-0.00468,-240.84887623
156,-0.00467,-240.10861783000001
157,-0.00447,-217.18860313000002
158,-0.0032900000000000004,-148.00400188999998
159,-0.00226,-88.62954472999999
160,-0.00218,-86.15977494
161,-0.00209,-81.98131929
162,-0.0017200000000000002,-60.88443305
163,-0.00126,-55.155355678
164,-0.00075,-42.060047806
165,2.999999999999997e-05,-5.366689919999999
166,0.0007999999999999999,37.972438110000006
167,0.00143,70.38277676999999
168,0.00173,85.01701707000001
169,0.0022700000000000003,114.64197807
170,0.0025599999999999998,132.40743687
171,0.0028399999999999996,152.03240427
172,0.0028399999999999996,151.21119667
173,0.00281,142.44843656999998
174,0.00143,63.85675127
175,0.00038999999999999994,8.598958110000005
176,-0.00039000000000000005,-37.043299839999996
177,-0.00093,-55.557036765999996
178,-0.00128,-60.299036222
179,-0.0015600000000000002,-67.17516829
180,-0.00194,-80.86516931
181,-0.0020499999999999997,-85.90358793
182,-0.0020499999999999997,-85.96130073
183,-0.0020499999999999997,-85.93025369
184,-0.00215,-95.14163024
185,-0.00272,-127.40739554999999
186,-0.00286,-136.46535168
187,-0.0035399999999999997,-176.06660293
188,-0.00413,-211.25081663
189,-0.00449,-231.52395113
190,-0.00455,-234.33172443
191,-0.00468,-242.32931293000001
192,-0.00468,-242.07434023000002
193,-0.00467,-240.90134923
194,-0.00372,-173.84206473
195,-0.0031799999999999997,-146.04716211
196,-0.0031000000000000003,-137.99864399999998
197,-0.00231,-91.85688898999999
198,-0.0023,-91.40269481
199,-0.00217,-86.09756077
200,-0.00204,-79.46226121
201,-0.0019,-69.91546989
202,-0.00168,-60.797763769999996
203,-0.0015600000000000002,-59.022962846
204,-0.0013700000000000001,-56.903019357999995
205,-0.00124,-55.139089342
206,-0.00097,-49.966185438
207,-0.00083,-46.310018398
208,1.0000000000000026e-05,-8.363423169999997
209,0.00076,34.33396967000001
210,0.00173,83.24092617
211,0.0025399999999999997,128.20645647
212,0.0031000000000000003,169.58637396999998
213,0.00334,183.35721297
214,0.0037600000000000003,209.43355067
215,0.00406,226.03054657
216,0.00407,224.99326846999998
217,0.00406,223.47800837
218,0.00372,188.99587587
219,0.00251,112.65680007
220,0.00138,52.73002587
221,0.0003699999999999999,0.10978554000000429
222,-0.00033,-40.904065982
223,-0.00082,-55.644088573999994
224,-0.00115,-60.49664307
225,-0.0015,-67.75805645
226,-0.0019500000000000001,-85.90264941
227,-0.0019500000000000001,-86.03222854
228,-0.00228,-107.60906732999999
229,-0.0027800000000000004,-135.24289005
230,-0.0034200000000000003,-172.84759423
