data_ind,gamma_t,V
0,0.0,0.0
1,0.0004805377654002,22.137931744
2,0.0009610754303699,44.275867936
3,0.0014416131957702,66.41379968000001
4,0.0019221512624621,88.55171808000001
5,0.0024026883248486,110.68968096
6,0.0028832263915405,132.82759936000002
7,0.0033637644582324,154.96551776
8,0.0038443015206188,177.10348064000002
9,0.0043248395873108,199.24139904000003
10,0.0048053776540027,221.37931744
11,0.0052859147163891,243.51728032000003
12,0.005766452783081,265.65519872000004
13,0.0070828260753851,285.71825856000004
14,0.0079179341838461,298.44629952
15,0.0091291215440593,309.20645632000003
16,0.0093941698059581,310.88419744000004
17,0.0104933148407221,310.88419744000004
18,0.011516461068601,313.5686544
19,0.0128046635928224,315.58199712000004
20,0.0141310498105377,316.42088992000004
21,0.0155330602292025,318.43423264
22,0.0164045864621632,319.94423968000007
23,0.0178447805743221,321.28646816
24,0.018867926802201,324.64199488
25,0.0208382234639901,330.84980160000003
26,0.0223162296766236,335.54684512000006
27,0.0240970942430198,338.73459328
28,0.0252718604658169,342.09016448000006
29,0.0271665429697111,345.11017856000007
30,0.0288717833351578,347.79463552
31,0.0300465495579549,350.31126944000005
32,0.031211393242832,351.3684256
33,0.0319935463331301,352.2073184
34,0.0328230725118583,353.15238496
35,0.0326998442322235,330.91905696000003
36,0.0325766259956433,308.68577344000005
37,0.0324533977160085,286.45244544
38,0.0323301794794283,264.21916192000003
39,0.0318323954794202,242.08871616
40,0.0313346114794122,219.95827040000003
41,0.0308368274794042,197.82778016000003
42,0.0303390434793961,175.69733440000002
43,0.0298412594793881,153.56688864
44,0.0293434754793801,131.43644288000002
45,0.028845691479372,109.30595264
46,0.028347907479364,87.17550688000001
47,0.0278501234793559,65.04506112000001
48,0.0273523394793479,42.914597568000005
49,0.0268545554793399,20.784138464
50,0.0263567714793318,-1.346316192
51,0.0258589874793238,-23.476770848
52,0.0253612034793158,-45.60721216
53,0.0248634194793077,-67.7377024
54,0.0243656354792997,-89.86814816000002
55,0.0238678514792917,-111.99859392
56,0.0231368577089984,-134.00169344000005
57,0.0224058538956506,-156.00479296
58,0.0216748601253574,-178.00784800000002
59,0.021021157703073,-198.89418816000003
60,0.0198987157946115,-216.54798880000004
61,0.0183706750840854,-237.16162208000003
62,0.0176782667294692,-250.90385152
63,0.0161891830276394,-263.95713024
64,0.0149659088512452,-273.60435296
65,0.0137521956628064,-282.45498336
66,0.0117192604696333,-297.91654272
67,0.0100445710762036,-310.20147392000007
68,0.0084179969529372,-316.97938080000006
69,0.0065282867653631,-326.08763936
70,0.0039450203020348,-334.34810912
71,0.0005245980518482,-343.8795504
72,-0.0016282513133804,-347.05693472
73,-0.0040919793153247,-348.22173248000007
74,-0.0063643670415069,-351.61070816000006
75,-0.0092588938780552,-353.94025920000007
76,-0.0114835399357043,-356.79992288000005
77,-0.0146408252177083,-358.91792704000005
78,-0.0183289662784356,-364.0136448
79,-0.022020933742956,-368.25930528
80,-0.0266478192009143,-372.0803596800001
81,-0.0307709651275015,-374.94593920000005
82,-0.0338155874232836,-376.6437408
83,-0.0336584839205674,-354.41463840000006
84,-0.0335013804178513,-332.185536
85,-0.0333442769151351,-309.95638912
86,-0.033187173412419,-287.72728672000005
87,-0.0330300699097028,-265.49818432
88,-0.0326919001760547,-243.30866912
89,-0.0323537304424065,-221.11915392000003
90,-0.0320155607087584,-198.92963872
91,-0.0316773909751103,-176.74012352000003
92,-0.0313392212414621,-154.55060832000004
93,-0.0310010515078139,-132.3611376
94,-0.0306628817741658,-110.1716224
95,-0.0303247120405177,-87.9821072
96,-0.0298524173130209,-65.84067488000001
97,-0.0293801225855241,-43.69926924800001
98,-0.0289078379010819,-21.55785472
99,-0.0284355431735851,0.5835584736
100,-0.0279632484460883,22.724969888
101,-0.0274909637616461,44.86639776
102,-0.0269513403962788,66.97758368000001
103,-0.0264117170309115,89.08881408000002
104,-0.0256384219147485,112.1683296
105,-0.0244029353839911,135.92967904
106,-0.0234374563754816,156.95537504
107,-0.0219147585699895,186.11535104000004
108,-0.0205624010131433,212.46018784
109,-0.0194808242937472,229.05460832000003
110,-0.0175101459958843,253.5175408
