data_ind,gamma_t,V
0,0.0,0.0
1,0.00011176552805340601,13.239858086400002
2,0.00022353111586280601,26.4797170624
3,0.000335296494526506,39.71957603840001
4,0.00044706217196980604,52.95945280640001
5,0.000558827550633506,66.19928064640001
6,0.000670593228076806,79.4391529664
7,0.000782358905520106,92.67902528639999
8,0.0008941242841838061,105.9188531264
9,0.001005889961627106,119.15872544640001
10,0.001117655340290806,132.3985977664
11,0.001229421017734106,145.6384256064
12,0.001341186396397806,158.8782979264
13,0.001452952073841006,172.1181702464
14,0.001618002103886306,185.23398784640003
15,0.001783052432711206,198.34980544639998
16,0.001948102462756506,211.46562304640003
17,0.002113152791581306,224.58144064640004
18,0.002278203120406206,237.6972582464
19,0.002443253150451506,250.81307584639998
20,0.002348602165650006,237.5437132864
21,0.002253950882069006,224.2743062464
22,0.002159299897267606,211.00489920639998
23,0.002064648912466106,197.7355366464
24,0.001969997628885106,184.4661296064
25,0.001875346644083706,171.1967225664
26,0.001780695659282206,157.92736000640002
27,0.001686044674480806,144.6579529664
28,0.001591393390899706,131.3885459264
29,0.001496742406098306,118.11913888640001
30,0.001402091421296906,104.84977632639999
31,0.001256862728225706,91.68209504640001
32,0.001111634333934206,78.5144137664
33,0.000966405939642606,65.34673248640001
34,0.000821177545351106,52.1790512064
35,0.000675949151059606,39.0113476864
36,0.000530720756768006,25.843666406400004
37,0.000385492063696906,12.675985126400002
38,0.00024026366940530598,-0.49170015679999945
39,9.5035304991806e-05,-13.659381881600002
40,-5.0193119177682065e-05,-26.827067609600004
41,-0.00019542157322514165,-39.9947488896
42,-0.00034065002727259397,-53.1624435136
43,-0.000485878600831894,-66.3301247936
44,-0.000631106995123394,-79.4978060736
45,-0.000776335389414894,-92.66548735360001
46,-0.000921563783706494,-105.83316863360002
47,-0.001066792177997994,-119.0008499136
48,-0.001212020572289594,-132.16853119360002
49,-0.001357248966581094,-145.3362124736
50,-0.001502477659652194,-158.5038937536
51,-0.001647706053943794,-171.6715750336
52,-0.001792934448235294,-184.83925631360006
53,-0.001938162842526894,-198.00693759360001
54,-0.002083391236818394,-211.1746188736
55,-0.002228619631109894,-224.34230015360004
56,-0.002373848324181094,-237.50998143360005
57,-0.002519076718472594,-250.6776627136
58,-0.002664305112764194,-263.8453439936
59,-0.002551507450606894,-250.60742879360004
60,-0.002438710087229294,-237.36951359360006
61,-0.002325912425071994,-224.1315983936
62,-0.002213115061694394,-210.8936831936
63,-0.002100317399537094,-197.6557679936
64,-0.001987519737379894,-184.41785279360002
65,-0.001874722374002194,-171.17993759360002
66,-0.001761924711844994,-157.9420223936
67,-0.001649127348467294,-144.7041071936
68,-0.001536329686310094,-131.4661919936
69,-0.001423532024152794,-118.2282767936
70,-0.001310734660775194,-104.99036159360003
71,-0.001197936998617894,-91.75244639360002
72,-0.001085139635240294,-78.51448671360001
73,-0.000972341973082994,-65.2765715136
74,-0.000859544310925794,-52.03865631360001
75,-0.000746746947548094,-38.80075445760001
76,-0.000633949285390894,-25.562834809599998
77,-0.000521151922013194,-12.3249151616
78,-0.000376736716139694,0.8447490368000001
79,-0.00023232157002219398,14.0144150144
80,-8.790642689245798e-05,27.184080102400003
81,5.6508722212806006e-05,40.353745190400005
82,0.00020092383845240602,53.523414726400006
83,0.000345339074203906,66.69309760640002
84,0.000489754190443506,79.86273600640001
85,0.000634169306683106,93.0324188864
86,0.000778584422922706,106.20205728639999
87,0.000922999539162306,119.3717401664
88,0.001067414655401906,132.54142304639998
89,0.001211829771641506,145.7110614464
90,0.001356244887881106,158.88074432640002
91,0.001500660004120706,172.05038272640002
92,0.001645075120360306,185.2200656064
93,0.001789490236599906,198.38974848639998
94,0.001933905352839506,211.5593868864
95,0.002078320767858706,224.7290697664
96,0.002222735884098306,237.89870816639998
97,0.002367151000337906,251.06839104640002
98,0.002511566116577506,264.2380739264
99,0.002655981232817106,277.40771232640003
100,0.002800396349056706,290.5773952064
101,0.002944809971398406,303.7470336064
102,0.003150334477778606,316.73554944640006
103,0.003355855996363006,329.7240208064
104,0.003561380502743206,342.7125366464
105,0.003766902021327506,355.70100800640006
106,0.003972426527707806,368.6894793664
107,0.004177948046292106,381.67799520640006
108,0.004383472552672406,394.6664665664
109,0.004588994071256706,407.65493792640007
110,0.004794518577637006,420.64345376640006
111,0.005000040096221306,433.6319251264
112,0.005734760029791906,453.4910886464001
113,0.006477633658453306,471.9169286464
114,0.007288031475115406,488.83489664640007
115,0.008301019782555305,499.89040064640005
116,0.009460356310201007,509.77341184640005
117,0.010968598683075106,517.3114374464001
118,0.011981604917290604,521.8341638464001
119,0.012679449473502507,523.0066566464001
120,0.013073387378976307,520.8289158464
121,0.013579890496084004,511.7834630464001
122,0.013816261007637706,505.75330944640007
123,0.013727890967438705,492.4742502464
124,0.013639517939443804,479.19563584639997
125,0.013551147899244807,465.9165766464
126,0.013462774871249805,452.63751744640007
127,0.013308915332077904,439.4915424064
128,0.013155055792906007,426.34561184640006
129,0.013001196253734106,413.1996368064
130,0.012847336714562205,400.05370624640005
131,0.012693477175390305,386.9077756864001
132,0.012539617636218307,373.7618451264
133,0.012385758097046406,360.61591456639997
134,0.012231898557874505,347.4699395264
135,0.012078039018702608,334.3240089664
136,0.011933059209032405,321.15570496640004
137,0.011788082387158106,307.9874454464
138,0.011643102577487806,294.8191414464
139,0.011498125755613507,281.65083744640003
140,0.011353145945943305,268.48253344640005
141,0.011208169124069006,255.31422944640002
142,0.011063189314398807,242.1459699264
143,0.010918212492524507,228.97766592640002
144,0.010773232682854305,215.8093619264
145,0.010628252873184005,202.64105792639998
146,0.010483276051309706,189.4727984064
147,0.010338296241639507,176.3044944064
148,0.010193319419765205,163.1361904064
149,0.010048339610095006,149.9678864064
150,0.009903362788220706,136.7996268864
151,0.009758382978550407,123.63132288640003
152,0.009613406156676108,110.4630188864
153,0.009468426347005905,97.29471488640002
154,0.009323449525131606,84.12641088640001
155,0.009178469715461407,70.95815136639999
156,0.009033492893587108,57.78984736640001
157,0.008888513083916905,44.62154336640001
158,0.008743536262042606,31.4532527104
159,0.008598556452372307,18.2849620544
160,0.008453579630498007,5.116666950400001
161,0.008283176665265905,-7.9839785216
162,0.008112773700033805,-21.0846239936
163,0.007942373722597706,-34.1852694656
164,0.0077719707573656064,-47.2859193856
165,0.007601570779929406,-60.3865737536
166,0.007431167814697306,-73.4872236736
167,0.007260764849465206,-86.5878735936
168,0.007090364872029106,-99.68852351359999
169,0.006919961906797006,-112.7891289536
170,0.006749561929360806,-125.88977887360002
171,0.006579158964128706,-138.99042879360002
172,0.006408755998896606,-152.0910787136
173,0.006238356021460406,-165.19172863360004
174,0.006067953056228406,-178.29237855360003
175,0.005897550090996306,-191.3930284736
176,0.005699336721254806,-204.40667551360002
177,0.005501123351513406,-217.4202780736
178,0.005302906993976106,-230.4339251136
179,0.005104693624234706,-243.44757215360005
180,0.004906477266697306,-256.4612191936
181,0.004404279563523606,-277.5028390336
182,0.004096993715589506,-296.60183935360004
183,0.003590884987544406,-320.54293247360005
184,0.003084776259499306,-339.10394719360005
185,0.002560592262421206,-362.77589183360004
186,0.001692982037848906,-387.79291167360003
187,0.001259185440781106,-400.4359068736
188,0.000789233226394106,-412.00293087360006
189,0.000202956555534906,-428.88478111360007
190,-0.000452994321275494,-441.5081161536
191,-0.001391674948836894,-452.6167737536001
192,-0.002036320902189994,-460.69567615360006
193,-0.002975018560188294,-472.9819417536
194,-0.003450020448475294,-481.3975577536
195,-0.004173819987924494,-490.3180217536001
196,-0.004841075489412894,-496.54566655360003
197,-0.005542281316045194,-502.7733113536001
198,-0.006367857136027894,-508.1589497536
199,-0.007102980422048794,-510.8522137536
200,-0.008030371363912093,-513.3768985536001
201,-0.008946441546999393,-516.2378521536
202,-0.009738105883185293,-518.2576889536
203,-0.010608937848108093,-520.1093913536
204,-0.011604178647728294,-520.4456601536
205,-0.012294045788809195,-520.1093913536
206,-0.013085725063974592,-519.4359641536
207,-0.013786912963831395,-519.0992505536
208,-0.014024406886654493,-519.2678297536
209,-0.013913840510497193,-506.0256889536001
210,-0.013803274134339894,-492.78354815360007
211,-0.013692707758182595,-479.5414073536
212,-0.013582141382025292,-466.29926655360003
213,-0.013422410823852395,-453.1687705536
214,-0.013262677277883595,-440.0384524736
215,-0.013102946719710795,-426.9080454336
216,-0.012943216161537895,-413.7776383936001
217,-0.012783485603364994,-400.64723135360003
218,-0.012623755045192194,-387.51682431360007
219,-0.012464021499223394,-374.3864172736
220,-0.012304290941050493,-361.2560102336
221,-0.012144560382877593,-348.1255587136
222,-0.011984829824704793,-334.99515167360005
223,-0.011825096278735993,-321.8647446336
224,-0.011665365720563092,-308.7343375936
225,-0.011505635162390292,-295.60393055360004
226,-0.011345904604217395,-282.4735235136
227,-0.011186174046044495,-269.34311647360005
228,-0.011026440500075695,-256.21270943359997
229,-0.010866709941902895,-243.0823023936
230,-0.010706979383729994,-229.95189535360004
231,-0.010547248825557094,-216.82148831360004
232,-0.010387515279588293,-203.69108127360005
233,-0.010227784721415493,-190.5606742336
234,-0.010068054163242593,-177.4302671936
235,-0.009908323605069692,-164.2998601536
236,-0.009748593046896892,-151.1694531136
237,-0.009588859500928092,-138.03900159360003
238,-0.009429128942755195,-124.90859455360001
239,-0.009296963789825495,-111.71048895359999
240,-0.009164798636895694,-98.51233887359999
241,-0.009032633483965994,-85.31418879360001
242,-0.008900468331036294,-72.1160387136
243,-0.008768303178106493,-58.91788863360001
244,-0.008636138025176793,-45.719751897600005
245,-0.008503972872247093,-32.5216107136
246,-0.008371807719317295,-19.323465081600002
247,-0.008239639578591695,-6.125323897600001
248,-0.008045898939356293,6.903232838400001
249,-0.007852155312324995,19.931785126400005
250,-0.007658414673089694,32.9603418624
251,-0.007464674033854294,45.9889030464
252,-0.007270930406822994,59.017450886400006
253,-0.007077189767587694,72.0459987264
254,-0.006883446140556394,85.07454656640002
255,-0.006689705501320994,98.10313888639999
256,-0.006495961874289794,111.1316867264
257,-0.006302221235054394,124.16023456639999
258,-0.006108477608023094,137.1887824064
259,-0.005914736968787794,150.21733024640002
260,-0.005720993341756494,163.2458780864
261,-0.005490580495285694,176.1414752064
262,-0.005260164661018994,189.03702784639998
263,-0.005029748826752294,201.9326249664
264,-0.004799335980281494,214.8281776064
265,-0.004568920146014694,227.72377472640002
266,-0.004338507299543894,240.6193273664
267,-0.0037024174973933938,266.5007715264
268,-0.003210614336257494,285.4768291264
269,-0.002718793845905194,304.1816921664
270,-0.002154110573785794,324.2421276864
271,-0.001516581849115794,343.4892019264
272,-0.000587586460838594,368.42904896640005
273,0.000250313718572506,385.50754528640005
274,0.001106446623862306,403.9413027264
275,0.001725776982306906,419.3932988864
276,0.002709401828913506,435.65843392640005
277,0.003583732204089806,450.8391910464
278,0.004658454351019606,464.66446464640006
279,0.005897095946015006,475.7791270464
280,0.006771444546746506,486.8937894464
281,0.007864362370885305,496.11049024640005
282,0.009394457483185806,507.49603584640005
283,0.010778825836833806,515.0865478464001
284,0.012308917961338307,520.2373318464001
285,0.013711499918970905,526.2012102464001
286,0.015023022820068205,531.8937606464001
287,0.01627988399464011,534.8756998464002
288,0.018228933827729808,537.5867558464001
289,0.019759025952234405,540.5686950464001
290,0.021635215393793806,541.9240006464
291,0.023347464472716108,543.5506342464001
292,0.025150790534949306,547.0747846464001
293,0.026280141542649207,550.5989350464
294,0.027245549199916008,550.5989350464
295,0.027883097046480006,546.5325734464001
296,0.028192761179973807,543.2797510464001
297,0.028077169331063506,530.0469510464001
298,0.027961580469949208,516.8145958464
299,0.027845988621038906,503.5817958464001
300,0.02773039677212861,490.3494406464
301,0.027614807911014307,477.1166406464
302,0.027499216062104006,463.8842854464001
303,0.027335413138079606,450.7649094464
304,0.027171607226259307,437.6455334464
305,0.027007804302234907,424.52624640640005
306,0.026843998390414507,411.4069593664001
307,0.026665053316620706,398.33157408640005
308,0.026486108242827006,385.2561888064
309,0.026307163169033206,372.18084800639997
310,0.02612821809523941,359.10546272640005
