data_ind,gamma_t,V
0,0.0,0.0
1,0.00035863759748500004,13.061503072000004
2,0.0007172751949700001,26.123001696
3,0.0010759125004198,39.18451366400001
4,0.00143455038994,52.246021184
5,0.0017931876953898001,65.307528704
6,0.0021518255849099998,78.36899174400001
7,0.0025104628903598,91.43049926399999
8,0.00286910077988,104.492006784
9,0.0032277380853297996,117.55351430399999
10,0.0035863759748498997,130.61502182400002
11,0.0039450132802998005,143.67652934400002
12,0.0043036511698199,156.738036864
13,0.0046622884752697,169.79949990400002
14,0.0050209263647899,182.861007424
15,0.0053795636702397,195.922514944
16,0.0057382038960413,208.98402246400002
17,0.0060968406174208,222.04552998400004
18,0.006455477338800301,235.10703750400006
19,0.0068141140601797,248.168545024
20,0.0071727507815592005,261.230008064
21,0.0075313875029386,274.29151558399997
22,0.0078900242243181,287.35302310400004
23,0.0082486667864011,300.414530624
24,0.0086073035077806,313.47603814400003
25,0.00896594022916,326.537545664
26,0.0093245769505395,339.599053184
27,0.0096832136719189,352.66051622400005
28,0.009772897675254,356.029120064
29,0.011411431132994301,360.75725510399997
30,0.013049958750031,365.48539014400006
31,0.0146884922077714,370.213525184
32,0.0163270198248081,374.941660224
33,0.0179655532825484,379.66979526399996
34,0.0208185325524313,385.57682822400005
35,0.0226320184449419,385.837303104
36,0.0248561233206152,386.35829734400005
37,0.027080222355585,388.44222982400004
38,0.0292359092296258,391.047201024
39,0.0323838498705554,393.65212774400004
40,0.0345053102216693,396.51757382399995
41,0.037105801716874796,399.6433613440001
42,0.0398431642595667,402.248332544
43,0.0435043976117363,406.15572262399996
44,0.0463101781560607,410.06311270400005
45,0.0498003197785205,416.31499910400004
46,0.0527429713703313,420.482908544
47,0.055240818340977396,423.60869606399996
48,0.0570885307564149,426.47414214400004
49,0.058799389646476796,429.60006310399996
50,0.0584608040604572,414.20762566400003
51,0.058171292065842296,401.04701670400004
52,0.05954705811062,409.310866944
53,0.0609228358368049,417.57471718399995
54,0.062298555155954095,425.838611904
55,0.063674332882139,434.10246214399996
56,0.0646767144290202,438.8110259840001
57,0.0664050954297955,441.00282246399996
58,0.0681335348376066,443.19479686399995
59,0.06986197424541761,445.386326464
60,0.071590355246193,447.5783008640001
61,0.07331493978964711,449.939299264
62,0.0750394659260655,452.300742464
63,0.0767640504695196,454.66174086399997
64,0.0777850638607927,455.77463046400004
65,0.0783510280368373,456.35331526400006
66,0.0787011198088922,445.129676864
67,0.0783400475141236,427.551581184
68,0.0779789752193549,409.97335206400004
69,0.0776179029245863,392.395122944
70,0.077256772222782,374.81689382400003
71,0.0768956999280134,357.238664704
72,0.0765346276332447,339.660480064
73,0.07617355533847611,322.082250944
74,0.07581248304370751,304.504021824
75,0.07545141074893881,286.925792704
76,0.07509033845417021,269.347608064
77,0.07472920775236591,251.769378944
78,0.07436813545759731,234.19114982400004
79,0.07400706316282861,216.612920704
80,0.07364599086806001,199.03473606400004
81,0.0732849185732914,181.45650694400004
82,0.0729238462785227,163.87827782400004
83,0.0725627739837541,146.30004870400003
84,0.0722016432819498,128.72186406400002
85,0.07184057098718111,111.143634944
86,0.0714794986924125,93.565405824
87,0.0711184263976439,75.98717670399999
88,0.0707573541028753,58.408992064
89,0.0703962818081066,40.83076294400001
90,0.06988954236627351,23.462252576000004
91,0.069382861331476,6.093755552
92,0.0688761218896429,-11.274741472
93,0.0683694408548454,-28.643242944
94,0.06786275982004801,-46.011739968
95,0.06735602037821481,-63.380228095999996
96,0.0668493393434173,-80.74873401600001
97,0.06634259990158421,-98.117239936
98,0.0658359188667867,-115.48574585600001
99,0.06532923783198931,-132.854251776
100,0.06482249839015611,-150.22271321600002
101,0.0643158173553586,-167.59121913599998
102,0.06380907791352551,-184.959725056
103,0.0633023968787281,-202.328230976
104,0.06284302554285691,-219.13099577600002
105,0.0619750969921837,-235.64966681599998
106,0.0611071684415105,-252.16833785600002
107,0.0602392398908373,-268.68705337600005
108,0.0593713113401641,-285.20572441600007
