data_ind,gamma_t,V
0,0.0,0.0
1,-1.0959999999999976e-07,-0.6051138259999997
2,3.05639e-05,-0.3025591369999998
3,-0.000398695,-87.13611950800001
4,-0.000520695,-107.810777408
5,-0.001072695,-218.495839908
6,-0.0017936949999999999,-319.045273608
7,-0.002115695,-376.278779408
8,-0.002590695,-432.604612308
9,-0.003128695,-488.37576530800004
10,-0.003403695,-514.698134408
11,-0.003756695,-538.297497908
12,-0.003848695,-535.826626508
13,-0.0037876949999999998,-535.372792208
14,-0.003818695,-534.6668283079999
15,-0.003879695,-534.465123708
16,-0.003879695,-534.263419108
17,-0.003128695,-368.109767208
18,-0.002131695,-207.25084240799998
19,-0.001625695,-76.244106238
20,-0.001196695,8.723696514
21,-0.001073695,29.247074812
22,-0.000874695,50.930255722
23,-0.000690695,103.82712359199999
24,-0.00018469500000000002,199.636514592
25,0.00035230499999999997,317.28036159199996
26,0.001149305,443.849609692
27,0.0016553050000000001,495.485824892
28,0.001685305,494.477306292
29,0.002161305,540.314535092
30,0.003035305,581.0587414920001
31,0.003402305,604.607679992
32,0.003801305,607.8349448920001
33,0.003908305,604.3051252920001
34,0.0038323050000000003,552.4167760920001
35,0.003678305,513.891315892
36,0.002912305,363.016735892
37,0.0021463050000000003,220.210317892
38,0.001471305,87.489099242
39,0.0010263050000000001,2.622151013
40,0.0008273050000000001,-16.539728968
41,0.000597305,-78.05944326800001
42,0.00035230499999999997,-111.54230150800001
43,-0.000123695,-198.678421008
44,-0.000721695,-306.690903008
45,-0.001656695,-449.194766308
46,-0.002500695,-548.685256408
47,-0.002745695,-572.284619908
48,-0.003051695,-597.195061208
49,-0.003282695,-591.8499047079999
50,-0.003588695,-599.867641708
51,-0.0038956950000000002,-607.885374308
52,-0.004033695,-604.9606642079999
53,-0.003298695,-455.69972100800004
54,-0.002424695,-290.252028608
55,-0.001565695,-136.25103820799998
56,-0.0010746949999999999,-33.432437658000005
57,-0.000798695,25.616405202
58,-0.0006766949999999999,34.188822152
59,-0.000538695,66.713591292
60,-0.000139695,141.898749492
61,0.000473305,248.80185829200002
62,0.001148305,370.883193392
63,0.002114305,497.855850692
64,0.0034793050000000002,614.239044992
65,0.003632305,607.986224392
66,0.003632305,606.3221624920001
67,0.003678305,605.767478192
68,0.0037243050000000002,605.1623643920001
69,0.003739305,604.0529956920001
70,0.003739305,606.927276292
71,0.003785305,609.4485772920001
72,0.003785305,608.641758792
73,0.003801305,608.5409087920001
74,0.003464305,504.058246292
75,0.002697305,354.59559849199997
76,0.0019313050000000001,213.049828792
77,0.0012713050000000001,81.387553742
78,0.000842305,2.370021365
79,0.0006583050000000001,-19.212305018
80,0.000397305,-78.513277528
81,0.000167305,-114.164452508
82,-0.000337695,-201.90568590799998
83,-0.000997695,-310.82583640800004
84,-0.001932695,-451.615212708
85,-0.003113695,-580.705761708
86,-0.003941695,-608.137504008
87,-0.003972695,-606.019612308
88,-0.003405695,-475.769265008
89,-0.002531695,-309.313054008
90,-0.001626695,-153.547156108
91,-0.001120695,-44.274025888000004
92,-0.000752695,22.994254192
93,-0.000660695,30.003463762000003
94,-0.0004926949999999999,61.923119072
95,-0.000139695,130.70417699200001
96,0.000397305,234.78343029200002
97,0.0011633050000000001,355.251132892
98,0.002099305,480.156323592
99,0.003341305,603.599161392
100,0.003709305,611.969873792
101,0.003770305,610.557945992
102,0.003770305,599.867637292
103,0.003096305,440.824049492
104,0.002314305,295.14334639199996
105,0.0015933050000000002,156.16930709200003
106,0.000919305,35.247770232
107,0.0007653050000000001,-0.2017046090000001
108,0.00042830499999999997,-55.266893688
109,0.000259305,-77.50475447800001
110,-0.00010869500000000002,-153.49673110799998
111,-0.000614695,-239.271347808
112,-0.001442695,-368.16019230800003
113,-0.002454695,-506.982956408
114,-0.003742695,-606.221316908
115,-0.003819695,-602.691497308
116,-0.0038496949999999998,-601.0778649079999
117,-0.003083695,-442.588961508
118,-0.002255695,-277.49425320800003
119,-0.0013506949999999998,-125.712009108
120,-0.0009216949999999999,-27.280462668
121,-0.000614695,24.355752512000002
122,-0.000522695,35.701604491999994
123,-0.000323695,69.739151522
124,9.02659e-05,149.160093092
125,0.000611305,258.433223292
126,0.001409305,379.909444592
127,0.002405305,505.52059919199996
128,0.003632305,616.0543820920001
129,0.003740305,612.070728292
130,0.003755305,611.213484792
131,0.003785305,610.204966192
132,0.003785305,609.8015569920001
133,0.003801305,609.398152192
134,0.003816305,608.8434634920001
135,0.003663305,538.953036792
136,0.002896305,386.515249392
137,0.002099305,242.85159239200001
138,0.001394305,107.861202392
139,0.0009953050000000001,13.514164282
140,0.0006893050000000001,-3.580249016
141,0.000367305,-75.18515815800001
142,0.000244305,-95.103427078
143,-0.00021569500000000001,-183.75232890799998
144,-0.0007826949999999999,-280.570238508
