data_ind,gamma_t,V
0,0.0,0.0
1,0.0001024556904202,9.96914
2,0.0002049113808405,19.93828
3,0.0003073670060036,29.90742
4,0.000409822761681,39.87656
5,0.0005122783868441,49.8457
6,0.0006147341425215,59.81484
7,0.0007171897676846,69.78398
8,0.000819645523362,79.75312
9,0.0009221011485251,89.72226
10,0.0010245569042025,99.6914
11,0.0011270125293657,109.6605
12,0.001229468285043,119.6297
13,0.0013319237796919,129.5988
14,0.0014343800574262,139.568
15,0.0015368350300182,149.5371
16,0.0014578412947011,139.5554
17,0.0013788475593839,129.5738
18,0.0012998543461237,119.5921
19,0.0012208606108065,109.6104
20,0.0011418670060036,99.62876
21,0.0010628732706865,89.6471
22,0.0009838796658835,79.66543
23,0.0009048859305664,69.68376
24,0.0008258923257635,59.7021
25,0.0007468985904463,49.72043
26,0.0006679049856434,39.73876
27,0.0005889113808405,29.7571
28,0.0005099176455233,19.77543
29,0.0004309240407204,9.793763
30,0.0003519303054032,-0.187904
31,0.0002729367006003,-10.16957
32,0.0001939429652832,-20.15124
33,0.0001149493343774,-30.1329
34,3.59556773688332e-05,-40.11457
35,-4.3037979639780735e-05,-50.09624
36,-0.0001220316496998,-60.07791
37,-0.0002010253197598,-70.05957
38,-0.0002800189245627,-80.04124
39,-0.0003590126598799,-90.02291
40,-0.0004380062646828,-100.0046
41,-0.000517,-109.9862
42,-0.0005959936048029,-119.9679
43,-0.00067498734012,-129.9496
44,-0.0007539809449229,-139.9312
45,-0.0008329746802401,-149.9129
46,-0.0007145030018271,-134.9404
47,-0.0005960313234142,-119.9679
48,-0.0004775596450013,-104.9954
49,-0.0003590879665883,-90.02287
50,-0.0002406162881754,-75.05036
51,-0.0001221445575567,-60.07785
52,-3.6728817541111978e-06,-45.10534
53,0.0001147987992691,-30.13283
54,0.0002332704254763,-15.16033
55,0.0003517421038893,-0.1878165
56,0.0004702137823022,14.78469
57,0.0005886854607152,29.7572
58,0.0007071571391281,44.72971
59,0.0008256288175411,59.70222
60,0.000944100495954,74.67473
61,0.001062572174367,89.64724
62,0.0011810438527799,104.6197
63,0.0012995155311929,119.5923
64,0.0014179874706342,134.5648
65,0.0015364591490472,149.5373
66,0.0014142978334638,134.5665
67,0.0012921362568519,119.5957
68,0.0011699749412685,104.625
69,0.0010478136256851,89.6542
70,0.0009256523101018,74.68343
71,0.0008034909945184,59.71266
72,0.000681329678935,44.7419
73,0.0005591683633516,29.77113
74,0.0004370070477682,14.80036
75,0.0003148457321848,-0.1704095
76,0.0001926844166014,-15.14118
77,7.052312712085616e-05,-30.11195
78,-5.1638188462542416e-05,-45.08271
79,-0.0001737995301487,-60.05348
80,-0.0002959608457321,-75.02425
81,-0.0004181221613155,-89.99502
82,-0.0005402834768989,-104.9658
83,-0.0006624447924823,-119.9366
84,-0.0007846061080657,-134.9073
85,-0.0009067674236491,-149.8781
86,-0.0007921306447402,-134.9038
87,-0.0006774938658313,-119.9296
88,-0.0005628569564082,-104.9553
89,-0.0004482201774993,-89.98105
90,-0.0003335833985904,-75.00679
91,-0.0002189466196815,-60.03252
92,-0.0001043098277212,-45.05826
93,1.0326965544244322e-05,-30.084
94,0.0001249637561994,-15.10974
95,0.000239600495954,-0.1354781
96,0.0003542374053771,14.83878
97,0.000468874184286,29.81304
98,0.0005835109631949,44.78731
99,0.0006981477421038,59.76157
100,0.0008127845210127,74.73583
101,0.0009274212999216,89.71009
102,0.0010420580788305,104.6844
103,0.0011566949882537,119.6586
104,0.0012713317671626,134.6329
105,0.0013859684155572,149.6071
106,0.0012706696684938,134.6332
107,0.0011553706604019,119.6592
108,0.0010400717828243,104.6852
109,0.0009247729052466,89.71128
110,0.000809474027669,74.73732
111,0.0006941750195771,59.76336
112,0.0005788761419994,44.7894
113,0.0004635772644218,29.81543
114,0.0003482783868441,14.84147
115,0.0002329793787522,-0.1324937
116,0.000117680514226,-15.10646
117,2.381609240407204e-06,-30.08042
118,-0.0001129172931349,-45.05438
119,-0.0002282162620725,-60.02835
120,-0.0003435151396502,-75.00231
121,-0.0004588140172278,-89.97627
122,-0.0005741128948055,-104.9502
123,-0.0006894119028974,-119.9242
124,-0.000804710780475,-134.8982
125,-0.0009200096580527,-149.8721
126,-0.000735535238841,-129.9221
127,-0.0005510609501435,-109.9721
128,-0.0003665865309318,-90.02215
129,-0.0001821121117201,-70.07216
130,2.3622109109892976e-06,-50.12216
131,0.0001868365961889,-30.17217
132,0.0003713110154006,-10.22218
133,0.0005557853040981,9.727812
134,0.0005742328373792,11.72281
135,0.0007587071260767,31.6728
136,0.0009431815452884,51.62279
137,0.0011276558339859,71.57279
138,0.0013121299921691,91.52278
139,0.0014966040198381,111.4728
140,0.0016810793526494,131.4228
141,0.0018655533803184,151.3728
142,0.0020500274079874,171.3227
143,0.0022345027407987,191.2727
144,0.0022529496215087,193.2677
145,0.0024374236491777,213.2177
146,0.002621898981989,233.1677
147,0.0027694779430957,249.1277
148,0.0025908914121639,229.1746
149,0.002412304881232,209.2214
150,0.0022337196554424,189.2683
151,0.0020551331245105,169.3152
152,0.0018765465935786,149.362
153,0.001697961367789,129.4089
154,0.0015193748368572,109.4558
155,0.0013407883059253,89.50262
156,0.0011622021665361,69.54948
157,0.0009836160271469,49.59634
158,0.0008050298877577,29.64321
159,0.0006264437483685,9.69007
160,0.0004478574784651,-10.26307
161,0.0002692713390759,-30.2162
162,9.068514748107544e-05,-50.16934
163,-8.790103106238579e-05,-70.12248
164,-0.0001057596450013,-72.11779
165,-0.000284345862699,-92.07093
166,-0.0004629320020882,-112.0241
167,-0.0006415181414774,-131.9772
168,-0.0008201044113808,-151.9303
169,-0.00099869055077,-171.8835
170,-0.0011772766901592,-191.8366
171,-0.0013558626990341,-211.7898
172,-0.0013737209605847,-213.7851
173,-0.0011520879665883,-188.8428
174,-0.0009304544505351,-163.9005
175,-0.0007088209344818,-138.9583
176,-0.0004871875489428,-114.016
177,-0.0002655540328895,-89.07377
178,-4.392047768206734e-05,-64.13151
179,0.0001777129992169,-39.18925
180,0.0003993465152701,-14.247
181,0.0006209800313234,10.69526
182,0.0008426135473766,35.63752
183,0.0010642470634299,60.57978
184,0.0012858805794831,85.52204
185,0.0015075137039937,110.4643
186,0.0017291477421038,135.4066
187,0.0019507804750717,160.3488
188,0.0021724145131819,185.2911
189,0.002394048551292,210.2333
190,0.0026156812842599,235.1756
191,0.0027309305664317,248.1456
192,0.0025085734795092,223.2037
193,0.0022862163925867,198.2618
194,0.0020638593056643,173.3199
195,0.0018415022187418,148.378
196,0.0016191451318193,123.4362
197,0.0013967880448968,98.49428
198,0.001174430174889,73.5524
199,0.0009520729574523,48.61052
200,0.0007297157400156,23.66864
201,0.0005073583920647,-1.27324
202,0.000285001174628,-26.21512
203,6.264394413991125e-05,-51.157
204,-0.0001597132602453,-76.09888
205,-0.0003820706081962,-101.0408
206,-0.0006044278256329,-125.9826
207,-0.0010669309579744,-177.8618
208,-0.0012892881754111,-202.8036
209,-0.0014049138606108,-215.7734
210,-0.001183984468807,-190.8308
211,-0.0009630549464891,-165.8882
212,-0.0007421254241712,-140.9455
213,-0.000521195771339,-116.0029
214,-0.0003002662490211,-91.06029
215,-7.933677890890107e-05,-66.11766
216,0.0001415927956147,-41.17504
217,0.0003625223179326,-16.23241
218,0.0005834518402505,8.710216
219,0.0008043813625685,33.65284
220,0.0010253108848864,58.59547
221,0.0012462404072043,83.53809
222,0.0014671704515792,108.4807
223,0.0016880997128687,133.4233
224,0.0019090289741581,158.366
225,0.0021299582354476,183.3086
226,0.0023508874967371,208.2512
227,0.0025276311667971,228.2053
228,0.0027043748368572,248.1594
229,0.0024828047507178,223.2171
230,0.0022612346645784,198.2748
231,0.002039664578439,173.3325
232,0.0018180944922996,148.3903
233,0.0015965244061602,123.448
234,0.0013749543200208,98.50567
235,0.0011533834507961,73.56338
236,0.0009318132341425,48.62109
237,0.0007102430174889,23.67879
238,0.0004886728008352,-1.263498
239,0.0002671024536674,-26.20579
240,4.553225006525711e-05,-51.14808
241,-0.0001760379796397,-76.09037
242,-0.0003976081962933,-101.0327
243,-0.0006191785434612,-125.975
244,-0.0008407487601148,-150.9172
245,-0.0010623189767684,-175.8595
246,-0.0012838893239363,-200.8018
247,-0.0014611459149047,-220.7557
248,-0.0012088007047768,-195.8305
249,-0.0009564560167058,-170.9054
250,-0.0007041111981205,-145.9803
251,-0.0004517665100495,-121.0552
252,-0.0001994216914643,-96.13005
253,5.292300965805273e-05,-71.20493
254,0.0003052676846776,-46.27981
255,0.0005576125032628,-21.35469
256,0.0008099571913338,3.570434
257,0.001062302009919,28.49556
258,0.0013146463064474,53.42068
259,0.0015669916470895,78.3458
260,0.0018193356825894,103.2709
261,0.0020716810232315,128.196
262,0.0023240250587314,153.1212
263,0.0025763703993735,178.0463
264,0.0028287157400156,202.9714
265,0.0030810597755155,227.8965
266,0.0033334051161576,252.8217
267,0.0035857491516575,277.7468
268,0.0038380944922996,302.6719
269,0.0040904385277995,327.597
270,0.0045103054032889,355.2631
271,0.0048723231532237,380.6147
272,0.0050791882015139,396.8556
273,0.0056480723048812,414.2848
274,0.0059583698773166,418.6421
275,0.0056771978595666,393.7351
276,0.005396027146959,368.8281
277,0.005114855129209,343.9211
278,0.0048336844166014,319.0141
279,0.0045525123988514,294.1071
280,0.0042713416862438,269.2001
281,0.0039901696684938,244.2931
282,0.0037089989558861,219.3861
283,0.0034278269381362,194.4791
284,0.0031436152440616,169.5741
285,0.0028594035499869,144.6691
286,0.0025751918559122,119.7642
287,0.0022909788566953,94.85918
288,0.0020067671626207,69.9542
289,0.001722555468546,45.04922
290,0.0014383437744714,20.14424
291,0.001154131688854,-4.760735
292,0.0008699197337509,-29.66571
293,0.0005857077786478,-54.57069
