data_ind,gamma_t,V
0,0.0,0.0
1,0.00013258849668443978,4.3143451616
2,0.00039776552275108825,12.943035040000002
3,0.0006629425488177882,21.571723584
4,0.0009281192479061882,30.200416576
5,0.0011932964919584882,38.829105119999994
6,0.0014584737360106882,47.45778032000001
7,0.0017236504350990882,56.0865
8,0.001988827679151388,64.7151752
9,0.0022540043782397884,73.34385040000001
10,0.0025191816222919884,81.97257008000001
11,0.0027843583213803882,90.60124528
12,0.0030495355654326884,99.22992048
13,0.0027847185425049882,90.60048912000002
14,0.0025199015195771883,81.97110224000001
15,0.002255084496649488,73.34167088000001
16,0.0019902674737217884,64.71223952000001
17,0.0017254504507940884,56.08280816
18,0.0014606334278663884,47.4533768
19,0.0013282251888843883,43.13866112000001
20,0.0010634081659566883,34.509234207999995
21,0.0007985911430289881,25.879807296000003
22,0.0005337741201012882,17.250384832
23,0.00026895715166988824,8.620957920000002
24,4.1401614400997505e-06,-0.008469881600000173
25,-0.00026067683968901173,-8.637895904
26,-0.0005254939716095118,-17.267322816000004
27,-0.0007903109945372118,-25.896749728000003
28,-0.0010551280174649117,-34.52617664
29,-0.0013199444954288117,-43.155603552
30,-0.0015847615183565116,-51.785017120000006
31,-0.0018495785412842116,-60.414448480000004
32,-0.002114395564211912,-69.04387984
33,-0.0023792125871397118,-77.6733112
34,-0.0026440296100674115,-86.30274256000001
35,-0.0029088466329951117,-94.93217392
36,-0.0026447920145352116,-86.30118576000001
37,-0.002380737396075312,-77.67019760000001
38,-0.0021166827776154117,-69.03920944000001
39,-0.0018526281591555117,-60.40822128000001
40,-0.0015885735406957118,-51.777233120000005
41,-0.0013245189222358116,-43.146262752
42,-0.0010604643037759117,-34.51528348800001
43,-0.0007964096853160118,-25.884299776
44,-0.0005323550668561118,-17.253316064000003
45,-0.00026830072087821174,-8.622332352
46,-4.2461351161644995e-06,0.008648246399999948
47,0.0002598084615450882,8.639630623999999
48,0.0005238630255085883,17.270614336
49,0.0007879174804793882,25.901598048000004
50,0.0010519720989391884,34.532577312
51,0.0013160267173990884,43.163561024
52,0.0015800813358589883,51.79453584000001
53,0.0018441359543188882,60.42552400000001
54,0.002108190572778788,69.05651216000001
55,0.0023722451912386883,77.68750032000001
56,0.0026362998096985885,86.31848848000001
57,0.0029003544281584882,94.94947664
58,0.0031644090466183884,103.58042032
59,0.0034284636650781884,112.21140848
60,0.0036925182835380885,120.84239664
61,0.003956572901997988,129.47338480000002
62,0.004220627520457888,138.10437296
63,0.004484682138917788,146.73536112000002
64,0.004748736757377688,155.36634928000004
65,0.0050127913758375876,163.99733744000002
66,0.005276845994297488,172.62828112000003
67,0.0055409000677934875,181.25926928000004
68,0.005804956866108888,189.89025744
69,0.005540758377184688,181.25958064
70,0.0052765658828631875,172.62885936
71,0.005012371208686288,163.99818256000003
72,0.004748176534509288,155.36746128000001
73,0.004483981860332288,146.73678448000004
74,0.004219787186155288,138.10606320000002
75,0.003955592511978288,129.47538640000002
76,0.0036913978378012883,120.8447096
77,0.0034272031636242884,112.21398832
78,0.0031630084894472884,103.58331152000001
79,0.0028988143602341884,94.95259024000002
80,0.0026346196860571884,86.32191344
81,0.0023704250118801885,77.69119216000001
82,0.0021062303377031885,69.06051536000001
83,0.0018420356635261883,60.42979407999999
84,0.0015778409893491884,51.799117280000004
85,0.0013136463151721884,43.168413791999996
86,0.0010494516409951882,34.5377192
87,0.0007852569668181882,25.90702016
88,0.0005210626196194882,17.276321120000002
89,0.00025686799993888823,8.645626528000001
90,-7.326619741643526e-06,0.014928377599999987
91,-0.00027152123942221176,-8.615767104
92,-0.0005357158591028118,-17.246466144000003
93,-0.0007999105332798118,-25.877160736000004
94,-0.0010641052074568118,-34.507859776000004
95,-0.0013282998816338118,-43.138558816000014
96,-0.0015924945558108117,-51.769271200000006
97,-0.0018566886850239117,-60.39994800000001
98,-0.0021208833592009117,-69.03066928
99,-0.0023850780333779117,-77.66134608000002
100,-0.0026492727075549116,-86.29202288
101,-0.0029134673817319116,-94.92274416
102,-0.0031776620559089115,-103.55342096
103,-0.0034418567300859115,-112.18414224
104,-0.0037060514042629115,-120.81481904000002
105,-0.003970246078439912,-129.44554032000002
106,-0.004234440207653012,-138.07621712
107,-0.004498634881830012,-146.70693839999998
108,-0.004762829556007012,-155.33761520000002
109,-0.005027024230184012,-163.96833648
110,-0.0047618529807344125,-155.33961680000002
111,-0.0044966811863209125,-146.71089712000003
112,-0.004231509391907412,-138.08222192000002
113,-0.003992854994920912,-130.31636976000001
114,-0.003793976421592712,-123.84484112000001
115,-0.0035950978482646116,-117.37331248
116,-0.0033299260538511115,-108.74463727999999
117,-0.003064754804401512,-100.11591760000002
118,-0.0027995830099880117,-91.4872424
119,-0.002534411215574612,-82.85852272
120,-0.0022692399661250117,-74.22984752
121,-0.0020040681717115117,-65.60112784
122,-0.0017388969222619118,-56.97240816
123,-0.0014737251278485117,-48.34373296000001
124,-0.0012085533334350116,-39.715022176000005
125,-0.0009433820839854118,-31.086324736000005
126,-0.0006782102895719118,-22.457622848
127,-0.00041303876764041175,-13.82892096
128,-0.00014786719121251174,-5.200219072000001
129,0.00011730443971173592,3.4284810368
130,0.00038247601613958823,12.057180256
131,0.0006476475925674882,20.685882144000004
132,0.0009128193869809882,29.314584032000003
133,0.0011779906364305882,37.94328592000001
134,0.0014431624308439883,46.5720056
135,0.0017083336802935882,55.2006808
136,0.0019735054747070883,63.829400480000004
137,0.0022386772691205883,72.45807568000001
138,0.0025038485185701885,81.08679536000001
139,0.0027690203129835883,89.71547056
140,0.0030341921073970884,98.34419024
141,0.0032993633568466885,106.97290992000002
142,0.0035645351512600884,115.60158512000001
143,0.0038297064007096885,124.2303048
144,0.004094878195123188,132.85898000000003
145,0.004360049989536688,141.48769968000002
146,0.004625221238986188,150.11637488000002
147,0.004890393033399688,158.74509456
148,0.005155564282849288,167.37381424000003
149,0.005420736077262788,176.00248944
150,0.005685909506567888,184.63120912
151,0.005951078031198088,193.25988432
152,0.006216252005466988,201.88860400000002
153,0.006481420530097188,210.51732368
154,0.0067465945043661876,219.14599888000004
155,0.007011763028996388,227.77471856
156,0.007276937003265388,236.40339376000006
157,0.007542110977534388,245.03211344000002
158,0.007807279502164588,253.66078864
159,0.008072453476433488,262.28950832000004
