data_ind,gamma_t,V
0,0.0,0.0
1,0.0003112254436034,4.827092
2,0.0006224508872069,9.654184
3,0.0009336760920539,14.48128
4,0.0012449015356574,19.30837
5,0.0015561269792609,24.13546
6,0.0018673524228643,28.96255
7,0.0021785778664678,33.78964
8,0.0024898021162891,38.61674
9,0.0028010282761619,43.44383
10,0.0031122544360346,48.27092
11,0.0034234782083431,53.09801
12,0.0037347043682158,57.9251
13,0.0040459305280886,62.7522
14,0.0043571566879613,67.57929
15,0.0046683804602698,72.40638
16,0.0049796066201425,77.23347
17,0.0052908327800153,82.06057
18,0.0056020565523238,86.88766
19,0.0059132827121965,91.71475
20,0.0062245088720692,96.54184
21,0.0067933412743719,100.9377
22,0.0073621736766746,105.3336
23,0.0079310060789772,109.7295
24,0.0084998384812799,114.1254
25,0.0090686708835826,118.5213
26,0.0096375032858852,122.9171
27,0.0102063356881879,127.313
28,0.0107751680904905,131.7089
29,0.0113440004927932,136.1048
30,0.0119128328950959,140.5007
31,0.0124816652973985,144.8966
32,0.0128912256775847,148.0616
33,0.0127160023388579,143.1157
34,0.012540779000131,138.1699
35,0.0123655556614042,133.2241
36,0.0121903323226773,128.2782
37,0.0120151089839505,123.3324
38,0.0118398856452237,118.3865
39,0.0116646623064968,113.4407
40,0.01148943896777,108.4948
41,0.0113142156290431,103.549
42,0.0111209136539784,98.61496
43,0.0109276116789136,93.68094
44,0.0107343097038489,88.74693
45,0.0105410101163483,83.81291
46,0.0103477081412836,78.87889
47,0.0101544061662188,73.94488
48,0.0099611041911541,69.01086
49,0.0097678022160893,64.07684
50,0.0095745002410246,59.14283
51,0.0093811982659598,54.20881
52,0.009187896290895,49.2748
53,0.0089945943158303,44.34078
54,0.0088012947283298,39.40676
55,0.008607992753265,34.47275
56,0.0082808797410161,29.66412
57,0.0079537667287672,24.85549
58,0.007626651328954,20.04686
59,0.0072995383167051,15.23823
60,0.0069724253044562,10.42961
61,0.0066453122922073,5.620977
62,0.0063181992799583,0.8123487
63,0.0059910862677094,-3.99628
64,0.0056639732554605,-8.804908
65,0.0053368602432116,-13.61354
66,0.0050097472309626,-18.42216
67,0.0046826342187137,-23.23079
68,0.0043555188189006,-28.03942
69,0.0040284058066517,-32.84805
70,0.0037012927944027,-37.65668
71,0.0033741797821538,-42.46531
72,0.0030470667699049,-47.27393
73,0.0027397824785734,-52.10545
74,0.0024324957996776,-56.93697
75,0.0021252107920768,-61.76849
76,0.0018179255457195,-66.60001
77,0.0015106400606059,-71.43152
78,0.0012033548142486,-76.26304
79,0.0008960695678914,-81.09456
80,0.0005887840827778,-85.92608
81,0.0002814988364205,-90.7576
82,-2.578648156358716e-05,-95.58912
83,-0.0003330718950503,-100.4206
84,-0.0006403571414075,-105.2522
85,-0.000990371192223,-110.0324
86,-0.0013403852430385,-114.8127
87,-0.0016903990550975,-119.5929
88,-0.002040413105913,-124.3732
89,-0.0023904269179721,-129.1534
90,-0.0027404414463004,-133.9337
91,-0.0030904559746287,-138.714
92,-0.0034404681153928,-143.4942
93,-0.0037904826437212,-148.2745
94,-0.0041404971720495,-153.0547
95,-0.0051501622708027,-155.7225
96,-0.006159827369556,-158.3902
97,-0.0071694948558734,-161.058
98,-0.0081791599546267,-163.7257
99,-0.009241998496312,-166.0894
100,-0.010898834367268,-168.0935
101,-0.0124820473076751,-169.0185
102,-0.013586610921817,-170.0975
103,-0.0132810528394226,-160.1798
104,-0.0129754947570283,-150.262
105,-0.0126699366746339,-140.3442
106,-0.0123643785922396,-130.4265
107,-0.0120588205098452,-120.5087
108,-0.0117532624274508,-110.5909
109,-0.0114477043450565,-100.6732
110,-0.0111421462626621,-90.7554
111,-0.0108365881802677,-80.83763
112,-0.0105310277103091,-70.91986
113,-0.0102254696279148,-61.00209
114,-0.0099199115455204,-51.08432
115,-0.009614353463126,-41.16656
116,-0.0093087953807317,-31.24879
117,-0.0085330065235417,-21.7914
118,-0.0077572200539159,-12.33402
119,-0.0069814311967259,-2.876632
120,-0.0062056423395359,6.580753
121,-0.0054298534823459,16.03814
122,-0.0046540670127202,25.49552
123,-0.0038782781555302,34.95291
124,-0.0031024892983402,44.41029
125,-0.0023267011574195,53.86768
126,-0.0015509127777423,63.32506
127,-0.0007751246368216,72.78245
128,6.636769587397862e-07,82.23983
129,0.0007730020922225,91.70217
130,0.0015453406803459,101.1645
131,0.0026163430203976,110.102
132,0.0036873470317443,119.0394
133,0.0047583510430909,127.9769
134,0.006795798077963,138.7019
135,0.0088599261430881,148.2703
136,0.0119561194345579,156.4497
137,0.0144625676486479,164.3205
138,0.0180010572134403,171.2653
139,0.0203232021820427,175.5865
140,0.0215369705964302,177.055
141,0.0226896937686244,177.6583
142,0.0236262564258306,177.6583
143,0.0243899236194327,176.8137
144,0.0257587619428947,175.1245
145,0.0262774841471704,174.0989
146,0.025767428801044,164.3297
147,0.0252573734549176,154.5606
148,0.0247473419844335,144.7914
149,0.0242372866383071,135.0223
150,0.0237272312921808,125.2531
151,0.0232171807211828,115.484
152,0.0227071301501849,105.7148
153,0.022197079579187,95.94567
154,0.0216870266206248,86.17652
155,0.0211769760496269,76.40737
156,0.0204828824776422,66.83926
157,0.0197887889056575,57.27116
158,0.0190946953336728,47.70305
159,0.0184006017616881,38.13495
160,0.0177065081897034,28.56684
161,0.0170124146177187,18.99873
162,0.016318321045734,9.430629
163,0.0156242274737493,-0.1374771
164,0.0149301339017646,-9.705583
165,0.0142360403297799,-19.27369
166,0.0135419467577952,-28.84179
167,0.0128478531858105,-38.4099
168,0.0121537596138258,-47.97801
169,0.0114596660418411,-57.54611
170,0.0107655724698564,-67.11422
171,0.0100714788978717,-76.68232
172,0.0093773853258869,-86.25043
173,0.0065901905968647,-110.6891
174,0.0050540126717583,-125.532
175,0.0032815184144472,-137.1589
176,0.0020998484135471,-140.1274
177,0.0006818396373385,-148.0436
178,-0.0015042473573842,-156.4546
179,-0.0024496003098103,-163.876
180,-0.0044584347749684,-170.0605
181,-0.0068217747767687,-175.9977
182,-0.0097168778586604,-182.4296
183,-0.0115484786560114,-187.3772
184,-0.0136163957855671,-189.851
185,-0.0149753209423525,-189.6036
186,-0.0171023231238699,-189.6036
187,-0.0190520940251443,-192.5722
188,-0.0216517718472274,-197.2724
189,-0.0238969393575398,-198.5093
190,-0.0261421092554166,-200.7357
191,-0.0277373841703059,-201.9727
192,-0.0274046770950697,-192.0702
193,-0.0270719700198334,-182.1678
194,-0.0267392868202395,-172.2654
195,-0.0264065797450033,-162.3629
196,-0.0260738726697671,-152.4605
197,-0.0257411655945309,-142.5581
198,-0.025408482394937,-132.6556
199,-0.0250757753197008,-122.7532
200,-0.0247430682444646,-112.8507
201,-0.0244103850448706,-102.9483
202,-0.0240776779696344,-93.04587
203,-0.0237449732819624,-83.14344
204,-0.0234122733694189,-73.241
205,-0.0230795710693112,-63.33856
206,-0.0227468711567677,-53.43613
207,-0.0224141712442241,-43.53369
208,-0.0217023595581,-33.98845
209,-0.0209905478719759,-24.4432
210,-0.020278738573416,-14.89796
211,-0.0195669268872919,-5.352716
212,-0.0188551152011678,4.192528
213,-0.0181433035150436,13.73777
214,-0.0174314918289195,23.28302
215,-0.0165420525268905,32.56322
216,-0.0156526132248615,41.84342
217,-0.0147631739228324,51.12362
218,-0.0138737346208034,60.40382
219,-0.0129842953187744,69.68402
220,-0.0120948560167454,78.96422
221,-0.0112054167147163,88.24442
222,-0.0103159774126873,97.52463
223,-0.0094265381106583,106.8048
224,-0.0071970354092488,117.6926
225,-0.0047941072049764,129.4562
226,-0.0023172447317798,141.5294
227,-0.0002840024362705,150.8164
228,0.0014904749318887,158.5556
229,0.0047436531977005,165.8304
230,0.0085143859101239,173.5696
231,0.0126548019049897,180.3801
232,0.015020765839877,183.7853
233,0.0184957652967061,185.9523
234,0.0217859099807108,187.5001
235,0.0240779406016996,190.9054
236,0.0258459557885181,193.0598
237,0.0272337991232386,194.9967
238,0.0267786100030823,185.1801
239,0.0263234447585683,175.3635
240,0.0258122911328968,165.5953
241,0.0253011613828676,155.8272
242,0.0247900316328384,146.059
243,0.0242789018828092,136.2909
244,0.0237677554198304,126.5227
245,0.0232566185071086,116.7546
246,0.0227454815943867,106.9864
247,0.0222166456680392,97.2348
248,0.0216878097416918,87.48319
249,0.0211589762029085,77.73158
250,0.0206301402765611,67.97996
251,0.0199298987266881,58.41972
252,0.0192296547892509,48.85947
253,0.0185294132393779,39.29923
254,0.0178291716895049,29.73899
255,0.0171289301396319,20.17874
256,0.0164286862021946,10.6185
257,0.0157284446523217,1.058256
258,0.0150282031024487,-8.501987
259,0.0143279615525757,-18.06223
260,0.0136277176151384,-27.62247
261,0.0129274760652655,-37.18272
262,0.0122272345153925,-46.74296
263,0.0115269929655195,-56.30321
264,0.0108609532732192,-65.90623
265,0.0101949135809189,-75.50925
266,0.0095288738886186,-85.11227
267,0.008060015724498,-99.09066
268,0.0070967290608826,-108.5533
269,0.0062445835121022,-117.0852
270,0.0050960457400004,-126.5479
271,0.0037622377588985,-136.3209
272,0.002687807592884,-143.6118
273,0.0015022169727643,-149.6616
274,9.4319865322277e-05,-156.177
275,-0.0016470022101682,-162.0717
276,-0.0033883452007213,-166.8806
277,-0.005374445279296,-173.0756
278,-0.0078576935317781,-178.6622
279,-0.0104891856472053,-185.3351
280,-0.0128983048055221,-190.9216
281,-0.0155668710182889,-196.6634
282,-0.0195994311866982,-201.9423
283,-0.0226408561423312,-205.98
284,-0.0257193910087673,-208.4647
285,-0.0279448157504747,-209.3965
286,-0.0276150692548817,-199.4923
287,-0.0272852988836465,-189.5882
288,-0.0269555523880536,-179.684
289,-0.0266258058924607,-169.7798
290,-0.0262960355212255,-159.8757
291,-0.0259662890256326,-149.9715
292,-0.0256365425300397,-140.0673
293,-0.0253067721588045,-130.1632
294,-0.0249770256632116,-120.259
295,-0.0246472791676187,-110.3548
296,-0.0243175087963835,-100.4507
297,-0.0239877623007905,-90.54652
298,-0.0236580038673765,-80.64235
299,-0.0233282502090909,-70.73819
300,-0.0229984941632411,-60.83402
301,-0.0226687405049555,-50.92986
302,-0.0223389844591056,-41.02569
303,-0.0215203197235009,-31.63193
304,-0.0207016549878962,-22.23816
305,-0.0198829878647272,-12.8444
306,-0.0190643231291225,-3.450635
307,-0.0182456560059536,5.94313
308,-0.0174269912703489,15.33689
309,-0.0166083241471799,24.73066
310,-0.0157896594115752,34.12442
311,-0.0149709922884062,43.51819
312,-0.0141523275528015,52.91195
313,-0.0133336604296326,62.30572
314,-0.0125149956940279,71.69948
315,-0.0116963285708589,81.09325
316,-0.0108776638352542,90.48701
317,-0.0100589967120853,99.88078
318,-0.0094859311584055,106.4564
319,-0.0063272887369761,121.3978
320,-0.0036110476416953,134.2286
321,-0.0010108841890482,145.6986
322,0.0019607286273009,153.7666
323,0.0046537709547558,165.8198
324,0.0069057048220918,175.5402
325,0.0107152091900212,185.5041
326,0.0153229288059385,192.8165
327,0.0194104077267308,197.6396
328,0.0254673119775263,201.6848
329,0.0307810271731072,204.6408
330,0.0373581458558211,206.1966
331,0.0399364525904952,207.1621
