data_ind,gamma_t,V
0,0.0,0.0
1,0.0007583386903101,314.50678208
2,0.0015166773806202,629.0134752
3,0.0022750160709304,943.5204352
4,0.0030333547612405,1258.0269504
5,0.0037916934515506,1572.5339104000002
6,0.0038928038618749,1614.46832
7,0.0031515033900566,1299.0886624000002
8,0.0024102001892124,983.7090048
9,0.0016688975948184,668.3293472
10,0.0009275950004245,352.95000096
11,0.0001862923453855,37.570436768
12,-0.0005550101883634,-277.80909184
13,-0.0012963127827574,-593.1888384000001
14,-0.0020376153771513,-908.5680512
15,-0.0027789179715453,-1223.9477088
16,-0.0035202220820648,-1539.3273664
17,-0.0039155821315511,-1707.5298208000002
18,-0.0031720014069644,-1392.2653664000002
19,-0.0024284206823777,-1077.0013568000002
20,-0.0016848402610161,-761.7373472
21,-0.0009412595364294,-446.4733376
22,-0.0001976788724877,-131.20906112
23,0.0005459019127439,184.05503744000004
24,0.0012894823341055,499.31913600000007
25,0.0020330630586922,814.5831456000001
26,0.0027766437832789,1129.8476
27,0.0035202251143158,1445.1116096
28,0.0039168010964619,1613.2522368000002
29,0.0031721651485196,1298.0420480000002
30,0.0024275307167028,982.8314144
31,0.0016828959816609,667.6207808000001
32,0.000938261246619,352.41010272000005
33,0.000193626208352,37.199540288
34,-0.0005510085266898,-278.01103104000003
35,-0.0012956435649568,-593.2217536
36,-0.0020402782999987,-908.4323872
37,-0.0027849133382657,-1223.642576
38,-0.0035295492862081,-1538.8532096
39,-0.0038969004330054,-1694.3570688
40,-0.0031532651279003,-1379.0961728000002
41,-0.0024096277002195,-1063.8348320000002
42,-0.0016659908789889,-748.5734912
43,-0.0009223540577583,-433.3121504
44,-0.0001787170849151,-118.05089856000002
45,0.000564919887928,197.21039776
46,0.0013085567091586,512.4718720000001
47,0.0020521935303892,827.7327680000001
48,0.0027958303516198,1142.9941088
49,0.0035394677793006,1458.2554496
50,0.0039360740839569,1626.3947424
51,0.0031915382002983,1311.179216
52,0.0024470047424405,995.9632448
53,0.0017024703749075,680.7477184000002
54,0.0009579360073744,365.53210304
55,0.0002134016095188,50.31639872
56,-0.0005311327276917,-264.8993056
57,-0.0012756670952248,-580.1148320000001
58,-0.0020202014627578,-895.3308032000001
