Elongation [mm],Lode angle
0.0,1.0
0.01,0.8699474157832288
0.02,0.873709050097642
0.03,0.6357547056193834
0.04,0.2754648192749919
0.05,0.16523652432158073
0.059999998,0.11884446579742439
0.07,0.09334984183395775
0.079999998,0.07682052385110569
0.090000004,0.06649491595305208
0.100000002,0.061568134026774135
0.11,0.058056441853897855
0.119999998,0.05496041938600319
0.129999996,0.052081063477094035
0.14,0.04994206236921575
0.150000006,0.04810794605088401
0.159999996,0.0464159711184772
0.170000002,0.044604777665750286
0.180000008,0.042551711694109644
0.189999998,0.04065592259052593
0.200000002,0.03888585158174945
0.209999994,0.037021378445996775
0.219999998,0.035048537428952316
0.230000004,0.03305703295215631
0.239999994,0.03115166991744223
0.25,0.029297158430929497
0.25999999,0.02744666848707145
0.27000001,0.025645083044685397
0.280000002,0.023778660626733585
0.289999992,0.021906386601642472
0.300000012,0.020045330700157887
0.310000002,0.01804264262031997
0.319999992,0.01588519414654567
0.330000014,0.013775535795232142
0.340000004,0.011944827029293203
0.349999994,0.010325029909668222
0.360000014,0.008956203691601555
0.370000004,0.007922197761189263
0.379999996,0.007115280749417688
0.389999986,0.006473760277713906
0.400000006,0.005968313427257732
0.409999996,0.0054954195327119515
0.419999986,0.004975612609919497
0.430000008,0.004358665692600035
0.439999998,0.003621244430930134
0.449999988,0.0027722420520821245
0.460000008,0.0019570375475959434
0.469999998,0.0014391996084652493
0.47999999,0.0015063603354717513
0.49000001,0.0021972316270917744
0.5,0.0032041037746306043
0.50999999,0.00400693492566911
0.51999998,0.004344262548307167
0.529999972,0.004336089587183755
0.540000022,0.004373277833937671
0.550000012,0.0047338775927341205
0.560000002,0.005310502244519684
0.569999992,0.005114057454919423
0.579999984,0.003017072562491554
0.589999974,0.00012859681063108887
0.600000024,-0.0017141388022209672
0.610000014,-0.0021510282993278157
0.620000004,-0.0017030993435027666
0.629999996,-0.0013353217153891732
0.639999986,-0.0020378030609110357
0.649999976,-0.0037909764458666133
0.660000026,-0.005587406954807409
0.670000016,-0.006710433643364502
0.680000008,-0.0068748047616741075
0.689999998,-0.006339033779795192
0.699999988,-0.005684652079180495
0.709999978,-0.005746361140313508
0.720000028,-0.0074648909783581715
0.73000002,-0.01166742740646089
0.74000001,-0.018152694486395633
0.75,-0.024518502756963687
0.75999999,-0.02835857158113209
0.76999998,-0.02961468189988
0.779999972,-0.0292521460238156
0.790000022,-0.028845094889799805
0.800000012,-0.029893970869545976
0.810000002,-0.033500920905178456
0.819999992,-0.03980618568416837
0.829999984,-0.0474479463054623
0.839999974,-0.05524583931588661
0.850000024,-0.061677669878044065
0.860000014,-0.06608206109134328
0.870000004,-0.06825902947336493
0.879999996,-0.06886641448114869
0.889999986,-0.06954384285101232
0.899999976,-0.07190193457740637
0.910000026,-0.07730197237803674
0.920000016,-0.08676298174853707
0.930000008,-0.10077181333526317
0.939999998,-0.12023034924939599
0.949999988,-0.13961492328458314
0.959999978,-0.15739169789559043
0.970000028,-0.1726006850254387
0.98000002,-0.18574072540995276
0.99000001,-0.19824768485070676
1.0,-0.2115055893520515
