Elongation [mm],Lode angle
0.0,1.0
0.004,1.0
0.008,1.0000003316194936
0.012,1.0
0.016,1.0000003316686532
0.02,0.999999495076734
0.024,1.0
0.028,1.0
0.032,1.0000003421876744
0.036,1.0
0.04,1.0
0.044,1.0000003182498234
0.048,1.0
0.052,1.0
0.056,1.0
0.06,1.0
0.064,1.0000000000000002
0.068,0.9999994286203427
0.072,1.0
0.076,1.0000002780617654
0.08,1.0
0.084,1.0
0.088,1.0
0.092,1.0
0.096,1.0000002628354092
0.1,1.0000000000000002
0.104,1.0
0.108,1.0
0.112,1.0
0.116,0.9999997488686927
0.12,0.9999999999999999
0.124,1.0000004942189937
0.128,0.9999997547821745
0.132,1.0
0.136,1.000000483245952
0.14,1.0
0.144,1.000000476540384
0.148,1.0
0.152,0.9999997648729921
0.156,1.0
0.16,0.9999997678295272
0.164,1.0
0.168,1.0
0.172,1.0000004560527198
0.176,1.0000002267078008
0.18,1.0000002254316673
0.184,1.0
0.188,1.000000222951903
0.192,1.0
0.196,1.0
0.2,1.0
0.204,0.9999997816896732
0.208,1.0
0.212,0.9999999999999998
0.216,1.0
0.22,0.9999999999999998
0.224,0.9999997869727639
0.228,0.9999997879744639
0.232,1.0
0.236,1.0000002100996495
0.24,1.0000002091535827
0.244,1.0
0.248,0.9999995853392274
0.252,1.0
0.256,0.9999995888608526
0.26,1.0000004094251995
0.264,1.000000407741082
0.268,1.0000002030463757
0.272,1.0000002022329222
0.276,1.0
0.28,0.9999995987132679
0.284,1.0000001998730335
0.288,1.0
0.292,1.0
0.296,0.9999996047563842
0.3,1.0000000000000002
0.304,1.0000000000000002
0.308,1.0000003909517787
0.312,1.0000003895631
0.316,1.0000003881941721
0.32,1.000000386844559
0.324,0.9999998072465014
0.328,1.0
0.332,1.0000001914491554
0.336,1.0000007632516592
0.34,1.0
0.344,1.0
0.348,0.9999998110547879
0.352,0.9999999999999999
0.356,0.9999996245358541
0.36,0.9999998128594196
0.364,0.9999998134535053
0.368,1.0000001859710046
0.372,0.999999258430048
0.376,0.9999998151738755
0.38,1.0000001842624862
0.384,1.0
0.388,0.9999996336966275
0.392,0.9999999999999999
0.396,0.9999998179441875
0.4,1.0
0.404,1.0000000000000002
0.408,0.999999819536977
0.412,0.9999996401276543
0.416,1.0
0.42,1.0000000000000002
0.424,1.0
0.428,1.00000035576395
0.432,0.999999290481941
0.436,1.0
0.44,1.0000003527623142
0.444,0.9999996482242287
0.448,1.0
0.452,1.0
0.456,1.0
0.46,1.00000034789417
0.464,1.0000006938780874
0.468,1.0
0.472,0.9999999999999998
0.476,1.0
0.48,0.9999999999999998
0.484,1.0000003422469088
0.488,0.9999993173518194
0.492,1.0000003404066218
0.496,1.0
0.5,1.0
0.504,1.0
0.508,1.0000000000000002
0.512,1.0
0.516,1.0000003350009712
0.52,1.0000000000000002
0.524,1.0000000000000002
0.528,0.999999667634118
0.532,1.0000000000000002
0.536,0.9999999999999998
0.54,0.9999993404783919
0.544,1.0000003289034662
0.548,1.0
0.552,0.9999996727981196
0.556,0.9999999999999998
