Elongation [mm],Lode angle
0.0,1.0
0.0077,1.0000002563068329
0.0154,1.0
0.0231,0.9999999999999998
0.0308,1.0
0.0385,0.9999999999999998
0.0462,1.0
0.0539,1.0000000000000002
0.0616,1.0000000000000002
0.0693,0.9999999999999999
0.077,1.0000004553166044
0.0847,0.9999997779126306
0.0924,1.0
0.1001,0.9999999999999998
0.1078,1.0000002093837719
0.1155,1.0
0.1232,1.0
0.1309,0.9999995997115464
0.1386,1.0000001975483062
0.1463,1.0
0.154,0.9999996142436127
0.1617,0.9999999999999999
0.1694,0.9999996224687638
0.1771,1.0
0.1848,1.0
0.1925,0.9999998166242449
0.2002,1.0000001817364583
0.2079,1.0000001801780178
0.2156,0.9999992853001615
0.2233,1.0000000000000002
0.231,1.0000000000000002
0.2387,1.0000003489919418
0.2464,0.9999996536016038
0.2541,1.0
0.2618,1.0
0.2695,1.0
0.2772,1.0
0.2849,1.0
0.2926,0.9999996675425109
0.3003,1.0
0.308,1.0000003283358285
0.3157,0.9999996736395935
0.3234,1.0
0.3311,1.0
0.3388,0.9999996792507961
0.3465,0.9999996810230423
0.3542,1.0
0.3619,1.0
0.3696,1.000000313936459
0.3773,1.0
0.385,0.9999996892217665
0.3927,1.0
0.4004,1.0
0.4081,0.9999996936604896
0.4158,1.0
0.4235,1.0
0.4312,1.0000003022232935
0.4389,1.0000000000000002
0.4466,1.0
0.4543,0.9999999999999999
0.462,0.9999997028083668
0.4697,1.0000005920195791
0.4774,1.0
0.4851,1.0
0.4928,1.0000000000000002
0.5005,0.9999997084358926
0.5082,0.9999997094799152
0.5159,1.0
0.5236,1.0000002885092636
0.5313,0.9999994249176678
0.539,1.0000002865976394
0.5467,0.9999999999999999
0.5544,1.0000000000000002
0.5621,1.0
0.5698,1.0000002830615273
0.5775,1.0
0.5852,1.0000002814251618
0.5929,1.0
0.6006,1.0
0.6083,0.9999997208759528
0.616,1.0
0.6237,1.0
0.6314,1.0
0.6391,1.0000002763399707
0.6468,1.0000002756909037
0.6545,0.9999997249357366
0.6622,1.00000027444638
0.6699,0.9999997261497929
0.6776,1.0
0.6853,1.0
0.693,0.9999997278382597
0.7007,0.999999456733426
0.7084,0.9999997288841246
0.7161,1.0000002706202051
0.7238,0.9999997298651986
0.7315,1.0
0.7392,0.9999999999999998
0.7469,1.0
0.7546,1.0
0.7623,0.9999994641684503
0.77,1.0
0.7623,1.0000003135378597
0.7546,1.0000001893038062
0.7469,1.0000004776033418
0.7392,1.0000000000000002
0.7315,0.999999756278837
0.7238,0.9999986261933719
0.7161,-0.9999994696201807
0.7084,-1.000000367769142
0.7007,-1.0000000000000002
0.693,-1.0
0.6853,-1.0000000000000002
0.6776,-0.9999999999999999
0.6699,-1.0
0.6622,-1.000000321613589
0.6545,-1.0
0.6468,-1.0000000000000002
0.6391,-1.0
0.6314,-1.0
0.6237,-1.0
0.616,-1.0000002453928718
0.6083,-1.0000002388168445
0.6006,-0.9999997668397856
0.5929,-1.0
0.5852,-1.0000000000000002
0.5775,-1.0
0.5698,-0.9999995672071824
0.5621,-1.0000000000000002
0.5544,-1.0
0.5467,-1.0
0.539,-1.0
0.5313,-1.0
0.5236,-1.0000000000000002
0.5159,-1.0
0.5082,-1.0000003928295746
0.5005,-0.9999999999999999
0.4928,-0.999999614471403
0.4851,-1.0
0.4774,-1.0000001894435713
0.4697,-0.9999998121127798
0.462,-0.9999996272178028
0.4543,-1.0000000000000002
0.4466,-1.0
0.4389,-1.0000001822477136
0.4312,-1.000000361944472
0.4235,-0.9999998202632053
0.4158,-1.0
0.4081,-1.0000003548081504
0.4004,-1.0
0.3927,-1.0000003504521455
0.385,-1.0
0.3773,-0.9999996536161214
0.3696,-0.9999996555502512
0.3619,-1.0
0.3542,-0.9999999999999998
0.3465,-1.0
0.3388,-0.9999996626865841
0.3311,-1.0
0.3234,-0.9999999999999998
0.3157,-0.9999996674692958
0.308,-1.0
0.3003,-0.9999996704294938
0.2926,-1.0
0.2849,-0.9999996732117805
0.2772,-1.0000006509166823
0.2695,-1.0
0.2618,-1.0
0.2541,-1.0
0.2464,-0.9999999999999999
0.2387,-1.0
0.231,-1.0
0.2233,-0.9999993656954608
0.2156,-0.9999996839100509
0.2079,-1.0
0.2002,-1.000000314055213
0.1925,-1.0
0.1848,-1.0000006242518986
0.1771,-1.0000000000000002
0.1694,-0.9999999999999999
0.1617,-1.0
0.154,-1.0
0.1463,-0.9999999999999999
0.1386,-1.0000003069009114
0.1309,-0.9999993877927772
0.1232,-0.9999999999999999
0.1155,-1.0
0.1078,-0.999999696175835
0.1001,-0.9999993937952674
0.0924,-0.9999999999999999
0.0847,-0.999999698294657
0.077,-1.0
0.0693,-1.0
0.0616,-0.9999997002818436
0.0539,-1.0000002990868075
0.0462,-0.9999997015307518
0.0385,-1.0000002978653546
0.0308,-1.0000002972794027
0.0231,-0.999999703303563
0.0154,-1.0000002961309034
0.0077,-0.9999994088454447
0.0,-0.9999997049596412
0.0077,-1.0
0.0154,-1.0
0.0231,-1.0
0.0308,-1.0
0.0385,-1.0000005126222902
0.0462,-1.000000279207909
0.0539,1.0
0.0616,1.0
0.0693,1.0
0.077,1.0
0.0847,0.9999996260058553
0.0924,1.0
0.1001,0.9999999999999999
0.1078,1.0000005837937511
0.1155,1.0
0.1232,1.0
0.1309,0.9999997499055948
0.1386,1.0000002410182358
0.1463,0.9999999999999999
0.154,0.999999773183846
0.1617,0.9999997788922338
0.1694,1.0
0.1771,1.0
0.1848,0.9999997923856285
0.1925,1.0000004080383655
0.2002,1.0
0.2079,1.0
0.2156,1.0000001950929402
0.2233,1.0
0.231,0.9999998096849076
0.2387,1.0
0.2464,1.000000186180801
0.2541,1.0000005529348228
0.2618,1.0000001825444564
0.2695,1.0000003617255657
0.2772,1.0000001792592397
0.2849,1.0
0.2926,1.0
0.3003,0.9999999999999998
0.308,1.0000003469459042
0.3157,1.0000003442973557
0.3234,1.0000000000000002
0.3311,1.0
0.3388,0.9999999999999998
0.3465,1.0
0.3542,1.0
0.3619,1.0000003299704479
0.3696,1.0
0.3773,1.0
0.385,1.0000003236660846
0.3927,0.9999993566388397
0.4004,1.0
0.4081,1.0
0.4158,0.9999996839663924
0.4235,1.000000314254179
0.4312,1.000000625052222
0.4389,0.999999689154494
0.4466,1.0000003092037
0.4543,1.000000307612046
0.462,1.0000000000000002
0.4697,0.9999996954407853
0.4774,1.0
0.4851,1.000000301672792
0.4928,0.9999999999999999
0.5005,1.0
0.5082,1.0000002976369768
0.5159,0.9999994072678396
0.5236,1.0
0.5313,0.9999997060697808
0.539,1.0000000000000002
0.5467,1.0000002916294382
0.5544,0.9999997094726847
