Elongation [mm],Lode angle
0.0,1.0
0.031,0.3301902875178288
0.061999998,0.0750990663684398
0.093000002,0.04723195566969817
0.123999998,0.04129678615845926
0.155000002,0.035424025313117856
0.186000004,0.031286793064869464
0.216999992,0.026613542414442633
0.247999996,0.021591669235956044
0.279000014,0.016787140902505684
0.310000002,0.011917664432432097
0.279000014,-0.7854520429783038
0.247999996,-0.0972097730939463
0.216999992,-0.8326538220819611
0.186000004,-0.34366145178375523
0.155000002,-0.14599217507440493
0.123999998,-0.08725505675241378
0.093000002,-0.06822989893310562
0.061999998,-0.05939822803056948
0.031,-0.053795056241611926
0.0,-0.048924296603024844
0.031,0.8774928903463646
0.061999998,-0.500292380735838
0.093000002,0.9761837922165293
0.123999998,0.4116672119168306
0.155000002,0.14084220539609696
0.186000004,0.062191739288147294
0.216999992,0.039787960910474984
0.247999996,0.028865997414154465
0.279000014,0.021503977679525933
0.310000002,0.01574657063383604
0.279000014,-0.7370522361856663
0.247999996,-0.7525763107391309
0.216999992,-0.6322258236258543
0.186000004,-0.2289583405892974
0.155000002,-0.0955406924788427
0.123999998,-0.06085952116727351
0.093000002,-0.04866088599074111
0.061999998,-0.04200430186331573
0.031,-0.037304991181573134
0.0,-0.03398355670004457
0.031,0.9202367278263747
0.061999998,-0.27937541237080254
0.093000002,0.913214677484904
0.123999998,0.3560942148600127
0.155000002,0.12480330441285767
0.186000004,0.060897875268468966
0.216999992,0.03993575598950235
0.247999996,0.029030445761151952
0.279000014,0.021528570936361808
0.310000002,0.015708428052031004
0.279000014,-0.7288345285275267
0.247999996,-0.9251264412915892
0.216999992,-0.5285449135906356
0.186000004,-0.18289294363288514
0.155000002,-0.08155035153975876
0.123999998,-0.05449648399111409
0.093000002,-0.043611010379275644
0.061999998,-0.03694017399946488
0.031,-0.03222061999243401
0.0,-0.02885617626205778
0.031,0.9288145705086274
0.061999998,-0.0687069460063871
0.093000002,0.8462471985700087
0.123999998,0.3173441156432236
0.155000002,0.11340828489150943
0.186000004,0.057942585254338395
0.216999992,0.03856178983657527
0.247999996,0.028217490987389855
0.279000014,0.020940194286015602
0.310000002,0.01513953845002918
0.279000014,-0.723924495009445
0.247999996,-0.9628088038324956
0.216999992,-0.4851549088940599
0.186000004,-0.16311616995218664
0.155000002,-0.07519910945855314
0.123999998,-0.05171526770217162
0.093000002,-0.04114718063014645
0.061999998,-0.034822609909200004
0.031,-0.030177500416557142
0.0,-0.026821437609765766
0.031,0.9318045991439095
0.061999998,0.03883561787244284
0.093000002,0.802849708770079
0.123999998,0.2945142313528649
0.155000002,0.10667474898807099
0.186000004,0.055940518164493074
0.216999992,0.03768515640916587
0.247999996,0.02769894375137659
0.279000014,0.020571892680403676
0.310000002,0.014795066782973567
0.279000014,-0.7178693330880058
0.247999996,-0.9717684059362235
0.216999992,-0.4685629277651968
0.186000004,-0.1540747951355753
0.155000002,-0.07131068230372058
0.123999998,-0.049589788919457825
0.093000002,-0.03996292529587999
0.061999998,-0.03390001811481409
0.031,-0.02938539473562067
0.0,-0.026036268299956183
0.031,0.9330727785845393
0.061999998,0.07877156940146213
0.093000002,0.7769957258164947
0.123999998,0.28027044612732704
0.155000002,0.10247398602336
0.186000004,0.05474129365771134
0.216999992,0.03719761958331905
0.247999996,0.027445232342584242
0.279000014,0.02042430715881454
0.310000002,0.01467545087225757
0.279000014,-0.7103872444555853
0.247999996,-0.9742856823179392
0.216999992,-0.46314747215767116
0.186000004,-0.14992385753536822
0.155000002,-0.0685007466562436
0.123999998,-0.047816697284412187
0.093000002,-0.039166535645118565
0.061999998,-0.033443056570823956
0.031,-0.029081258757263872
0.0,-0.025745891100278213
0.100000002,0.5658905554600172
0.200000002,0.05656987200108125
0.300000012,0.029849670063122037
0.400000006,0.004691004828264313
0.5,-0.0020085426101702623
0.600000024,-0.0074453495437674985
0.699999988,-0.0182854141241606
0.800000012,-0.11738457823411005
0.899999976,-0.30248497490781695
1.0,-0.5260829811018
