Elongation [mm],Lode angle
0.0,1.0
0.01344,0.9999999999999999
0.02688,1.0000003728405646
0.04032,1.0
0.05376,0.9999999999999998
0.0672,0.9999995094458375
0.08064,0.9999997657531949
0.09408,1.00000067625992
0.10752,1.000000218122031
0.12096,1.0000002119612363
0.1344,1.0000002067397231
0.14784,1.0000002022851346
0.16128,0.999999603188216
0.17472,0.9999998050249781
0.18816,1.0000001919018455
0.2016,0.9999996217317769
0.21504,0.9999998133677876
0.22848,1.0000001843645123
0.24192,1.0
0.25536,0.9999999999999999
0.2688,1.0
0.28224,1.0000007073119361
0.29568,1.0
0.30912,0.9999993055123204
0.32256,1.0
0.336,0.9999996587908175
0.34944,1.0
0.36288,0.9999996646214669
0.37632,0.9999996674925453
0.38976,0.9999993406584207
0.4032,1.0
0.41664,1.000000324069634
0.43008,1.00000032129791
0.44352,1.000000318547531
0.45696,0.9999999999999999
0.4704,0.9999993738498428
0.47616,1.0
0.46272,1.000000434606116
0.44928,1.000000314931816
0.43584,0.9999988270376263
0.4224,1.0
0.40896,-1.0
0.39552,-1.0000000000000002
0.38208,-1.0
0.36864,-1.0000005850211064
0.3552,-1.0000002685354448
0.34176,-1.0000002505510146
0.32832,-1.000000236522079
0.31488,-0.9999999999999999
0.30144,-1.0
0.288,-0.9999997899168424
0.27456,-0.9999995909821255
0.26112,-1.0000001999937382
0.24768,-1.0
0.23424,-0.9999998067600909
0.2208,-1.0000001906643068
0.20736,-1.000000376902255
0.19392,-0.9999998134704162
0.18048,-1.0000003696978959
0.16704,-1.0
0.1536,-1.0000001820201
0.14016,-0.9999998191741322
0.12672,-1.0000000000000002
0.11328,-1.0
0.09984,-1.0
0.0864,-1.0000003539686146
0.07296,-0.9999996475946585
0.05952,-0.9999996490659145
0.04608,-0.9999996504405833
0.03264,-1.0
0.0192,-1.0
0.00576,-1.0000003458874684
0.00768,-1.0
0.02112,-0.9999997410626136
0.03456,-1.0
0.048,-1.0
0.06144,1.0
0.07488,1.0
0.08832,1.0
0.10176,1.0
0.1152,1.0
0.12864,0.999999462826886
0.14208,0.999999488765104
0.15552,1.0
0.16896,1.0
0.1824,1.000000221837996
0.19584,1.0
0.20928,1.000000203257514
0.22272,1.0
0.23616,1.0000005652238562
0.2496,1.0
0.26304,0.9999996459870257
0.27648,1.0
0.28992,0.9999999999999998
0.30336,0.9999999999999998
0.3168,1.0
0.33024,1.000000320910018
0.34368,0.9999999999999999
0.35712,1.0
0.37056,1.0
0.384,1.0
0.39744,1.0000006128848582
0.41088,1.0000006085980762
0.42432,0.9999993955633992
0.43776,0.9999993996816867
0.4512,1.000000298094912
0.46464,1.0
0.47808,0.9999994122105116
0.46848,1.000000346302469
0.45504,0.999999308237111
0.4416,1.000001039636315
0.42816,1.0
0.41472,-0.9999999999999999
0.40128,-0.9999999999999999
0.38784,-1.0
0.3744,-1.0
0.36096,-1.0
0.34752,-1.0
0.33408,-0.9999997855971389
0.32064,-1.0000004091751449
0.3072,-1.0
0.29376,-1.0000007663233534
0.28032,-0.9999998127921332
0.26688,-1.0000000000000002
0.25344,-1.0
0.24,-1.0000003576250958
0.22656,-1.0
0.21312,-1.0
0.19968,-1.0
0.18624,-1.0
0.1728,-0.9999996557381321
0.15936,-1.000000342484738
0.14592,-0.9999993182453786
0.13248,-1.000000678804581
0.11904,-0.9999999999999998
0.1056,-0.9999996632270095
0.09216,-1.0
0.07872,-1.0
0.06528,-0.9999999999999998
0.05184,-1.0
0.0384,-0.9999999999999998
0.02496,-1.0
0.01152,-1.0000003297662063
0.00192,-0.9999999999999998
0.01536,-0.9999997851920047
0.0288,-0.9999997024327905
0.04224,-1.0
0.05568,-1.0000002048011183
0.06912,0.9999997564985093
0.08256,0.9999997884538981
0.096,1.000000303410292
0.10944,1.0
0.12288,1.0000000000000002
0.13632,1.0000002439737665
0.14976,1.0
0.1632,1.0
0.17664,1.0000004215629317
0.19008,0.9999997987157121
0.20352,1.0
0.21696,0.9999998146854114
0.2304,1.0
0.24384,1.0
0.25728,0.9999996629074396
0.27072,1.0000003292570825
0.28416,1.0000003228105077
0.2976,1.000000317557494
0.31104,1.0
0.32448,1.0000000000000002
0.33792,1.0000006137956126
0.35136,1.0000000000000002
0.3648,1.0000003021853925
0.37824,0.9999996998730638
0.39168,0.9999997018544876
0.40512,0.9999999999999999
0.41856,1.000000588421045
0.432,0.9999999999999999
0.44544,0.9999997098438795
0.45888,1.0000005761386055
0.47232,0.9999997140515325
0.47424,0.9999996967889745
0.4608,0.9999996098787634
0.44736,1.0
0.43392,1.0
0.42048,1.0
0.40704,-0.9999999999999998
0.3936,-1.0
0.38016,-1.0
0.36672,-1.0000002422895031
0.35328,-1.0
0.33984,-1.0000004087987506
0.3264,-0.9999996110459197
0.31296,-1.0000000000000002
0.29952,-1.000000182814564
0.28608,-1.0000003584892008
0.27264,-1.0
0.2592,-1.0
0.24576,-0.9999993091711401
0.23232,-1.0000003425669428
0.21888,-0.9999999999999998
0.20544,-0.9999996619616884
0.192,-1.0
0.17856,-1.0
0.16512,-0.9999999999999998
0.15168,-1.0
0.13824,-1.0000003304863319
0.1248,-1.0
0.11136,-1.0
0.09792,-1.0
0.08448,-0.9999999999999998
0.07104,-1.0000003254417826
0.0576,-0.9999996754273744
0.04416,-1.0000003237404458
0.03072,-0.9999996770519093
0.01728,-0.9999993556453197
0.00384,-0.9999996785577059
0.0096,-0.9999994444440995
0.02304,-0.9999995137865655
0.03648,-1.0
0.04992,-1.0
0.06336,1.0
0.0768,1.0
0.09024,1.0000003181808
0.10368,1.0000000000000002
0.11712,0.9999994852364902
0.13056,0.9999995211605566
0.144,1.0
0.15744,0.9999995745503422
0.17088,1.0
0.18432,1.0
0.19776,0.9999999999999999
0.2112,1.0
0.22464,0.9999996548805795
0.23808,1.000000335575354
0.25152,1.0
0.26496,0.9999996786380732
0.2784,0.9999996837535435
0.29184,1.0
0.30528,0.9999993824255152
0.31872,1.0
0.33216,0.9999993929463586
0.3456,0.999999698711615
0.35904,0.9999994016984389
0.37248,0.9999997029591757
0.38592,0.9999994101700853
0.39936,1.0000000000000002
0.4128,1.0000000000000002
0.42624,1.00000028829697
0.43968,1.00000028601935
0.45312,1.0
0.46656,1.0000002814364177
0.48,1.0
0.46656,1.0000003534031516
0.45312,1.0000009617830732
0.43968,0.9999998059287768
0.42624,1.0
0.4128,-1.0000002164175141
0.39936,-1.0
0.38592,-1.0000002770748255
0.37248,-0.9999997596984986
0.35904,-1.0
0.3456,-1.0000002007412514
0.33216,-1.0000005713090367
0.31872,-1.0000001837452543
0.30528,-1.0000003586372466
0.29184,-0.9999992953040067
0.2784,-0.9999993048588132
0.26496,-1.0000000000000002
0.25152,-1.0000003405305777
0.23808,-1.0
0.22464,-1.0
0.2112,-0.9999996668874481
0.19776,-1.0000003311212884
