Elongation [mm],Lode angle
0.03,-0.5738004275975535
0.024,-0.5719524798398593
0.018,-0.5701030858326644
0.012,-0.5682525193162009
0.006,-0.5664015819059429
0.0,-0.5645496833477451
0.006,-0.463536210577826
0.012,-0.1174576063466173
0.018,-0.9955193413699627
0.024,0.9134834859630672
0.03,0.3518054152467821
0.036,0.17528297709717994
0.042,0.19360177984233087
0.048,0.2564219194228273
0.054,0.25074281349352223
0.06,0.28371936759066196
0.066,0.33881969045274585
0.072,0.39023194495365354
0.078,0.43327955777528226
0.084,0.4678825221854129
0.09,0.491619833860182
0.096,0.5083353174968934
0.102,0.5196988916917348
0.108,0.5241595703046912
0.114,0.5273232021408015
0.12,0.530665705041839
0.126,0.5344215492305344
0.132,0.5386798186605644
0.138,0.5434441569722516
0.144,0.5486000600734199
0.15,0.5539921166107512
0.156,0.5594400069755694
0.162,0.5649354607914452
0.168,0.5705236656741827
0.174,0.5761518299489804
0.18,0.5817811324546392
0.186,0.5873843074361614
0.192,0.5929406772222827
0.198,0.5984307044255978
0.204,0.6038632889859243
0.21,0.6092077412235539
0.216,0.6144708155716933
0.222,0.6196460149133501
0.228,0.6247412895257956
0.234,0.6297487090938318
0.24,0.6346696905298447
0.246,0.6395063888234096
0.252,0.6442596509163754
0.258,0.6489314758511414
0.264,0.6535248188958395
0.27,0.6580414066737253
0.276,0.6624842482779694
0.282,0.6668545795219699
0.288,0.6711552355086129
0.294,0.6753890992207519
0.3,0.6795570064482722
0.306,0.6836625415293656
0.312,0.6877071766944216
0.318,0.691693198754784
0.324,0.6956230399311111
0.33,0.6994984071470567
0.336,0.7033212884494747
0.342,0.707093614014301
0.348,0.7108186239701137
0.354,0.7144966675566299
0.36,0.7181311540821707
0.366,0.7217232511171414
0.372,0.7252758956197123
0.378,0.7287904968159615
0.384,0.7322692018788424
0.39,0.7357140832470446
0.396,0.7391271714316057
0.402,0.7425102579166563
0.408,0.7458662061598104
0.414,0.7491963997472281
0.42,0.7525025786769312
0.426,0.7557873660138463
0.432,0.7590520892307268
0.438,0.7622987556264254
0.444,0.7655294846068474
0.45,0.7687447664676561
0.456,0.7719437733563704
0.462,0.7751261457368542
0.468,0.778291902895531
0.474,0.7814419676441704
0.48,0.7845793179713912
0.486,0.7877034146480697
0.492,0.7908165738121333
0.498,0.7939201809002268
0.504,0.797014605442843
0.51,0.8001023452482426
0.516,0.8031828341300548
0.522,0.8062571361741144
0.528,0.8093267262220046
0.534,0.8123647055792188
0.54,0.8154576178096677
0.546,0.8185047673237932
0.552,0.8215534296333619
0.558,0.8245962874132822
0.564,0.8276352042193522
0.57,0.8306681713270314
0.576,0.8336967656741194
0.582,0.8367182452173979
0.588,0.8397355135669256
0.594,0.842743187696325
0.6,0.845745126554864
0.594,0.8812962869939719
0.588,0.9615535323437965
0.582,1.0
0.576,0.6581964214604142
0.57,0.5784547845419427
0.564,0.3656015013718127
0.558,0.13507995027013828
0.552,-0.017657923687404833
0.546,-0.14008083593777096
0.54,-0.2738858473669429
0.534,-0.38682996580308465
