Elongation [mm],Lode angle
0.0,1.0
0.006,0.9999999999999999
0.012,1.0000000000000002
0.018,1.0000001903590992
0.024,0.9999999999999998
0.03,1.0000002482780683
0.036,1.0000002325139865
0.042,1.0000004423122872
0.048,0.9999995749019908
0.054,1.0000000000000002
0.06,1.0
0.066,1.0
0.072,1.000000192182223
0.078,0.9999999999999999
0.084,1.0000000000000002
0.09,1.0000000000000002
0.096,1.0
0.102,1.000000359668255
0.108,0.9999996438428745
0.114,1.0
0.12,1.0
0.126,1.0000003471018963
0.132,1.0
0.138,0.9999996580977791
0.144,0.9999996605216034
0.15,1.0
0.156,1.0
0.162,1.0
0.168,1.0000003306745184
0.174,1.0000000000000002
0.18,0.9999999999999998
0.186,1.0000000000000002
0.192,1.0
0.198,1.0
0.204,1.0000006390225484
0.21,1.0000003178455605
0.216,1.0
0.222,1.0
0.228,1.0
0.234,0.9999996883385852
0.24,1.0
0.246,1.0
0.252,1.000000307477925
0.258,1.0
0.264,0.9999996951172473
0.27,1.0
0.276,0.999999395140278
0.282,0.9999996987463778
0.288,1.0
0.294,1.0
0.3,1.0000005958240017
0.306,1.0000000000000002
0.312,0.9999999999999999
0.318,0.9999999999999999
0.324,1.0000005877124314
0.33,1.0
0.336,0.9999997080219594
0.342,1.0000002910757237
0.348,0.9999997098041075
0.354,1.0
0.36,1.0
0.366,1.0
0.372,1.0
0.378,1.0000000000000002
0.384,1.0
0.39,0.9999999999999999
0.396,1.0
0.402,1.0000000000000002
0.408,1.0000002824951013
0.414,1.0000002818220215
0.42,0.9999997188355
0.426,0.9999997194777897
0.432,1.0
0.438,1.0
0.444,1.0
0.45,1.0
0.456,1.0
0.462,1.0000002769651999
0.468,1.0
0.474,0.9999997241162111
0.48,0.9999994492730266
0.486,0.9999994502950121
0.492,1.0
0.498,1.0
0.504,1.000000546769671
0.51,1.0000000000000002
0.516,1.0000002724610988
0.522,1.0
0.528,0.9999997284224451
0.534,0.9999999999999998
0.54,1.0
0.546,1.0
0.552,0.9999997300756327
0.558,1.0
0.564,1.0
0.57,1.0
0.576,1.000000268411446
0.582,1.00000026805362
0.588,1.0000005354073498
0.594,1.0
0.6,0.9999997329736139
0.606,0.9999997333011823
0.612,1.0
0.618,1.00000026606932
0.624,1.0000002657583897
0.63,1.0
0.636,1.0
0.642,0.9999997351218844
0.648,0.9999999999999998
0.654,1.0
0.66,1.0
0.666,1.0000000000000002
0.672,1.000000263534538
0.678,0.9999997367168647
0.684,1.0
0.69,1.0000002627967748
0.696,1.0
0.702,0.999999475337233
0.708,0.9999997378936184
0.714,1.0
0.72,0.9999997383246688
0.726,0.9999999999999998
0.732,1.000000261254668
0.738,1.0
0.744,1.0000002608563539
0.75,0.9999997393362566
0.756,1.0
0.762,0.9999997397087232
0.768,1.0
0.774,1.0
0.78,0.9999997402370375
0.786,0.9999997404053967
0.792,1.0
0.798,1.0
0.804,1.0000000000000002
0.81,1.0000000000000002
0.816,1.0
0.822,1.0
0.828,0.9999997414827551
0.834,0.9999997416231138
0.84,1.0
0.846,0.9999999999999998
0.852,1.0000000000000002
0.858,0.999999742153335
0.864,1.0
0.87,0.9999997424006432
0.876,1.0
0.882,1.0
0.888,0.9999994855012471
0.894,1.0
0.9,1.0
0.906,1.0000002569233366
0.912,1.0
0.918,1.0000002567184298
0.924,1.0000000000000002
0.93,1.0000002565231063
0.936,1.0
0.942,0.9999994873262765
0.948,1.0
0.954,1.0
0.96,0.999999743926032
0.966,1.0000000000000002
0.972,1.0
0.978,0.9999997441702368
0.984,1.0000002557523386
0.99,1.0
0.996,0.9999997443969911
1.002,1.0
1.008,0.9999994890780238
1.014,1.0000002553927438
1.02,0.9999997446739214
1.026,1.0
1.032,0.9999994896002558
1.038,1.0
1.044,1.0000002550760323
1.05,0.9999997449826635
1.056,1.0
1.062,1.0
1.068,0.9999999999999999
1.074,1.0000005095956375
1.08,0.9999997452536548
1.086,1.0
1.092,1.0
1.098,0.9999994907994316
1.104,0.9999999999999999
1.11,0.9999999999999999
1.116,1.0000002544656348
1.122,1.0000002544230988
1.128,1.0000002543817863
1.134,1.0000005086830417
1.14,1.0
1.146,0.9999994914671387
1.152,1.0000002542315385
1.158,1.0000007625745226
1.164,1.0
1.17,1.0
1.176,1.0
1.182,1.0000005081150531
1.188,1.0
1.194,0.9999997460039056
1.2,1.0
1.206,0.9999999999999999
1.212,1.0
1.218,1.000000253883653
1.224,1.0000002538575723
1.23,0.9999997461678162
1.236,1.0000002538077235
1.242,1.00000025378387
1.248,0.9999994924743857
1.254,1.0000002537383854
1.26,1.00000050743338
1.266,1.0
1.272,0.9999997463248016
1.278,0.9999994926893269
1.284,1.0000005072726719
1.29,0.9999997463823401
1.296,0.9999999999999999
1.302,1.0000002535823307
1.308,1.0
1.314,0.9999999999999999
1.32,1.000000507070963
1.326,0.9999999999999999
1.332,1.0000002535032821
1.338,1.0
1.344,1.0
1.35,1.00000025346597
1.356,1.0
1.362,1.0000002534364227
1.368,1.0
1.374,0.999999746587383
1.38,1.000000506802801
1.386,0.9999999999999999
1.392,0.9999997466158936
1.398,0.9999997466302099
1.404,1.000000506720237
1.41,1.0
1.416,0.9999997466584739
1.422,1.0000005066697455
1.428,1.000000253324198
1.434,1.0
1.44,0.999999493383689
1.446,1.000000506605404
1.452,1.0
1.458,1.0000002532863628
1.464,0.9999999999999999
1.47,0.9999997467270024
1.476,0.9999999999999999
1.482,1.0
1.488,1.0000005065098192
1.494,0.999999746750713
1.5,1.0000000000000002
1.506,1.0000002532387053
1.512,1.0
1.518,1.0
1.524,0.9999997467755949
1.53,1.00000025321998
1.536,1.0
1.542,0.9999997467883339
1.548,1.0
1.554,0.9999997467917722
1.56,1.0
1.566,1.0
1.572,0.9999997468060922
1.578,1.0
1.584,0.9999999999999999
1.59,1.0
1.596,1.0
1.602,1.0
1.608,0.9999997468228878
1.614,0.9999997468252804
1.62,1.0
1.626,1.0
1.632,1.0
1.638,1.0000002531662806
1.644,1.0000002531686332
1.65,1.00000025316267
1.656,0.9999999999999999
1.662,0.99999974684062
1.668,0.9999997468420733
1.674,0.9999997468435257
1.68,1.0000002531593402
1.686,1.0000005063078217
1.692,0.9999994936948271
1.698,1.0
1.704,1.0000002531545547
1.71,0.999999240552238
1.716,1.0000005063012034
1.722,1.0000002531475878
1.728,1.0
1.734,1.000000253145815
1.74,1.0000005062901343
1.746,0.9999994937072557
1.752,0.9999997468563857
1.758,0.9999999999999999
1.764,1.0
1.77,1.0
1.776,0.999999746858863
1.782,1.0
1.788,1.000000506280479
1.794,1.0000005062793687
1.8,1.0000005062785147
1.806,0.9999997468571298
1.812,1.000000253142529
1.818,1.0
1.824,0.9999999999999999
1.83,1.0
1.836,1.0000000000000002
1.842,0.99999924058686
1.848,1.0
1.854,1.0
1.86,0.9999997468642671
1.866,1.0
1.872,1.0000002531357972
1.878,1.0000000000000002
1.884,1.0000005062725337
1.89,0.9999994937269111
1.896,0.999999746862836
1.902,1.0000002531378476
1.908,0.9999997468613193
1.914,1.0000002531396635
1.92,0.9999994937184099
1.926,1.0
1.932,0.9999994937128561
1.938,1.0000002531452594
1.944,1.0000005062944066
1.95,0.9999997468508313
1.956,1.0
1.962,0.9999994936901275
1.968,1.0
1.974,1.0
1.98,0.9999994936715842
1.986,1.000000253170813
1.992,0.9999997468306431
1.998,0.9999992404845586
2.004,0.9999997468257503
2.01,1.0
2.016,0.9999994936438087
2.022,0.9999994936359003
2.028,0.9999997468184001
2.034,0.9999994936341089
2.04,1.0000000000000002
2.046,1.0
2.052,0.9999992404367585
2.058,0.9999997468127592
2.064,0.9999997468119902
2.07,1.0
2.076,1.0
2.082,1.0
2.088,0.9999997468072225
2.094,0.9999997468115418
2.1,1.0000002531879884
2.106,0.9999994936217128
2.112,0.9999994936235925
2.118,1.0
2.124,0.9999997468168189
2.13,0.9999989872713339
2.136,0.999999493638123
2.142,0.9999997468238061
2.148,0.9999992404813537
2.154,0.999999493657779
2.16,0.9999997468353649
2.166,0.9999997468407908
2.172,0.9999999999999999
2.178,0.9999997468536723
2.184,0.9999992405816056
2.19,0.9999994937436133
2.196,0.999999240650275
2.202,0.9999989875836242
2.208,0.9999989876480233
2.214,0.9999994938641297
2.22,0.9999989878140227
2.226,0.9999989879223533
2.232,0.9999989880544707
2.238,0.9999989882145356
2.244,0.9999987355148481
2.25,0.9999992414927964
2.256,0.9999994957062098
2.262,0.999999498533403
2.268,0.9999992524749973
2.274,0.9999990113693639
2.28,1.000000244969223
2.286,0.9999987865670192
2.292,0.9999990385206254
2.298,0.9999990478024322
2.304,0.9999995285327492
2.31,0.9999981324768884
2.316,0.999997919483006
2.322,0.9999979397243767
2.328,0.9999977330692889
2.334,0.9999975306612187
2.34,0.9999968878950811
2.346,0.9999969184093839
2.352,0.9999969488507564
2.358,0.9999956846585603
2.364,0.9999963689490498
2.37,0.9999953489842534
2.376,0.9999953972207786
2.382,0.9999954458746511
2.388,0.9999950855360739
2.394,0.9999943298348248
2.4,0.9999943940302101
2.406,0.9999944592207555
2.412,0.9999939372168423
2.418,0.9999938114168531
