Elongation [mm],Lode angle
0.0,1.0
0.012,1.0
0.024,1.0
0.036,1.0
0.048,1.0
0.06,0.9999999999999999
0.072,1.0000002289123595
0.084,1.0000002203398195
0.096,0.9999997866350978
0.108,1.0
0.12,1.0
0.132,1.0
0.144,1.0000000000000002
0.156,0.9999998090487545
0.168,0.9999998121416043
0.18,0.9999996299487307
0.192,0.9999996351581572
0.204,1.0
0.216,0.9999996444855512
0.228,0.9999996486958945
0.24,0.9999999999999998
0.252,1.0000003436357883
0.264,1.0
0.276,1.0
0.288,1.0
0.3,1.0
0.312,1.0
0.324,1.0
0.336,1.0
0.348,1.0000000000000002
0.36,1.0
0.372,1.0
0.384,1.0
0.396,1.0
0.408,1.0
0.42,1.0
0.432,1.0000000000000002
0.444,1.0
0.456,0.9999996981431406
0.468,1.0000003002194946
0.48,1.0
0.492,1.0
0.504,1.0
0.516,0.9999999999999999
0.528,0.9999997071356177
0.54,1.0
0.552,0.9999999999999999
0.564,1.0000000000000002
0.576,1.0000000000000002
0.588,1.0
0.6,1.0000000000000002
0.612,1.000000284556034
0.624,1.0
0.636,1.0
0.648,1.0
0.66,1.0000002806357309
0.672,1.0000002797359953
0.684,1.0
0.696,0.9999997219750537
0.708,1.0
0.72,1.0000002764309457
0.732,1.0
0.744,1.0000002749383474
0.756,1.0
0.768,1.0000005470822604
0.78,1.0
0.792,1.0000002722422558
0.804,1.0000000000000002
0.816,1.0
0.828,1.0
0.84,1.0
0.852,1.0000002693691088
0.864,1.0
0.876,1.0
0.888,0.9999994642434721
0.9,1.0
0.912,1.0
0.924,1.0
0.936,1.0
0.948,0.9999997342728253
0.96,1.0
0.972,1.0000002649668047
0.984,1.0
0.996,1.0
1.008,1.0
1.02,1.0000002636148704
1.032,1.0000000000000002
1.044,0.9999997369877816
1.056,1.0
1.068,1.0
1.08,1.0000000000000002
1.092,0.9999997380614369
1.104,1.0
1.116,0.9999999999999998
1.128,1.0
1.14,1.0
1.152,1.0
1.164,0.9999999999999998
1.176,1.0
1.188,0.9999994795109968
1.2,1.0000000000000002
1.188,0.9999992983524526
1.176,1.0000005386732604
1.164,1.0000005748709138
1.152,-1.0000003327288218
1.14,-1.0000000000000002
1.128,-1.0
1.116,-1.0
1.104,-1.0
1.092,-1.0
1.08,-1.0000002991497456
1.068,-0.9999999999999998
1.056,-1.0
1.044,-1.0
1.032,-1.0000000000000002
1.02,-1.0000002358258053
1.008,-0.9999997710255917
0.996,-1.0
0.984,-0.9999997820539873
0.972,-1.0000004267900782
0.96,-1.0000004186241211
0.948,-0.9999997943853957
0.936,-0.9999997977811199
0.924,-1.0
0.912,-1.0000001961839136
0.9,-1.0
0.888,-0.9999996181476167
0.876,-1.0
0.864,-1.0
0.852,-1.0
0.84,-0.9999999999999999
0.828,-0.9999999999999999
0.816,-1.0
0.804,-0.9999996467399227
0.792,-1.0
0.78,-1.0
0.768,-1.0
0.756,-0.9999996590539683
0.744,-1.0
0.732,-0.9999999999999998
0.72,-1.0
0.708,-1.0000000000000002
0.696,-1.0
0.684,-0.9999996737938918
0.672,-1.0
0.66,-1.0
0.648,-1.0
0.636,-1.0
0.624,-1.0
0.612,-1.0
0.6,-1.0
0.588,-1.0000003115388492
0.576,-0.9999999999999999
0.564,-1.0
0.552,-1.0
0.54,-1.0
0.528,-0.9999999999999999
0.516,-1.0
0.504,-1.0
0.492,-0.9999999999999999
0.48,-1.0000002995531374
0.468,-1.0
0.456,-1.0
0.444,-1.0000000000000002
0.432,-1.0000000000000002
0.42,-0.9999999999999999
0.408,-1.0
0.396,-1.0000000000000002
0.384,-1.0
0.372,-1.0000000000000002
0.36,-1.0
0.348,-1.0000002890300501
0.336,-0.9999999999999999
0.324,-1.0
0.312,-1.0
0.3,-1.0
0.288,-1.0
0.276,-0.9999997153847164
0.264,-1.0000002839467024
0.252,-1.0
0.24,-1.0
0.228,-1.0
0.216,-0.9999999999999998
0.204,-1.0
0.192,-1.0
0.18,-1.0
0.168,-1.0
0.156,-1.0
0.144,-1.0
0.132,-0.9999994445423268
0.12,-1.0
0.108,-1.0
0.096,-1.0
0.084,-0.9999997241268918
0.072,-1.0
0.06,-1.0
0.048,-1.0
0.036,-1.0000002741965919
0.024,-1.0000002738026685
0.012,-1.0
0.0,-1.0
0.012,-1.0000000000000002
0.024,-1.0
0.036,-1.0
0.048,1.0
0.06,1.0
0.072,0.9999997838003812
0.084,0.9999998176628817
0.096,1.0000000000000002
0.108,1.00000029570048
0.12,1.00000027505294
0.132,1.0000002591844386
0.144,1.0000002466181168
0.156,1.0000002364574263
0.168,1.0
0.18,1.0
0.192,1.0
0.204,1.0
0.216,1.0
0.228,0.9999997984990874
0.24,1.0000003958169845
0.252,1.0
0.264,1.0000001916205414
0.276,1.0
0.288,1.0000003724082422
0.3,1.0
0.312,1.0
0.324,1.0000001792519022
0.336,1.0
0.348,1.0000003504418284
0.36,1.0
0.372,1.000000343146351
0.384,1.0
0.396,1.0
0.408,1.0
0.42,1.0
0.432,0.9999996723379658
0.444,0.9999999999999998
0.456,0.9999999999999999
0.468,0.9999999999999999
0.48,1.0
0.492,1.0000003152601569
0.504,0.9999996869190894
0.516,0.9999996890102661
0.528,0.9999996910181079
0.54,1.0
0.552,1.0
0.564,1.0000003034167977
0.576,1.0
0.588,0.9999999999999999
0.6,0.9999997015371354
0.612,0.999999406130697
0.624,0.9999999999999999
0.636,0.9999997059641967
0.648,0.9999997073302451
0.66,1.0
0.672,1.0000002900668215
0.684,1.0000000000000002
0.696,1.0000002876464007
0.708,0.9999999999999999
0.72,0.9999997146103768
0.732,0.9999994313624649
0.744,0.9999994334260692
0.756,1.0
0.768,1.000000281320771
0.78,1.0
0.792,1.0
0.804,1.0000005572391732
0.816,0.9999994444476156
0.828,1.0
0.84,1.0
0.852,0.9999997245803722
0.864,1.0
0.876,1.0
0.888,1.0
0.9,0.9999999999999998
0.912,1.0
0.924,0.9999997286192248
0.936,1.0000000000000002
0.948,1.0
0.96,1.0000002696484638
0.972,1.0000002691115988
0.984,0.999999731406854
0.996,1.0
1.008,0.9999997323901981
1.02,1.0000002671437798
1.032,1.0
1.044,1.0000002662603924
1.056,1.0000005316841722
1.068,1.0
1.08,1.0
1.092,1.0000002646749457
1.104,0.9999997356862672
1.116,1.0000005279319513
1.128,1.000000263630878
1.14,0.9999999999999998
1.152,1.0000000000000002
1.164,1.0000002626990878
1.176,1.0
1.188,0.9999999999999998
1.2,1.0
1.188,1.0
1.176,1.0
1.164,1.0
1.152,-1.0
1.14,-1.0
1.128,-1.0
1.116,-1.0
1.104,-1.0
1.092,-1.0
1.08,-1.0
1.068,-0.9999997530999747
1.056,-1.0
1.044,-1.000000227351257
1.032,-1.0
1.02,-1.000000428758495
1.008,-0.9999999999999998
0.996,-0.999999795198588
0.984,-0.9999999999999999
0.972,-1.0000000000000002
0.96,-0.9999996123373892
0.948,-1.0000001907592582
0.936,-1.0
0.924,-1.000000185239307
0.912,-1.000000365505202
0.9,-0.9999998195800415
0.888,-0.9999996435588032
0.876,-1.0
0.864,-1.0
0.852,-1.0
0.84,-1.0
0.828,-1.0
0.816,-0.9999996651942256
0.804,-1.0
0.792,-1.0
0.78,-1.0
0.768,-1.0000003238171413
0.756,-0.999999678602132
0.744,-1.0
0.732,-1.0000003168925853
0.72,-0.9999996852022185
0.708,-1.0
0.696,-1.0000000000000002
0.684,-1.0
0.672,-1.0000000000000002
0.66,-1.0
0.648,-1.0
0.636,-1.0
0.624,-1.0
0.612,-1.000000299622547
0.6,-0.9999999999999999
0.588,-1.0
0.576,-0.9999997042888171
0.564,-1.0000000000000002
0.552,-0.9999997066506462
0.54,-0.9999999999999999
0.528,-0.9999997088379438
0.516,-1.0
0.504,-1.000000289133006
0.492,-1.0
0.48,-1.0
0.468,-1.0
0.456,-0.9999997145066288
0.444,-1.0
0.432,-0.9999997161410447
0.42,-0.9999997169162933
0.408,-1.0
0.396,-0.9999994367798144
0.384,-1.0
0.372,-1.0
0.36,-0.9999997204212554
0.348,-1.0
0.336,-1.0
0.324,-0.9999997222588084
0.312,-0.9999994456625344
0.3,-1.0
0.288,-1.0
0.276,-0.9999994488764916
0.264,-0.9999997249395371
0.252,-0.9999997254249864
0.24,-1.0
0.228,-1.0000002736489209
0.216,-1.0
0.204,-1.0
0.192,-1.0000000000000002
0.18,-1.0
0.168,-1.0000002715710892
0.156,-1.0
0.144,-0.9999999999999998
0.132,-1.0
0.12,-0.9999997298788664
0.108,-1.0
0.096,-0.9999994610835158
0.084,-1.0
0.072,-0.999999731166911
0.06,-0.9999994629277404
0.048,-1.0
0.036,-0.9999997320358305
0.024,-1.0
0.012,-1.0
0.0,-1.0000000000000002
0.012,-1.0
0.024,-1.0
0.036,-1.0
0.048,1.0
0.06,1.0
0.072,1.0
0.084,1.00000037643653
0.096,1.0000003278950362
0.108,1.0000005938343446
0.12,1.0
0.132,1.0
0.144,0.9999999999999999
0.156,1.0000002370129728
0.168,1.0
0.18,0.9999997779186085
0.192,0.9999995674134659
0.204,1.0000002112576822
0.216,1.0
0.228,1.0
0.24,0.9999998007425116
0.252,1.0
0.264,1.0
0.276,1.0
0.288,0.9999999999999999
0.3,1.0000000000000002
0.312,1.0000000000000002
0.324,1.0
0.336,1.0
0.348,1.0
0.36,1.0
0.372,1.0
0.384,1.0000006824098226
0.396,1.0000000000000002
0.408,1.0
0.42,1.0000006633847507
