Elongation [mm],Lode angle
0.0,1.0
0.0084,0.9999999999999999
0.0168,1.0
0.0252,1.0
0.0336,0.9999999999999999
0.042,1.0
0.0504,0.9999997903571876
0.0588,1.0000000000000002
0.0672,1.0
0.0756,1.0
0.084,0.9999999999999999
0.0924,1.00000018299116
0.1008,0.9999998198048616
0.1092,1.0
0.1176,1.0
0.126,1.0000000000000002
0.1344,1.0000000000000002
0.1428,1.0
0.1512,0.9999996633168111
0.1596,1.0000003335966514
0.168,0.9999996693389674
0.1764,1.0
0.1848,1.0
0.1932,1.0
0.2016,0.9999996798178283
0.21,1.0
0.2184,0.9999999999999999
0.2268,1.0
0.2352,1.0
0.2436,1.0
0.252,0.9999996925273373
0.2604,1.0000003056413098
0.2688,1.0
0.2772,0.9999996978117462
0.2856,1.0
0.294,0.9999999999999999
0.3024,1.0
0.3108,0.9999999999999999
0.3192,0.9999999999999999
0.3276,1.0000000000000002
0.336,1.0000000000000002
0.3444,1.0
0.3528,1.0
0.3612,1.0000002883342933
0.3696,1.0
0.378,1.0
0.3864,1.0000002850526937
0.3948,1.0
0.4032,0.9999997169571303
0.4116,1.0
0.42,1.0000002811621815
0.4284,1.0
0.4368,1.0
0.4452,1.0
0.4536,1.0
0.462,1.0
0.4704,1.0000002762002957
0.4788,1.0
0.4872,1.0000005494977242
0.4956,0.9999999999999998
0.504,0.9999994532369056
0.5124,1.0
0.5208,1.0
0.5292,1.0
0.5376,1.0000002708951996
0.546,0.9999997296794992
0.5544,1.0000002697678392
0.5628,1.0
0.5712,1.0000000000000002
0.5796,1.0
0.588,1.0000002676998525
0.5964,0.9999999999999998
0.6048,0.9999999999999998
0.6132,1.0
0.6216,1.0
0.63,1.0
0.6384,0.9999999999999998
0.6468,0.9999997353509241
0.6552,1.000000264264652
0.6636,0.9999997361081413
0.672,1.0
0.6804,1.0
0.6888,1.0000002628404754
0.6972,1.0000002625111444
0.7056,0.9999997378081737
0.714,1.0
0.7224,1.0000002615823576
0.7308,0.9999999999999998
0.7392,1.0000000000000002
0.7476,0.9999999999999998
0.756,1.0
0.7644,1.0
0.7728,1.0
0.7812,1.0000000000000002
0.7896,1.0
0.798,1.0
0.8064,1.0
0.8148,1.0
0.8232,1.0
0.8316,1.0
0.84,1.0000000000000002
0.8316,1.0
0.8232,1.0
0.8148,1.0000002778437518
0.8064,0.9999999999999998
0.798,1.0000011302704268
0.7896,-1.0
0.7812,-1.0
0.7728,-0.9999999999999999
0.7644,-0.9999996901416763
0.756,-1.0
0.7476,-1.0
0.7392,-1.0000002364729468
0.7308,-1.0
0.7224,-1.0
0.714,-1.0000002075055574
0.7056,-1.0
0.6972,-1.000000395000222
0.6888,-1.0000000000000002
0.6804,-1.0
0.672,-0.9999996235140288
0.6636,-1.0
0.6552,-0.9999998162158312
0.6468,-0.9999999999999999
0.6384,-1.0000001799747325
0.63,-1.0
0.6216,-1.0
0.6132,-1.0
0.6048,-0.9999996531180813
0.5964,-0.9999996560420866
0.588,-0.9999996588486342
0.5796,-1.0000006769137346
0.5712,-0.999999664132504
0.5628,-1.0
0.5544,-1.0
0.546,-0.9999993426053276
0.5376,-1.0
0.5292,-1.0
0.5208,-1.0
