Elongation [mm],Lode angle
0.0,1.0
0.01,0.9764530215029614
0.02,0.7332778210729506
0.03,0.22380803918772346
0.04,0.11499509542545767
0.05,0.07628548549675124
0.059999998,0.058546900629350834
0.07,0.049088132249494855
0.079999998,0.04360290212242058
0.090000004,0.04016885030104248
0.100000002,0.037950236202329984
0.11,0.03629393772710934
0.119999998,0.035044776646128165
0.129999996,0.034105063261317826
0.14,0.03322992412996987
0.150000006,0.03227865903759237
0.159999996,0.031161283022361343
0.170000002,0.030125808217667877
0.180000008,0.029119016014249183
0.189999998,0.02807135020177859
0.200000002,0.02682514929057991
0.209999994,0.02550588821971115
0.219999998,0.024184023264150343
0.230000004,0.022844213752287113
0.239999994,0.021518606242158476
0.25,0.020195031847357072
0.25999999,0.018904729401518158
0.27000001,0.017631772612733417
0.280000002,0.0163647157621866
0.289999992,0.015139795141693897
0.300000012,0.013959229529721357
0.310000002,0.012839311299885837
0.319999992,0.011736574099180056
0.330000014,0.010653263141711484
0.340000004,0.00962389113241358
0.349999994,0.008665288607063953
0.360000014,0.007798899752831105
0.370000004,0.007012505884556039
0.379999996,0.006315274860406824
0.389999986,0.005690940059791854
0.400000006,0.005122664395199342
0.409999996,0.004615666674327168
0.419999986,0.004155007633435291
0.430000008,0.0037217184386143863
0.439999998,0.0033010294629509896
0.449999988,0.0028906585536337234
0.460000008,0.002499534924875958
0.469999998,0.0021077495166176483
0.47999999,0.00175668313925034
0.49000001,0.0015811820048107575
0.5,0.0016273586677138672
0.50999999,0.0018987929558763163
0.51999998,0.0023295992376462914
0.529999972,0.0027476058459150773
0.540000022,0.0029896918148888943
0.550000012,0.00276195000341487
0.560000002,0.002090254789130443
0.569999992,0.0011868416816985937
0.579999984,0.0003770313912891831
0.589999974,-0.000192722005891452
0.600000024,-0.0005846056468609679
0.610000014,-0.0006794631598049459
0.620000004,-0.0007200335528774928
0.629999996,-0.0008862793935941673
0.639999986,-0.001245638971145226
0.649999976,-0.00196094731455597
0.660000026,-0.0026938602945661212
0.670000016,-0.0035271906702329736
0.680000008,-0.004459298244112372
0.689999998,-0.005312906824684303
0.699999988,-0.006178019673332811
0.709999978,-0.006797585865976415
0.720000028,-0.00720496771559207
0.73000002,-0.007587722660211406
0.74000001,-0.007867886478941745
0.75,-0.008255229786064635
0.75999999,-0.009011693006218844
0.76999998,-0.010141095254573192
0.779999972,-0.011777781530360548
0.790000022,-0.013683039180493425
0.800000012,-0.015662492468805713
0.810000002,-0.01810861164150018
0.819999992,-0.021361411796734033
0.829999984,-0.025268363234767437
0.839999974,-0.03073563342882467
0.850000024,-0.0381781660961374
0.860000014,-0.04661619064379846
0.870000004,-0.05449283354219492
0.879999996,-0.0619746270119825
0.889999986,-0.06921509223453645
0.899999976,-0.07662494964546451
0.910000026,-0.08319053143956666
0.920000016,-0.09004109654345813
0.930000008,-0.09765680884862399
0.939999998,-0.1048821092480604
0.949999988,-0.11340796901807394
0.959999978,-0.12328078619825661
0.970000028,-0.13395510484129153
0.98000002,-0.14578447565477118
0.99000001,-0.15940992020865835
1.0,-0.17456874689210083
