Elongation [mm],Lode angle
0.096,0.999999647
0.102,1.00000034
0.108,1
0.114,1
0.12,1.000000623
0.126,0.999999696
0.132,1
0.138,1
0.144,1
0.15,0.999999721
0.156,1
0.162,1
0.168,1
0.174,1.00000026
0.18,0.999999491
0.186,1.000000251
0.192,0.999999509
0.198,0.999999517
0.204,1
0.21,0.999999766
0.216,1.000000462
0.222,1
0.228,1
0.234,1
0.24,1
0.246,0.999999571
0.252,0.999999788
0.258,1.000000209
0.264,1
0.27,0.999999796
0.276,1
0.282,1.000000796
0.288,1.000000197
0.294,1
0.3,1.000000385
0.306,1
0.312,0.99999981
0.318,0.999999626
0.324,1
0.33,1
0.336,1.000000182
0.342,1
0.348,1
0.354,0.999999644
0.36,1
0.366,0.999999649
0.372,1
0.378,0.999999652
0.384,0.999999655
0.39,1.000000343
0.396,1
0.402,1.000000679
0.408,1.000000337
0.414,1
0.42,0.999999666
0.426,1
0.432,1
0.438,1.00000033
0.444,1
0.45,0.999999673
0.456,0.999999674
0.462,1
0.468,1
0.474,1
0.48,1
0.486,1
0.492,1
0.498,1
0.504,1
0.51,1
0.516,1.000000314
0.522,1.000000314
0.528,1
0.534,0.999999689
0.54,0.99999969
0.546,1.000000309
0.552,1.000000308
0.558,1
0.564,1.000000612
0.57,1
0.576,0.999999695
0.582,1
0.588,0.999999698
0.594,0.999999698
0.6,1
0.594,1
0.588,1.000000185
0.582,0.999999791
0.576,1.00000024
0.57,1
0.564,1
0.558,1.000000438
0.552,1.000000201
0.546,1.000001851
0.54,-1.000000397
0.534,-1.000000331
0.528,-1
0.522,-1
0.516,-1
0.51,-0.999999588
0.504,-1.000000191
0.498,-1
0.492,-1
0.486,-1
0.48,-1.000000302
0.474,-1
0.468,-0.999999722
0.462,-1
0.456,-0.999999739
0.45,-1.000000254
0.444,-0.999999503
0.438,-1
0.432,-1
0.426,-1.00000047
0.42,-0.999999769
0.414,-1.000000455
0.408,-0.999999776
0.402,-1
0.396,-0.999999563
0.39,-0.999999135
0.384,-0.999999572
0.378,-1.000000212
0.372,-1
0.366,-1
0.36,-0.999999379
0.354,-1
0.348,-0.999999796
0.342,-0.999999797
0.336,-1
0.33,-1
0.324,-1
0.318,-1.000000198
0.312,-1.000000197
0.306,-0.999999804
0.3,-0.999999611
0.294,-0.999999418
0.288,-1.000000193
0.282,-1
0.276,-0.999999617
0.27,-1
0.264,-0.99999981
0.258,-1
0.252,-1.000000189
0.246,-1
0.24,-1.000000375
0.234,-1
0.228,-1
0.222,-0.999999629
0.216,-1
0.21,-1
0.204,-1
0.198,-1
0.192,-1.000000184
0.186,-0.999999635
0.18,-1
0.174,-0.999999637
0.168,-1
0.162,-1
0.156,-0.99999982
0.15,-0.99999964
0.144,-0.99999982
0.138,-1.000000359
0.132,-1
0.126,-1
0.12,-1
0.114,-1
0.108,-1
0.102,-1
0.096,-1
0.09,-1
0.084,-1
0.078,-1
0.072,-1
0.066,-1.000000351
0.06,-1
0.054,-1.000000349
0.048,-0.999999651
0.042,-1.000000697
0.036,-0.999999304
0.03,-0.999999652
0.024,-1
0.018,-0.999999654
0.012,-1
0.006,-0.999999655
0,-0.999999655
0.006,-1.000000382
0.012,-1
0.018,-1
0.024,-0.99999972
0.03,-1
0.036,-1.000000405
0.042,-1
0.048,-1.000000399
0.054,-1.000000577
0.06,1
0.066,0.999999715
0.072,1
0.078,1.000000243
0.084,1
0.09,1.000000185
0.096,1.000000705
0.102,1
0.108,1
0.114,1
0.12,1
0.126,1
0.132,1
0.138,1
0.144,1.000000266
0.15,1
0.156,1
0.162,1
0.168,1
0.174,1
0.18,1.000000471
0.186,1
0.192,1
0.198,1
0.204,1.000000222
0.21,1
0.216,1
0.222,0.999999577
0.228,1
0.234,0.999999588
0.24,0.999999797
0.246,1.000000603
0.252,0.999999602
0.258,1
0.264,1.000000389
0.27,0.999999616
0.276,1
0.282,0.999999624
0.288,1
0.294,1.00000037
0.3,1
0.306,1
0.312,1.000000181
0.318,1.000000358
0.324,0.999999644
0.33,1
0.336,1
0.342,1
0.348,1.000000692
0.354,1.000000688
0.36,0.999999658
0.366,1.00000034
0.372,1
0.378,1
0.384,0.99999933
0.39,0.999999667
0.396,1
0.402,1
0.408,0.999999671
0.414,0.999999672
0.42,1
0.426,1
0.432,1
0.438,1.000000323
0.444,1.000000321
0.45,0.99999968
0.456,1
0.462,0.999999682
0.468,1
0.474,1
0.48,1
0.486,1
0.492,1.000000312
0.498,1
0.504,1
0.51,1
0.516,1.000000308
0.522,1.000000308
0.528,1.000000307
0.534,1.000000305
0.54,0.999999392
0.546,1.000000607
0.552,0.999999697
0.558,1.000000603
0.564,0.999999399
0.57,1
0.576,1
0.582,0.999999703
0.588,1.000000296
0.594,1
0.6,1
0.594,1
0.588,1
0.582,1
0.576,1
0.57,0.999999728
0.564,1
0.558,1.000000215
0.552,1
0.546,1.000003289
0.54,-1.000000308
0.534,-1
0.528,-1
0.522,-1
0.516,-1.000000215
0.51,-1
0.504,-0.999999819
0.498,-1
0.492,-1
0.486,-1
0.48,-1.000000286
0.474,-0.999999726
0.468,-1
0.462,-0.999999491
0.456,-1.000000246
0.45,-1
0.444,-1.000000467
0.438,-1.000000228
0.432,-1
0.426,-1
0.42,-0.999999567
0.414,-0.999999787
0.408,-0.999999368
0.402,-1
0.396,-1.000000411
0.39,-1.000000408
0.384,-1.000000404
0.378,-1.0000004
0.372,-0.999999603
0.366,-1
0.36,-0.999999805
0.354,-1.000000194
0.348,-0.999999807
0.342,-0.999999617
0.336,-1.000000191
0.33,-1
0.324,-0.999999623
0.318,-0.999999436
0.312,-1
0.306,-1
0.3,-1.000000186
0.294,-1
0.288,-1.000000368
0.282,-1
0.276,-1
0.27,-1
0.264,-0.999999638
0.258,-1
0.252,-1
0.246,-1
0.24,-1
0.234,-1
0.228,-1
0.222,-1
0.216,-0.999999645
0.21,-0.999999647
0.204,-1.000000352
0.198,-0.999999648
0.192,-1
0.186,-1
0.18,-1
0.174,-0.999999651
0.168,-1
0.162,-1
0.156,-1
0.15,-0.999999308
0.144,-1
0.138,-1.000000345
0.132,-1
0.126,-1
0.12,-1
0.114,-1.000000342
0.108,-1
0.102,-1
0.096,-1
0.09,-0.99999966
0.084,-1
0.078,-1
0.072,-0.999999662
0.066,-1
0.06,-1
0.054,-1
0.048,-1
0.042,-0.999999329
0.036,-1.000000335
0.03,-1
0.024,-0.999999666
0.018,-0.999999666
0.012,-1.000000334
0.006,-1.000000666
0,-1.000000332
0.006,-1
0.012,-1.000000204
0.018,-0.999999769
0.024,-1.000000264
0.03,-1
0.036,-0.99999963
0.042,-1
0.048,-1
0.054,-1.000000199
0.06,1
0.066,1
0.072,1
0.078,1
0.084,1.000000414
0.09,1.000000389
0.096,0.999999816
0.102,1
0.108,1.000000329
0.114,0.999999686
0.12,1
0.126,1
0.132,1
0.138,0.999999461
0.144,1
0.15,0.999999492
0.156,0.999999752
0.162,1
0.168,0.999999763
0.174,1
0.18,0.999999772
0.186,0.999999328
0.192,1
0.198,1.000000433
0.204,0.999999573
0.21,0.999999579
0.216,0.999999171
0.222,1.000000204
0.228,0.999999394
0.234,0.999999202
0.24,1
0.246,1
0.252,1
0.258,1.000000382
0.264,1.000000379
0.27,0.999999812
0.276,1
0.282,1
0.288,1.000000183
0.294,0.999999637
0.3,0.99999982
0.306,0.999999642
0.312,1.000000356
0.318,0.999999294
0.324,0.999999649
0.33,1.000000698
0.336,0.999999306
0.342,1
0.348,1
0.354,0.999999659
0.36,0.999999661
0.366,1
0.372,0.999999663
0.378,1
0.384,1
0.39,1.000000332
0.396,0.999999669
0.402,1
0.408,1.000000656
0.414,1.000000327
0.42,1
0.426,1
0.432,1
0.438,1
0.444,1.00000032
0.45,1
0.456,0.999999683
0.462,1
0.468,1
0.474,0.999999686
0.48,0.999999687
0.486,1
0.492,1
0.498,0.999999691
0.504,1.000000309
0.51,1
0.516,1
0.522,1.000000611
0.528,1.000000304
0.534,1
0.54,1
0.546,0.999999699
0.552,1.000000599
0.558,1
0.564,1
0.57,0.999999406
0.576,0.999999704
0.582,1.000000295
0.588,1.000000294
0.594,1.000000585
0.6,1.000000584
0.594,1
0.588,1
0.582,1.000000404
0.576,0.999999769
0.57,0.999999731
0.564,0.999999031
0.558,1
0.552,1
0.546,1.000027055
0.54,-0.999999248
0.534,-1
0.528,-1
0.522,-1.000000235
0.516,-0.999999575
0.51,-1.000000387
0.504,-1
0.498,-1
0.492,-0.999999689
0.486,-1
0.48,-1
0.474,-0.999999465
0.468,-1.000000257
0.462,-1
0.456,-0.999999278
0.45,-1
0.444,-0.999999544
0.438,-0.999999777
0.432,-1
0.426,-0.999999786
0.42,-1.000000211
0.414,-1.000000416
0.408,-1
0.402,-0.999999797
0.396,-1
0.39,-0.999999801
0.384,-1
0.378,-1.000000195
0.372,-1.000000193
0.366,-0.999999616
0.36,-1.000000191
0.354,-1.000000189
0.348,-1
0.342,-1.000000374
0.336,-1
0.33,-1
0.324,-1.000000184
0.318,-0.999999633
0.312,-1
0.306,-1
0.3,-0.999999819
0.294,-1.00000018
0.288,-1.000000359
0.282,-1.000000358
0.276,-1
0.27,-1
0.264,-1
0.258,-1
0.252,-0.999999297
0.246,-1
0.24,-0.999999301
0.234,-0.999999652
0.228,-1
0.222,-1
0.216,-1
0.21,-0.999999656
0.204,-1
0.198,-1
0.192,-0.999999658
0.186,-1
0.18,-0.99999966
0.174,-1
0.168,-1.000000339
0.162,-1.000000676
0.156,-1
0.15,-1
0.144,-0.999999664
0.138,-0.999999664
0.132,-1
0.126,-1
0.12,-1
0.114,-1.000000333
0.108,-1
0.102,-1
0.096,-0.999999337
0.09,-1
0.084,-0.999999669
0.078,-0.99999967
0.072,-0.99999967
0.066,-0.999999671
0.06,-1
0.054,-1
0.048,-1.000000655
0.042,-1
0.036,-1
0.03,-1
0.024,-0.999999675
0.018,-1.000000651
0.012,-1
0.006,-1
0,-1
0.006,-0.999999644
0.012,-1.000000197
0.018,-0.999999779
0.024,-0.999999748
0.03,-1
0.036,-1
0.042,-1
0.048,-1
0.054,-1.000000638
0.06,-0.999999791
0.066,0.999999789
0.072,1.000000201
0.078,1
0.084,1
0.09,1.000000204
0.096,1.000000191
0.102,1.000000181
0.108,1
0.114,1.000000323
0.12,1.000000616
0.126,1
0.132,0.999999717
0.138,0.999999728
0.144,1.000000264
0.15,1.000000511
0.156,0.999999503
0.162,0.999999758
0.168,1.000000236
0.174,0.999999769
0.18,1
0.186,1
0.192,1.000000435
0.198,1
0.204,1
0.21,1.000000415
0.216,1.000000205
0.222,1
0.228,0.999999601
0.234,0.999999803
0.24,1.000000585
0.246,1
0.252,1
0.258,0.999999811
0.264,1
0.27,0.999999628
0.276,1
0.282,0.999999816
0.288,1.000000182
0.294,1.000000361
0.3,0.999999642
0.306,0.999999288
0.312,1.000000354
0.318,0.999999649
0.324,1
0.33,1
0.336,1
0.342,1.000000688
0.348,1
0.354,0.99999966
0.36,1
0.366,0.999999663
0.372,1
0.378,1
0.384,1.000000333
0.39,1
0.396,1.000000659
0.402,1
0.408,0.999999346
0.414,0.999999674
0.42,1
0.426,1.000000646
0.432,1.000000643
0.438,0.99999968
0.444,1.000000319
0.45,1
0.456,0.999999684
0.462,1.00000063
0.468,0.999999686
0.474,1.000000313
0.48,1
0.486,1.00000031
0.492,1
0.498,0.999999384
0.504,1
0.51,1.000000612
0.516,1.000000609
0.522,1.000000303
0.528,1
0.534,1
0.54,1
0.546,1
0.552,1.000000596
0.558,1
0.564,1
0.57,0.999999706
0.576,1
0.582,1.000000585
0.588,0.999999708
0.594,1
0.6,1
0.594,0.999999681
0.588,0.999999291
0.582,1
0.576,1.000000229
0.57,1.00000053
0.564,1
0.558,0.999999315
0.552,1
0.546,-1.000001785
0.54,-1.000000215
0.534,-1
0.528,-1
0.522,-1.000000234
0.516,-1
0.51,-0.999999619
0.504,-1
0.498,-0.999999348
0.492,-1
0.486,-0.999999711
0.48,-1
0.474,-1
0.468,-0.999999746
0.462,-1
0.456,-1
0.45,-1.000000232
0.444,-1.000000225
0.438,-1
0.432,-0.999999784
0.426,-0.999999576
0.42,-0.999999792
0.414,-1
0.408,-1.000000203
0.402,-0.9999998
0.396,-1.000000397
0.39,-0.999999608
0.384,-1
0.378,-1
0.372,-1.000000382
0.366,-1
0.36,-1.000000376
0.354,-1
0.348,-1.000000372
0.342,-1.000000185
0.336,-1.000000368
0.33,-1
0.324,-1
0.318,-1.000000181
0.312,-1
0.306,-1.000000358
0.3,-0.999999643
0.294,-1
0.288,-1
0.282,-1
0.276,-0.999999649
0.27,-1
0.264,-1.000000697
0.258,-1
0.252,-1
0.246,-1.00000069
0.24,-1
0.234,-1
0.228,-0.999999658
0.222,-0.999999318
0.216,-1
0.21,-1
0.204,-0.999999662
0.198,-1
0.192,-1
0.186,-1
0.18,-1
0.174,-1
0.168,-1
0.162,-1
0.156,-1
0.15,-0.999999669
0.144,-0.99999967
0.138,-1
0.132,-1
0.126,-0.999999344
0.12,-1
0.114,-1.000000327
0.108,-1
0.102,-1
0.096,-1.000000651
0.09,-1.000000325
0.084,-0.999999676
0.078,-0.999999676
0.072,-1.000000323
0.066,-1
0.06,-1
0.054,-0.999999679
0.048,-1
0.042,-1
0.036,-0.999999679
0.03,-1
0.024,-1
0.018,-0.999999681
0.012,-1
0.006,-1.000000637
0,-1
0.006,-1
0.012,-1.000000576
0.018,-0.999999785
0.024,-1
0.03,-1
0.036,-1.000000328
0.042,-0.999999799
0.048,-1
0.054,-0.999999726
0.06,-1
0.066,1.000000266
0.072,1
0.078,1.000000564
0.084,1
0.09,0.999999785
0.096,1
0.102,1
0.108,1
0.114,1
0.12,0.999999684
0.126,1
0.132,1
0.138,1
0.144,1.000000266
0.15,1.000000257
0.156,0.9999995
0.162,0.999999757
0.168,1
0.174,1.000000463
0.18,1
0.186,1.000000443
0.192,0.999999565
0.198,0.999999573
0.204,1.000000421
0.21,1
0.216,0.999999795
0.222,1
0.228,1.000000398
0.234,1
0.24,1
0.246,1.000000192
0.252,0.99999981
0.258,1
0.264,1
0.27,1
0.276,1.000000184
0.282,1
0.288,1
0.294,1
0.3,1.000000358
0.306,0.999999645
0.312,0.999999647
0.318,1
0.324,1.00000035
0.33,1
0.336,1
0.342,1
0.348,1
0.354,1.00000034
0.36,0.999999323
0.366,1
0.372,1
0.378,1.000000668
0.384,1
0.39,1.000000661
0.396,0.999999341
0.402,0.999999344
0.408,1
0.414,1.000000325
0.42,0.999999677
0.426,1.000000645
0.432,1
0.438,0.99999968
0.444,1.000000319
0.45,0.999999683
0.456,0.999999369
0.462,1
0.468,1
0.474,1
0.48,1
0.486,1
0.492,1.000000308
0.498,1.000000613
0.504,0.999999389
0.51,1.000000304
0.516,1.000000303
0.522,1.000000604
0.528,1.0000003
0.534,1.000000599
0.54,1.000000299
0.546,0.999999703
0.552,1
0.558,1.000000295
0.564,1.000000294
0.57,0.999999415
0.576,1
0.582,1.000000291
0.588,1
0.594,0.999999711
0.6,1.000000288
0.594,0.999999366
0.588,0.999999648
0.582,0.999999604
0.576,0.999999774
0.57,0.999999739
0.564,1.000000316
0.558,1.000000478
0.552,1
0.546,-1.000002128
0.54,-1.000000196
0.534,-1
0.528,-1
0.522,-1.00000023
0.516,-1
0.51,-1.000000188
0.504,-1.000000347
0.498,-0.999999677
0.492,-1
0.486,-1
0.48,-1.000000546
0.474,-1
0.468,-1.000000251
0.462,-1
0.456,-1
0.45,-1
0.444,-0.999999776
0.438,-0.999999562
0.432,-0.999999786
0.426,-0.999999789
0.42,-0.999999586
0.414,-1
0.408,-0.999999597
0.402,-1
0.396,-1.000000393
0.39,-0.999999805
0.384,-0.999999807
0.378,-1
0.372,-0.99999981
0.366,-1
0.36,-1
0.354,-1
0.348,-1.000000369
0.342,-1
0.336,-1.000000182
0.33,-1.000000181
0.324,-1.00000018
0.318,-0.999999462
0.312,-1
0.306,-1
0.3,-1
0.294,-1
0.288,-1
0.282,-1
0.276,-1
0.27,-1
0.264,-1
0.258,-1
0.252,-1.000000342
0.246,-1
0.24,-1.00000034
0.234,-1
0.228,-1
0.222,-1.000000337
0.216,-1
0.21,-1
0.204,-1
0.198,-1
0.192,-1
0.186,-1
0.18,-1.000000331
0.174,-1
0.168,-1
0.162,-1.000000328
0.156,-0.999999673
0.15,-1
0.144,-1
0.138,-1
0.132,-1
0.126,-1
0.12,-1
0.114,-1
0.108,-0.999999678
0.102,-1
0.096,-0.999999358
0.09,-1
0.084,-0.99999968
0.078,-1
0.072,-0.999999681
0.066,-1
0.06,-1
0.054,-1
0.048,-0.999999683
0.042,-0.999999683
0.036,-1
0.03,-1
0.024,-1
0.018,-1.000000315
0.012,-1
0.006,-0.999999372
0,-1
0.02,-1
0.04,-1
0.06,-0.999999581
0.08,1
0.1,1
0.12,1
0.14,1.000000556
0.16,1
0.18,1.000000455
0.2,0.999999787
0.22,1.000000202
0.24,1
0.26,1.000000188
0.28,1.000000366
0.3,1
0.32,1
0.34,1
0.36,1
0.38,1
0.4,0.999999345
0.42,1
0.44,1.000000636
0.46,1
0.48,1
0.5,0.999999391
0.52,0.9999994
0.54,1
0.56,1
0.58,1
0.6,1
0.62,1.000000283
0.64,1.00000056
0.66,1.000000277
0.68,1.000000275
0.7,1.000000273
0.72,1
0.74,0.999999731
0.76,1.000000535
0.78,1
0.8,1
0.82,0.999999736
0.84,0.999999475
0.86,0.999999738
0.88,0.999999739
0.9,0.99999974
0.92,1.00000026
0.94,1
0.96,0.999999741
0.98,1.000000517
1,1
1.02,1
1.04,1.000000258
1.06,1.000000258
1.08,0.999999743
1.1,1.000000514
1.12,1.000000514
1.14,1.000000514
1.16,1.000000513
1.18,0.999999486
1.2,0.999999743
1.22,1
1.24,0.999999743
1.26,0.999999743
1.28,0.999999743
1.3,1.000000256
1.32,1
1.34,1
1.36,1.000000256
1.38,1.000000257
1.4,1
1.42,0.999999744
1.44,1.000000256
1.46,0.999998973
1.48,0.999999743
1.5,0.999999743
1.52,0.999999486
1.54,0.999998973
1.56,0.99999846
1.58,0.999998973
1.6,0.999998716
1.62,0.999998973
1.64,0.999997946
1.66,0.99999846
1.68,0.999997692
1.7,0.99999795
1.72,0.999996931
1.74,0.999996994
1.76,0.999998536
1.78,0.999999527
1.8,0.999997942
1.82,0.999997359
1.84,0.999994481
1.86,0.999991578
1.88,0.999987642
1.9,0.999985252
1.92,0.999982357
1.94,0.99998012
1.96,0.999981379
1.98,0.999987646
2,0.99999313
