Chord Rotation [rads],Moment [kN-mm]
-1.488392e-04,-3.437393e+04
-5.906943e-03,-2.807204e+06
-5.704434e-04,-8.020583e+04
5.708918e-03,2.967616e+06
9.901262e-05,-8.020583e+04
-3.549789e-03,-2.005146e+06
-4.846544e-03,-2.600960e+06
-6.465250e-03,-3.013448e+06
-8.288370e-03,-3.357187e+06
-9.838084e-03,-3.380103e+06
-1.016003e-02,-3.196775e+06
-8.720189e-03,-2.348885e+06
-5.053503e-03,-7.676844e+05
-3.496119e-03,-3.437393e+04
-1.423867e-03,8.822641e+05
1.895314e-03,2.280137e+06
3.687773e-03,2.784288e+06
6.775705e-03,3.265523e+06
8.679313e-03,3.563430e+06
9.813811e-03,3.632178e+06
9.335992e-03,3.380103e+06
8.448065e-03,2.646792e+06
4.823536e-03,4.697770e+05
3.365805e-03,-3.437393e+04
1.591231e-03,-8.822641e+05
-4.311951e-04,-1.684322e+06
-3.253392e-03,-2.555129e+06
-6.732267e-03,-3.242607e+06
-1.000545e-02,-3.380103e+06
-9.725654e-03,-2.967616e+06
-7.429823e-03,-1.844734e+06
-4.432593e-03,-2.635334e+05
-3.830847e-03,-3.437393e+04
-7.659067e-04,1.317667e+06
3.086028e-03,2.555129e+06
4.835048e-03,3.036363e+06
7.290574e-03,3.448851e+06
9.689886e-03,3.655094e+06
9.323215e-03,3.196775e+06
7.008218e-03,1.798902e+06
3.613657e-03,-8.020583e+04
1.026535e-03,-1.180171e+06
-1.423883e-03,-2.119725e+06
-4.828660e-03,-2.944700e+06
-9.305331e-03,-3.540514e+06
-1.191544e-02,-3.769674e+06
-1.375645e-02,-3.769674e+06
-1.369384e-02,-3.471767e+06
-1.254529e-02,-2.600960e+06
-9.523786e-03,-1.271835e+06
-8.220643e-03,-5.843568e+05
-6.886838e-03,-5.728988e+04
-4.727709e-03,9.051801e+05
-9.997007e-04,2.165557e+06
2.448514e-03,3.013448e+06
5.827736e-03,3.471767e+06
1.067618e-02,3.998833e+06
1.424066e-02,4.113413e+06
1.393020e-02,3.861338e+06
1.157815e-02,2.532213e+06
9.765249e-03,1.134340e+06
7.382542e-03,-3.437393e+04
4.286939e-03,-1.226003e+06
4.784433e-04,-2.440549e+06
-5.443182e-03,-3.357187e+06
-9.944126e-03,-3.700926e+06
-1.317387e-02,-3.815506e+06
-1.441313e-02,-3.586346e+06
-1.285574e-02,-2.853036e+06
-1.082054e-02,-1.867650e+06
-8.611586e-03,-7.906003e+05
-6.930276e-03,-8.020583e+04
-4.076137e-03,1.248919e+06
-9.869238e-04,2.348885e+06
3.887079e-03,3.242607e+06
7.811832e-03,3.723842e+06
1.218885e-02,4.090497e+06
1.445146e-02,4.136329e+06
1.425854e-02,3.769674e+06
1.249035e-02,3.013448e+06
1.019963e-02,1.363499e+06
7.047813e-03,-3.437393e+04
5.788108e-03,-6.989365e+05
1.464743e-03,-2.096809e+06
-1.474991e-03,-2.853036e+06
-6.962235e-03,-3.540514e+06
-1.150023e-02,-3.815506e+06
-1.574054e-02,-4.021749e+06
-1.959631e-02,-4.113413e+06
-2.303046e-02,-4.159245e+06
-2.308540e-02,-3.746758e+06
-1.776806e-02,-1.294751e+06
-1.470951e-02,-3.437393e+04
-1.225909e-02,9.051801e+05
-8.574520e-03,2.142641e+06
-4.246047e-03,3.013448e+06
-9.971387e-04,3.403019e+06
4.477328e-03,3.907170e+06
1.161905e-02,4.319657e+06
1.631802e-02,4.502984e+06
2.076274e-02,4.640480e+06
2.331664e-02,4.663396e+06
2.379957e-02,4.388405e+06
2.211826e-02,3.678010e+06
1.989014e-02,2.325969e+06
1.533553e-02,1.145798e+04
1.364144e-02,-8.822641e+05
9.963258e-03,-2.028062e+06
7.414467e-03,-2.578044e+06
3.446277e-03,-3.082195e+06
8.297747e-04,-3.403019e+06
-4.297187e-03,-3.723842e+06
-9.256785e-03,-4.044665e+06
-1.458177e-02,-4.205077e+06
-1.877226e-02,-4.296741e+06
-2.283244e-02,-4.319657e+06
-2.372419e-02,-3.907170e+06
-2.147819e-02,-2.898868e+06
-1.815262e-02,-1.409331e+06
-1.508129e-02,3.437393e+04
-1.199207e-02,1.134340e+06
-1.006291e-02,1.798902e+06
-7.501344e-03,2.532213e+06
-2.509803e-03,3.311355e+06
2.115067e-03,3.632178e+06
8.258990e-03,4.136329e+06
1.505959e-02,4.457152e+06
1.983905e-02,4.594648e+06
2.348401e-02,4.663396e+06
2.384940e-02,4.502984e+06
2.265740e-02,3.609262e+06
1.875436e-02,1.638490e+06
1.541601e-02,-3.437393e+04
1.330032e-02,-9.739279e+05
9.237587e-03,-2.234305e+06
5.932464e-03,-2.830120e+06
2.385877e-03,-3.288439e+06
-3.082201e-03,-3.700926e+06
-7.787559e-03,-3.975917e+06
-1.248653e-02,-4.159245e+06
-2.036541e-02,-4.342573e+06
-2.547960e-02,-4.480068e+06
-2.916161e-02,-4.480068e+06
-3.183943e-02,-4.480068e+06
-3.206173e-02,-4.067581e+06
-2.820213e-02,-2.119725e+06
-2.371650e-02,-1.947856e+05
-2.286691e-02,-1.145798e+04
-2.080104e-02,8.135163e+05
-1.550416e-02,2.371801e+06
-1.169055e-02,3.059279e+06
-5.707604e-03,3.655094e+06
2.903341e-03,4.136329e+06
1.448340e-02,4.594648e+06
2.487914e-02,4.869640e+06
2.923699e-02,4.961303e+06
3.308636e-02,4.961303e+06
3.368682e-02,4.571732e+06
3.289216e-02,3.975917e+06
3.059633e-02,2.853036e+06
2.694753e-02,9.280960e+05
2.478840e-02,-3.437393e+04
2.182311e-02,-1.157255e+06
1.985051e-02,-1.844734e+06
1.674980e-02,-2.509297e+06
1.214282e-02,-3.173859e+06
6.928979e-03,-3.540514e+06
1.343363e-03,-3.838422e+06
-7.093830e-03,-4.227993e+06
-1.266667e-02,-4.342573e+06
-1.681372e-02,-4.411321e+06
-2.284521e-02,-4.502984e+06
-2.945929e-02,-4.548816e+06
-3.188287e-02,-4.502984e+06
-3.236580e-02,-4.227993e+06
-3.079564e-02,-3.311355e+06
-2.738319e-02,-1.775986e+06
-2.441790e-02,-6.531046e+05
-2.269954e-02,-1.145798e+04
-2.148328e-02,6.301887e+05
-1.913251e-02,1.340583e+06
-1.656455e-02,2.165557e+06
-1.224247e-02,2.944700e+06
-6.978805e-03,3.425935e+06
-3.511177e-05,3.998833e+06
6.765490e-03,4.319657e+06
1.733498e-02,4.686312e+06
2.482931e-02,4.755060e+06
2.725289e-02,4.709228e+06
3.008530e-02,4.525900e+06
3.155964e-02,4.067581e+06
3.319367e-02,2.898868e+06
3.494013e-02,2.142641e+06
3.525058e-02,2.394717e+06
3.693700e-02,2.578044e+06
3.716568e-02,2.257221e+06
3.451724e-02,1.478079e+06
3.134115e-02,3.322813e+05
2.922035e-02,-8.020583e+04
2.637388e-02,-6.989365e+05
2.352741e-02,-1.317667e+06
1.815771e-02,-2.119725e+06
1.227952e-02,-3.013448e+06
4.914222e-03,-3.632178e+06
-2.097182e-03,-3.975917e+06
-1.647899e-02,-4.411321e+06
-2.689900e-02,-4.434237e+06
-3.466545e-02,-4.205077e+06
-4.188638e-02,-3.953002e+06
-4.265421e-02,-3.563430e+06
-4.086047e-02,-2.440549e+06
-3.777125e-02,-1.340583e+06
-3.341723e-02,-1.031218e+05
-3.269795e-02,1.145798e+04
-2.867354e-02,7.218525e+05
-2.084320e-02,1.409331e+06
-1.323644e-02,1.890566e+06
-4.253716e-03,2.303053e+06
5.013908e-03,2.600960e+06
9.198008e-03,2.600960e+06
1.433647e-02,2.486381e+06
1.624518e-02,2.257221e+06
1.946215e-02,2.188473e+06
2.074485e-02,1.982230e+06
1.813984e-02,1.226003e+06
1.418953e-02,3.781132e+05
