Chord Rotation [rads],Moment [kN-mm]
4.194020e-05,4.486717e+03
6.631185e-05,7.477892e+02
5.685193e-04,1.136885e+05
8.387642e-04,2.027273e+05
1.067463e-03,2.932862e+05
1.386752e-03,3.928503e+05
1.644278e-03,4.946960e+05
1.989896e-03,6.115491e+05
2.159319e-03,6.460207e+05
2.274728e-03,6.527606e+05
1.819898e-03,5.186787e+05
1.477190e-03,4.235699e+05
1.132313e-03,3.262355e+05
7.712261e-04,2.281805e+05
5.641933e-04,1.353903e+05
1.120993e-04,1.346138e+04
-8.120176e-05,1.495585e+03
-1.421650e-04,3.738946e+03
-4.910266e-04,-3.588804e+04
-7.695379e-04,-1.136288e+05
-1.063573e-03,-1.935890e+05
-1.432914e-03,-2.653047e+05
-1.739751e-03,-3.355046e+05
-2.179941e-03,-4.019444e+05
-2.554644e-03,-4.691080e+05
-2.612624e-03,-4.713388e+05
-2.736772e-03,-4.840269e+05
-2.345809e-03,-3.974312e+05
-1.967797e-03,-3.242631e+05
-1.587980e-03,-2.540677e+05
-1.108330e-03,-1.816106e+05
-7.581817e-04,-1.046471e+05
-4.715427e-04,-3.139940e+04
4.832029e-05,5.982214e+03
1.042829e-04,1.121665e+04
8.609854e-05,5.234547e+03
5.922749e-04,1.361293e+05
8.729629e-04,2.281664e+05
1.177675e-03,3.232200e+05
1.448543e-03,4.235474e+05
1.667954e-03,5.216513e+05
2.102876e-03,6.190344e+05
2.180903e-03,6.445105e+05
2.182897e-03,6.579979e+05
1.849961e-03,5.254148e+05
1.419874e-03,4.273064e+05
1.044015e-03,3.269811e+05
7.567800e-04,2.296730e+05
4.101439e-04,1.338921e+05
1.661251e-04,1.944381e+04
-2.505516e-05,5.234634e+03
-1.046830e-04,7.477924e+03
-5.451293e-04,-2.392506e+04
-8.136671e-04,-1.024120e+05
-1.189099e-03,-1.771376e+05
-1.536119e-03,-2.488527e+05
-1.831834e-03,-3.220408e+05
-2.173044e-03,-3.914715e+05
-2.572922e-03,-4.631241e+05
-2.641423e-03,-4.661020e+05
-2.669019e-03,-4.661000e+05
-2.375092e-03,-3.907077e+05
-1.929858e-03,-3.205260e+05
-1.573150e-03,-2.510787e+05
-1.119914e-03,-1.771264e+05
-7.254521e-04,-1.024068e+05
-4.183294e-04,-2.616650e+04
9.770313e-07,5.234438e+03
9.925019e-05,1.196468e+04
1.244241e-04,1.196458e+04
5.423742e-04,1.271511e+05
8.337875e-04,2.214328e+05
1.107534e-03,3.179826e+05
1.406018e-03,4.160557e+05
1.753045e-03,5.164124e+05
2.073903e-03,6.175348e+05
2.169907e-03,6.467615e+05
2.246431e-03,6.557522e+05
1.875836e-03,5.216726e+05
1.479749e-03,4.235647e+05
1.128793e-03,3.247363e+05
7.435101e-04,2.289240e+05
5.005536e-04,1.376320e+05
3.013164e-05,2.019165e+04
-5.761134e-05,4.486773e+03
-9.840678e-05,5.234525e+03
-5.667652e-04,-2.242974e+04
-7.995836e-04,-9.942185e+04
-1.197545e-03,-1.756428e+05
-1.542030e-03,-2.451162e+05
-1.858046e-03,-3.175577e+05
-2.231971e-03,-3.914732e+05
-2.581409e-03,-4.631221e+05
-2.655613e-03,-4.735696e+05
-2.631329e-03,-4.661000e+05
-2.404559e-03,-3.914548e+05
-1.962303e-03,-3.205287e+05
-1.568589e-03,-2.495842e+05
-1.285003e-03,-1.756317e+05
-7.492415e-04,-1.001643e+05
-4.206484e-04,-2.392386e+04
-1.571923e-06,3.738884e+03
1.271198e-04,1.420800e+04
7.251967e-05,5.234438e+03
5.417362e-04,1.271527e+05
8.084356e-04,2.214337e+05
1.094726e-03,3.157380e+05
1.456638e-03,4.123142e+05
1.769114e-03,5.126619e+05
2.004658e-03,6.122902e+05
2.165947e-03,6.422649e+05
2.185046e-03,6.257965e+05
1.851989e-03,5.171797e+05
1.458369e-03,4.198212e+05
1.072794e-03,3.209899e+05
7.379772e-04,2.251834e+05
5.169731e-04,1.323950e+05
-1.875674e-06,1.944365e+04
-1.386944e-04,4.486735e+03
-1.286746e-04,5.234481e+03
-5.423885e-04,-2.392486e+04
-8.138172e-04,-9.867349e+04
-1.205691e-03,-1.748954e+05
-1.565258e-03,-2.451162e+05
-1.841063e-03,-3.160633e+05
-2.215961e-03,-3.877361e+05
-2.554216e-03,-4.608832e+05
-2.614038e-03,-4.623652e+05
-2.687697e-03,-4.623652e+05
-2.356737e-03,-3.914548e+05
-1.941746e-03,-3.205260e+05
-1.590635e-03,-2.488369e+05
-1.072040e-03,-1.771264e+05
-7.867910e-04,-1.031534e+05
-4.363345e-04,-2.616672e+04
-1.023575e-05,4.486661e+03
7.793863e-05,1.346026e+04
9.380407e-05,1.196453e+04
5.428311e-04,1.219155e+05
8.890024e-04,2.274184e+05
1.163532e-03,3.187308e+05
1.463636e-03,4.183092e+05
1.820745e-03,5.201545e+05
2.099793e-03,6.182859e+05
2.173102e-03,6.370249e+05
2.282926e-03,6.594951e+05
1.871833e-03,5.261633e+05
1.527202e-03,4.288031e+05
1.134159e-03,3.284775e+05
7.919976e-04,2.326693e+05
4.847162e-04,1.421218e+05
2.462087e-05,2.841847e+04
-5.004772e-05,5.982339e+03
-1.022949e-04,5.982314e+03
-5.128908e-04,-1.719635e+04
-8.269555e-04,-9.045260e+04
-1.185955e-03,-1.674233e+05
-1.457876e-03,-2.398871e+05
-1.851709e-03,-3.130758e+05
-2.235920e-03,-3.855014e+05
-2.595403e-03,-4.549152e+05
-2.671259e-03,-4.735696e+05
-2.704683e-03,-4.698328e+05
