Chord Rotation [rads],Moment [kN-mm]
-2.293416e-05,0
-6.925754e-05,-5.225751e+04
-5.780101e-04,-6.504832e+04
-3.504495e-04,-5.225728e+04
-3.674366e-05,1.173228e+04
2.297753e-04,8.853438e+04
2.694166e-05,9.599258e+03
-1.737224e-04,-5.012497e+04
2.057946e-05,1.173223e+04
-7.837157e-06,-3.199657e+03
-4.312088e-05,-7.465835e+03
3.885066e-04,1.653486e+05
6.800219e-04,3.510428e+05
8.105617e-04,4.417823e+05
9.511818e-04,5.346766e+05
1.102183e-03,6.297143e+05
1.259169e-03,7.215783e+05
1.413179e-03,8.134444e+05
1.583004e-03,9.021414e+05
1.718509e-03,9.598526e+05
1.470934e-03,8.188295e+05
1.286579e-03,7.248198e+05
1.130597e-03,6.350906e+05
9.330417e-04,5.379075e+05
8.854525e-04,4.514165e+05
6.258494e-04,3.574628e+05
4.845008e-04,2.571328e+05
1.734383e-04,1.130747e+05
-4.067709e-05,2.666551e+04
-2.389399e-04,-4.159448e+04
-5.108788e-04,-5.865263e+04
-7.095099e-04,-1.023650e+05
-8.767972e-04,-1.684642e+05
-1.022619e-03,-2.430793e+05
-1.243842e-03,-3.144834e+05
-1.470573e-03,-3.837433e+05
-1.644492e-03,-4.551208e+05
-1.847043e-03,-5.275488e+05
-2.104467e-03,-5.967710e+05
-2.333581e-03,-6.670466e+05
-2.443971e-03,-7.042985e+05
-2.509026e-03,-7.064233e+05
-2.258757e-03,-6.127239e+05
-2.009034e-03,-5.456310e+05
-1.787650e-03,-4.763987e+05
-1.717076e-03,-4.028973e+05
-1.390540e-03,-3.240569e+05
-1.180719e-03,-2.590513e+05
-9.701527e-04,-1.833772e+05
-7.658064e-04,-1.087577e+05
-5.215951e-04,-5.758253e+04
-2.158658e-04,-3.945924e+04
-7.216962e-05,0
-6.941844e-06,2.773072e+04
1.721291e-04,9.919991e+04
4.764303e-04,2.411073e+05
6.588267e-04,3.457020e+05
8.186201e-04,4.428512e+05
9.502868e-04,5.336116e+05
1.142580e-03,6.243829e+05
1.290773e-03,7.183761e+05
1.409583e-03,8.134511e+05
1.598917e-03,9.021339e+05
1.746178e-03,9.683821e+05
1.747609e-03,9.438216e+05
1.519829e-03,8.156166e+05
1.294519e-03,7.258722e+05
1.101498e-03,6.329532e+05
9.473178e-04,5.432393e+05
8.225601e-04,4.514070e+05
6.648569e-04,3.531887e+05
4.811051e-04,2.571263e+05
1.902733e-04,1.205399e+05
-3.066003e-06,3.199807e+04
-2.078127e-04,-1.066534e+04
-2.434123e-04,-1.813093e+04
-2.636032e-04,-3.519473e+04
-5.254692e-04,-6.291666e+04
-7.833798e-04,-1.012961e+05
-9.484530e-04,-1.620605e+05
-1.125516e-03,-2.313438e+05
-1.367470e-03,-3.091399e+05
-1.514620e-03,-3.815949e+05
-1.706480e-03,-4.487101e+05
-1.900452e-03,-5.179480e+05
-2.097386e-03,-5.924954e+05
-2.310085e-03,-6.606359e+05
-2.451320e-03,-7.053547e+05
-2.442703e-03,-7.032115e+05
-2.233673e-03,-6.020678e+05
-1.964172e-03,-5.349718e+05
-1.747666e-03,-4.625477e+05
-1.551738e-03,-3.901086e+05
-1.367218e-03,-3.144631e+05
-1.169097e-03,-2.451947e+05
-9.308459e-04,-1.652548e+05
-7.006404e-04,-9.596266e+04
-4.554366e-04,-5.758400e+04
-2.519541e-04,-2.452903e+04
-8.573716e-05,-1.173153e+04
-1.014655e-04,-2.026363e+04
4.195724e-05,4.479615e+04
2.795043e-04,1.301354e+05
5.368999e-04,2.709893e+05
7.109569e-04,3.627813e+05
8.448295e-04,4.535242e+05
9.879274e-04,5.442815e+05
1.175188e-03,6.404008e+05
1.314983e-03,7.365376e+05
1.540044e-03,8.284067e+05
1.655449e-03,9.160243e+05
1.682444e-03,9.288473e+05
1.669796e-03,9.331217e+05
1.560749e-03,8.359141e+05
1.377678e-03,7.386878e+05
1.157870e-03,6.478991e+05
1.032679e-03,5.571161e+05
8.441273e-04,4.567428e+05
6.576035e-04,3.595954e+05
4.672467e-04,2.603281e+05
2.152787e-04,1.301415e+05
-3.365846e-05,3.199807e+04
-2.588190e-04,-3.412808e+04
-2.836346e-04,-2.879557e+04
-2.336413e-04,-2.666233e+04
-5.120385e-04,-5.865088e+04
-7.366760e-04,-9.596471e+04
-9.463284e-04,-1.577965e+05
-1.117470e-03,-2.238811e+05
-1.327056e-03,-3.006132e+05
-1.518992e-03,-3.741351e+05
-1.669458e-03,-4.444468e+05
-1.898587e-03,-5.147440e+05
-2.073121e-03,-5.860965e+05
-2.270392e-03,-6.542455e+05
-2.447331e-03,-7.202496e+05
-2.475012e-03,-7.266328e+05
-2.607643e-03,-7.330223e+05
-2.423211e-03,-6.638151e+05
-2.202988e-03,-5.956716e+05
-1.978146e-03,-5.328451e+05
-1.772940e-03,-4.625437e+05
-1.570133e-03,-3.922387e+05
-1.391847e-03,-3.208520e+05
-1.202277e-03,-2.505207e+05
-9.810064e-04,-1.759134e+05
-7.687084e-04,-1.066243e+05
-4.810641e-04,-5.438396e+04
-1.995829e-04,-3.199412e+04
-1.274459e-04,-1.599747e+04
-1.316995e-04,-2.452924e+04
5.064163e-05,4.052985e+04
2.418679e-04,1.226692e+05
5.341818e-04,2.667195e+05
6.635859e-04,3.574448e+05
8.373689e-04,4.524571e+05
9.840062e-04,5.389477e+05
1.162623e-03,6.371961e+05
1.312437e-03,7.311943e+05
1.494061e-03,8.262648e+05
1.638734e-03,9.138814e+05
1.664887e-03,9.160167e+05
1.693897e-03,9.000061e+05
1.539763e-03,8.230827e+05
1.335763e-03,7.344180e+05
1.138596e-03,6.457644e+05
9.649682e-04,5.485779e+05
8.165178e-04,4.535452e+05
6.416867e-04,3.542557e+05
4.881199e-04,2.688668e+05
2.174076e-04,1.333423e+05
-4.803121e-05,3.839801e+04
-2.593364e-04,-2.986194e+04
-2.957348e-04,-3.732679e+04
-3.112981e-04,-4.479177e+04
-4.903199e-04,-5.971777e+04
-7.563256e-04,-9.170040e+04
-9.262089e-04,-1.556634e+05
-1.165861e-03,-2.334750e+05
-1.350466e-03,-3.006119e+05
-1.542679e-03,-3.751978e+05
-1.734202e-03,-4.465746e+05
-1.903759e-03,-5.179412e+05
-2.157351e-03,-5.903616e+05
-2.293944e-03,-6.563708e+05
-2.503379e-03,-7.287669e+05
-2.462676e-03,-7.245019e+05
-2.533504e-03,-7.266296e+05
-2.389319e-03,-6.670000e+05
-2.215188e-03,-6.105740e+05
-2.013998e-03,-5.424269e+05
-1.789108e-03,-4.668027e+05
-1.595735e-03,-3.965004e+05
-1.380567e-03,-3.187201e+05
-1.201709e-03,-2.419955e+05
-9.658479e-04,-1.695195e+05
-7.487019e-04,-9.596225e+04
-4.854474e-04,-5.758351e+04
-1.627123e-04,-2.666199e+04
-1.430548e-04,-2.666199e+04
-1.350358e-04,-3.199426e+04
3.399764e-05,4.266282e+04
3.178814e-04,1.376034e+05
5.249681e-04,2.731219e+05
6.864445e-04,3.670539e+05
8.452953e-04,4.642051e+05
1.013656e-03,5.506918e+05
1.205716e-03,6.468102e+05
1.338714e-03,7.386694e+05
1.493480e-03,8.316197e+05
1.673857e-03,9.170995e+05
1.694377e-03,9.138966e+05
1.406642e-03,7.483044e+05
1.167980e-03,6.543143e+05
1.027610e-03,5.592553e+05
8.687319e-04,4.695585e+05
7.196080e-04,3.820131e+05
5.548078e-04,2.880777e+05
2.715270e-04,1.589494e+05
9.101996e-06,4.693130e+04
-2.127559e-04,-2.239684e+04
-2.850769e-04,-4.052588e+04
-3.437430e-04,-4.799138e+04
-4.640989e-04,-5.758622e+04
-7.333201e-04,-8.956860e+04
-9.861737e-04,-1.524668e+05
-1.128103e-03,-2.281465e+05
-1.342637e-03,-2.974177e+05
-1.536280e-03,-3.677397e+05
