Chord Rotation [rads],Moment [kN-mm]
1.660577e-05,-3.094846e+05
8.062344e-05,-2.348406e+05
2.056192e-04,-1.591260e+05
5.089207e-04,-9.086294e+04
8.927652e-04,-6.526761e+04
1.066775e-03,1.156247e+04
1.377604e-03,1.001506e+05
1.643917e-03,1.844871e+05
1.905414e-03,2.763111e+05
2.075402e-03,3.681583e+05
2.203519e-03,4.151529e+05
1.869379e-03,2.880738e+05
1.754752e-03,2.079822e+05
1.493745e-03,1.193696e+05
1.249927e-03,4.037955e+04
9.689709e-04,-4.072845e+04
6.450904e-04,-8.660357e+04
1.815454e-04,-1.410007e+05
9.983716e-05,-2.188545e+05
-3.710457e-05,-2.988312e+05
-6.887416e-05,-3.084218e+05
-9.795504e-05,-3.009519e+05
-3.120700e-04,-3.777220e+05
-5.554719e-04,-4.619301e+05
-8.859110e-04,-5.759654e+05
-1.292191e-03,-7.006400e+05
-1.488077e-03,-7.879716e+05
-1.653508e-03,-8.635828e+05
-1.931872e-03,-9.434438e+05
-2.140090e-03,-1.013686e+06
-2.311932e-03,-1.087105e+06
-2.591806e-03,-1.153065e+06
-2.471435e-03,-1.063611e+06
-2.175540e-03,-9.997672e+05
-1.978152e-03,-9.263234e+05
-1.728987e-03,-8.528620e+05
-1.574038e-03,-7.761927e+05
-1.348983e-03,-6.963196e+05
-1.027716e-03,-5.929734e+05
-6.144622e-04,-4.682912e+05
-3.292844e-04,-3.744927e+05
-3.523645e-05,-2.934748e+05
3.808058e-05,-2.870828e+05
6.734204e-05,-2.732186e+05
1.157343e-04,-2.092418e+05
2.272906e-04,-1.313904e+05
5.690028e-04,-8.659856e+04
9.131956e-04,-3.752482e+04
1.174409e-03,4.251164e+04
1.445171e-03,1.246988e+05
1.622127e-03,2.090386e+05
1.887151e-03,3.008690e+05
2.093967e-03,3.841729e+05
2.216139e-03,4.290328e+05
2.171974e-03,4.322358e+05
1.892964e-03,3.040815e+05
1.738088e-03,2.133187e+05
1.546501e-03,1.257718e+05
1.145532e-03,3.717698e+04
9.005733e-04,-4.286205e+04
5.861715e-04,-9.086932e+04
2.131475e-04,-1.377962e+05
8.489628e-05,-2.145840e+05
-5.952317e-05,-2.945537e+05
-8.081933e-05,-2.870912e+05
-5.656796e-05,-2.870876e+05
-3.844116e-04,-3.766413e+05
-6.439854e-04,-4.661762e+05
-1.079289e-03,-6.036632e+05
-1.361646e-03,-7.080643e+05
-1.578097e-03,-7.943341e+05
-1.841309e-03,-8.720733e+05
-2.023898e-03,-9.455272e+05
-2.234656e-03,-1.021098e+06
-2.486560e-03,-1.095602e+06
-2.581568e-03,-1.161559e+06
-2.568127e-03,-1.161549e+06
-2.551737e-03,-1.148778e+06
-2.492796e-03,-1.081721e+06
-2.163904e-03,-1.008271e+06
-1.985267e-03,-9.348216e+05
-1.761097e-03,-8.560413e+05
-1.561610e-03,-7.783246e+05
-1.295036e-03,-6.909863e+05
-1.005989e-03,-5.919072e+05
-5.767050e-04,-4.597606e+05
-3.264526e-04,-3.680972e+05
9.415806e-06,-2.870744e+05
8.153048e-05,-2.774825e+05
4.243893e-05,-2.881481e+05
1.842469e-04,-2.060384e+05
2.211867e-04,-1.313887e+05
6.067239e-04,-8.659892e+04
9.353646e-04,-3.965884e+04
1.152470e-03,3.717546e+04
1.360414e-03,1.172267e+05
1.648195e-03,1.994293e+05
1.855557e-03,2.901901e+05
2.063871e-03,3.745581e+05
2.613716e-03,4.300952e+05
2.173630e-03,4.108821e+05
1.884466e-03,2.923382e+05
1.656475e-03,2.026423e+05
1.461913e-03,1.172324e+05
1.210842e-03,3.931131e+04
9.265980e-04,-3.752621e+04
5.574248e-04,-8.873684e+04
2.606616e-04,-1.313964e+05
9.486419e-05,-2.081820e+05
-6.130808e-05,-2.881566e+05
-8.736798e-06,-2.860222e+05
-4.938541e-05,-2.913515e+05
-3.711101e-04,-3.702471e+05
-6.635388e-04,-4.576434e+05
-1.023639e-03,-5.898022e+05
-1.342336e-03,-6.931506e+05
-1.518879e-03,-7.751595e+05
-1.767099e-03,-8.507736e+05
-1.948279e-03,-9.327497e+05
-2.178866e-03,-1.007270e+06
-2.333755e-03,-1.075360e+06
-2.552336e-03,-1.147722e+06
-2.562852e-03,-1.161549e+06
-2.539108e-03,-1.145567e+06
-2.464857e-03,-1.072127e+06
-2.156275e-03,-9.997459e+05
-1.974000e-03,-9.284312e+05
-1.778166e-03,-8.560486e+05
-1.577309e-03,-7.761828e+05
-1.354345e-03,-6.931126e+05
-1.033419e-03,-5.961695e+05
-6.205266e-04,-4.597587e+05
-3.630194e-04,-3.659628e+05
