Chord Rotation [rads],Moment [kN-mm]
-3.190786e-05,1.249291e+04
1.167100e-05,2.290396e+04
3.351863e-04,8.120601e+04
4.264567e-04,1.540993e+05
7.369178e-04,2.603277e+05
9.298954e-04,3.686687e+05
1.138488e-03,4.634814e+05
1.235530e-03,5.541376e+05
1.470713e-03,6.437853e+05
1.599052e-03,7.334395e+05
1.762799e-03,8.262354e+05
1.901548e-03,9.117420e+05
2.010526e-03,9.983164e+05
2.238022e-03,1.080733e+06
2.271807e-03,1.090117e+06
2.107173e-03,9.952493e+05
1.880359e-03,9.118118e+05
1.694151e-03,8.231763e+05
1.592167e-03,7.355860e+05
1.464122e-03,6.438542e+05
1.307925e-03,5.573270e+05
1.200004e-03,4.666502e+05
9.290434e-04,3.739081e+05
8.096696e-04,2.801405e+05
5.103793e-04,1.655677e+05
2.513901e-04,7.704864e+04
5.416855e-05,5.205491e+03
-2.881893e-05,-1.145183e+04
-9.413082e-05,-6.662564e+04
-3.975287e-04,-1.197075e+05
-6.496379e-04,-1.675795e+05
-8.331106e-04,-2.258492e+05
-9.441902e-04,-2.820302e+05
-1.085100e-03,-3.434074e+05
-1.389552e-03,-4.079012e+05
-1.520344e-03,-4.702977e+05
-1.747668e-03,-5.451641e+05
-1.829909e-03,-6.137808e+05
-2.067959e-03,-6.802999e+05
-2.170234e-03,-7.468304e+05
-2.181822e-03,-7.707058e+05
-2.036764e-03,-6.906651e+05
-1.840192e-03,-6.230992e+05
-1.720387e-03,-5.523978e+05
-1.582338e-03,-4.817003e+05
-1.374602e-03,-4.161926e+05
-1.323103e-03,-3.485844e+05
-1.016560e-03,-2.809672e+05
-8.361480e-04,-2.185445e+05
-6.990473e-04,-1.613180e+05
-4.463563e-04,-1.196991e+05
-2.317954e-04,-6.349757e+04
6.314704e-05,0
9.171193e-05,2.082115e+04
3.180221e-04,7.287783e+04
4.702009e-04,1.520162e+05
7.754606e-04,2.540809e+05
9.381387e-04,3.624200e+05
1.213334e-03,4.582817e+05
1.361299e-03,5.520686e+05
1.488264e-03,6.406821e+05
1.689813e-03,7.324102e+05
1.772577e-03,8.200014e+05
1.986346e-03,9.107155e+05
2.113926e-03,9.972743e+05
2.231332e-03,1.086986e+06
2.251287e-03,1.083882e+06
2.241905e-03,1.063038e+06
2.149664e-03,9.962957e+05
1.880156e-03,9.086779e+05
1.753111e-03,8.231693e+05
1.611817e-03,7.314184e+05
1.526562e-03,6.386341e+05
1.304981e-03,5.479443e+05
1.212427e-03,4.624797e+05
9.216858e-04,3.676542e+05
8.084349e-04,2.707677e+05
5.134744e-04,1.697314e+05
2.112328e-04,6.871846e+04
-4.159039e-05,-3.123295e+03
-2.823357e-05,7.287592e+03
-2.532104e-04,-6.558347e+04
-4.102567e-04,-1.238690e+05
-7.056368e-04,-1.665342e+05
-8.423034e-04,-2.237607e+05
-1.102075e-03,-2.830559e+05
-1.235688e-03,-3.485998e+05
-1.414483e-03,-4.130803e+05
-1.636218e-03,-4.827621e+05
-1.769297e-03,-5.503538e+05
-1.920293e-03,-6.189768e+05
-2.063807e-03,-6.865351e+05
-2.197088e-03,-7.520177e+05
-2.234357e-03,-7.738157e+05
-2.067061e-03,-6.927424e+05
-1.883271e-03,-6.251658e+05
-1.748968e-03,-5.607202e+05
-1.652036e-03,-4.889657e+05
-1.400232e-03,-4.213820e+05
-1.299824e-03,-3.589820e+05
-1.034324e-03,-2.882452e+05
-8.863708e-04,-2.237479e+05
-6.757419e-04,-1.602772e+05
-4.804832e-04,-1.196975e+05
-2.812843e-04,-6.766105e+04
7.945219e-05,-4.164102e+03
3.566832e-05,1.145168e+04
3.340922e-04,7.287687e+04
5.223239e-04,1.499325e+05
7.513913e-04,2.530473e+05
9.843040e-04,3.603325e+05
1.204337e-03,4.530798e+05
1.402562e-03,5.458211e+05
1.510254e-03,6.354569e+05
1.689511e-03,7.240724e+05
1.744958e-03,8.147744e+05
1.972509e-03,9.065398e+05
2.090539e-03,9.899924e+05
2.191413e-03,1.073438e+06
2.314165e-03,1.089093e+06
2.116229e-03,9.858575e+05
1.932680e-03,8.972076e+05
1.772887e-03,8.106551e+05
1.663403e-03,7.220258e+05
1.515917e-03,6.313279e+05
1.343550e-03,5.416871e+05
1.176151e-03,4.562143e+05
8.922735e-04,3.624372e+05
8.340836e-04,2.624319e+05
4.670268e-04,1.561919e+05
1.775809e-04,6.871697e+04
-9.162325e-05,-7.287624e+03
-1.835156e-05,5.205378e+03
-2.245846e-04,-7.182826e+04
-4.086088e-04,-1.228303e+05
-6.913558e-04,-1.665284e+05
-8.462353e-04,-2.247985e+05
-1.071734e-03,-2.809808e+05
-1.217390e-03,-3.485967e+05
-1.439243e-03,-4.162000e+05
-1.627171e-03,-4.827535e+05
-1.764848e-03,-5.482707e+05
-1.884775e-03,-6.220728e+05
-2.088461e-03,-6.834084e+05
-2.187167e-03,-7.468071e+05
-2.406038e-03,-7.914899e+05
-2.090613e-03,-6.916930e+05
-1.881512e-03,-6.230881e+05
-1.700565e-03,-5.555187e+05
-1.614181e-03,-4.837704e+05
-1.433227e-03,-4.203434e+05
-1.254102e-03,-3.537778e+05
-1.014977e-03,-2.861640e+05
-8.661162e-04,-2.237450e+05
-6.900955e-04,-1.592379e+05
-4.440040e-04,-1.196981e+05
-2.512741e-04,-6.245635e+04
6.637562e-05,1.041030e+03
1.217803e-04,1.457468e+04
3.021375e-04,7.391926e+04
5.152972e-04,1.561844e+05
7.401458e-04,2.613724e+05
9.830030e-04,3.676336e+05
1.230468e-03,4.634914e+05
1.367128e-03,5.458281e+05
1.530020e-03,6.458853e+05
1.716746e-03,7.376194e+05
1.840623e-03,8.283157e+05
1.987660e-03,9.159334e+05
2.120126e-03,1.010843e+06
2.261765e-03,1.089070e+06
2.200368e-03,1.065100e+06
2.164280e-03,1.002549e+06
1.930168e-03,9.180604e+05
1.763411e-03,8.315087e+05
1.614741e-03,7.407955e+05
1.520909e-03,6.521777e+05
1.347013e-03,5.614915e+05
1.214424e-03,4.718522e+05
9.132118e-04,3.770327e+05
8.282972e-04,2.822233e+05
4.864809e-04,1.686923e+05
2.635651e-04,7.704663e+04
3.359532e-05,4.164302e+03
-1.951704e-05,-2.082124e+03
-2.355410e-04,-6.246044e+04
-4.489821e-04,-1.217872e+05
-6.440771e-04,-1.623687e+05
-8.725887e-04,-2.185541e+05
-1.082340e-03,-2.768157e+05
-1.160410e-03,-3.423502e+05
-1.436229e-03,-4.078760e+05
-1.596098e-03,-4.754790e+05
-1.770208e-03,-5.451399e+05
-1.916844e-03,-6.127214e+05
-2.020216e-03,-6.761330e+05
-2.190512e-03,-7.447268e+05
-2.471915e-03,-7.894098e+05
-2.057259e-03,-6.833779e+05
-1.874191e-03,-6.168496e+05
-1.717735e-03,-5.471963e+05
-1.613314e-03,-4.816896e+05
-1.439556e-03,-4.130620e+05
-1.253726e-03,-3.475408e+05
-1.027549e-03,-2.840828e+05
-9.167270e-04,-2.185445e+05
-6.362208e-04,-1.571550e+05
-4.627222e-04,-1.144943e+05
-1.182705e-04,-6.141541e+04
8.298929e-05,4.164120e+03
9.183399e-05,2.082106e+04
2.790797e-04,7.496070e+04
5.074347e-04,1.572229e+05
7.239625e-04,2.655388e+05
9.784570e-04,3.707579e+05
1.231595e-03,4.645289e+05
1.334033e-03,5.520804e+05
1.546479e-03,6.469271e+05
1.677183e-03,7.376257e+05
1.820602e-03,8.272879e+05
1.996553e-03,9.180213e+05
2.120445e-03,1.005632e+06
2.252600e-03,1.090131e+06
1.902905e-03,9.211944e+05
1.793481e-03,8.304773e+05
1.652358e-03,7.407955e+05
1.505303e-03,6.563450e+05
1.370509e-03,5.677443e+05
1.223839e-03,4.801976e+05
1.044993e-03,3.864081e+05
8.801833e-04,2.968095e+05
5.944631e-04,1.874351e+05
3.445078e-04,8.954262e+04
6.652185e-05,1.769867e+04
-3.539564e-05,9.369639e+03
-1.743543e-04,-5.309138e+04
-4.112340e-04,-1.145028e+05
-6.600482e-04,-1.571653e+05
-8.389576e-04,-2.081504e+05
-1.055190e-03,-2.653720e+05
-1.102620e-03,-3.340314e+05
-1.395239e-03,-3.954005e+05
-1.557609e-03,-4.630020e+05
-1.751705e-03,-5.305869e+05
-1.859721e-03,-6.002488e+05
-2.005902e-03,-6.667742e+05
-2.169395e-03,-7.343354e+05
-2.381926e-03,-7.842164e+05
-2.025214e-03,-6.761029e+05
-1.857340e-03,-6.074984e+05
-1.694125e-03,-5.388763e+05
-1.621159e-03,-4.712902e+05
-1.403650e-03,-4.068193e+05
-1.209050e-03,-3.360919e+05
-1.038223e-03,-2.716029e+05
-8.593794e-04,-2.112606e+05
-6.758801e-04,-1.467480e+05
-3.372295e-04,-1.092919e+05
-1.966925e-04,-5.100713e+04
1.123291e-04,1.561545e+04
1.208982e-04,1.665692e+04
3.251905e-04,8.849527e+04
5.152902e-04,1.718036e+05
7.567903e-04,2.811649e+05
9.521812e-04,3.811774e+05
1.228521e-03,4.749567e+05
1.393418e-03,5.666661e+05
1.578265e-03,6.573671e+05
1.696799e-03,7.491116e+05
1.879467e-03,8.398017e+05
1.999020e-03,9.263811e+05
2.148508e-03,1.016053e+06
2.222074e-03,1.083868e+06
1.974550e-03,9.305810e+05
1.747270e-03,8.440162e+05
1.664980e-03,7.501759e+05
1.514304e-03,6.636462e+05
1.402243e-03,5.729579e+05
1.189651e-03,4.854037e+05
1.063613e-03,3.905725e+05
8.495071e-04,2.988898e+05
5.827835e-04,1.874392e+05
2.914240e-04,9.162541e+04
6.549877e-05,1.873977e+04
-5.574416e-05,-1.041076e+03
-4.963167e-05,5.205332e+03
-2.040621e-04,-5.621440e+04
-4.245442e-04,-1.155437e+05
-6.669660e-04,-1.571653e+05
-9.870414e-04,-2.123134e+05
-1.062115e-03,-2.695323e+05
-1.184131e-03,-3.381894e+05
-1.408334e-03,-4.026788e+05
-1.582265e-03,-4.702769e+05
-1.799800e-03,-5.378599e+05
-1.870436e-03,-6.033643e+05
-2.056916e-03,-6.719722e+05
-2.220916e-03,-7.364157e+05
-2.447429e-03,-7.925370e+05
-2.220888e-03,-7.582112e+05
-1.998961e-03,-6.802484e+05
-1.845216e-03,-6.137289e+05
-1.763782e-03,-5.430399e+05
-1.613271e-03,-4.796089e+05
-1.432621e-03,-4.099316e+05
-1.254567e-03,-3.433741e+05
-1.030899e-03,-2.757629e+05
-8.438034e-04,-2.091783e+05
-6.568874e-04,-1.467480e+05
-4.210016e-04,-1.124141e+05
-2.094873e-04,-5.204810e+04
6.621981e-05,1.249236e+04
5.588745e-05,2.082097e+04
8.480426e-05,1.665685e+04
3.124459e-04,8.329003e+04
4.981966e-04,1.655562e+05
7.588377e-04,2.759569e+05
9.899908e-04,3.738855e+05
1.228423e-03,4.739151e+05
1.391360e-03,5.645901e+05
1.515943e-03,6.531916e+05
1.678844e-03,7.459732e+05
1.859142e-03,8.387705e+05
1.957553e-03,9.315835e+05
2.144912e-03,1.026492e+06
2.301572e-03,1.115172e+06
2.444223e-03,1.203842e+06
2.591314e-03,1.289407e+06
2.799189e-03,1.376074e+06
2.904824e-03,1.421020e+06
2.664874e-03,1.289554e+06
2.415685e-03,1.198752e+06
2.298456e-03,1.109022e+06
2.130319e-03,1.024516e+06
2.012070e-03,9.369050e+05
1.870037e-03,8.451121e+05
1.731508e-03,7.450108e+05
1.641874e-03,6.542921e+05
1.444728e-03,5.625574e+05
1.273124e-03,4.708410e+05
1.114459e-03,3.812201e+05
8.552273e-04,2.853611e+05
6.013904e-04,1.780672e+05
2.928056e-04,8.225641e+04
7.874332e-05,1.041130e+04
-4.186001e-05,-1.978052e+04
-4.214061e-05,-7.287687e+03
-1.712813e-04,-6.142078e+04
-4.286304e-04,-1.197080e+05
-6.983427e-04,-1.613315e+05
-8.286573e-04,-2.123172e+05
-1.067385e-03,-2.747429e+05
-1.187084e-03,-3.423638e+05
-1.426891e-03,-4.047741e+05
-1.577151e-03,-4.723682e+05
-1.754470e-03,-5.399621e+05
-1.866200e-03,-6.085765e+05
-2.074712e-03,-6.803181e+05
-2.209263e-03,-7.457935e+05
-2.418833e-03,-8.112547e+05
-2.482613e-03,-8.819165e+05
-2.678961e-03,-9.515238e+05
-2.775839e-03,-1.016956e+06
-3.045473e-03,-1.086518e+06
-3.058467e-03,-1.089642e+06
-3.053695e-03,-1.088602e+06
-2.698832e-03,-1.024162e+06
-2.684055e-03,-9.618453e+05
-2.505527e-03,-8.974159e+05
-2.396710e-03,-8.298758e+05
-2.358001e-03,-7.592309e+05
-2.104345e-03,-6.916837e+05
-1.953352e-03,-6.199647e+05
-1.782639e-03,-5.544710e+05
-1.660912e-03,-4.879210e+05
-1.524105e-03,-4.182588e+05
-1.304228e-03,-3.537731e+05
-1.073189e-03,-2.809648e+05
-9.245105e-04,-2.154224e+05
-7.292667e-04,-1.561142e+05
-4.375023e-04,-1.165765e+05
-2.410106e-04,-5.725215e+04
6.617887e-05,5.205151e+03
1.179906e-04,1.665685e+04
3.096635e-04,8.328967e+04
4.947737e-04,1.624318e+05
7.500081e-04,2.749179e+05
9.874154e-04,3.749318e+05
1.278132e-03,4.707944e+05
1.380764e-03,5.604233e+05
1.536411e-03,6.479827e+05
1.705432e-03,7.397283e+05
1.832929e-03,8.325259e+05
1.977359e-03,9.201249e+05
2.203252e-03,1.012944e+06
2.289700e-03,1.098501e+06
2.486629e-03,1.188232e+06
2.617979e-03,1.277973e+06
2.770844e-03,1.364607e+06
2.961384e-03,1.438744e+06
2.912495e-03,1.425190e+06
2.609920e-03,1.278070e+06
