Radial elongation [mm],Load [kN]
0.0,-0.000484721
-2.73015e-05,-0.001397164
-1.2998268e-05,-0.004955549
-2.6041e-05,-0.004758251
-2.482699999999999e-06,-0.001800464
-3.6323e-05,-0.003004224
-4.2484199999999996e-05,-0.004386517
-2.31277e-05,-0.003867606
-2.64755e-05,-0.004885738
-4.8274200000000006e-05,-0.002695444
-1.114614e-05,-0.004674406
-1.885542e-05,-0.002350301
-2.049244e-05,-0.001477344
-1.859788e-05,-0.002468938
-1.674499999999999e-06,-0.003527096
-4.05762e-06,-0.004112401
-2.113813e-05,-0.002378309
-3.3853600000000004e-05,-0.004170182
-3.46382e-05,-0.002420239
-3.9391e-05,-0.003008416
-4.06077e-05,0.000122526
-8.02498e-05,0.035514615
-7.83512e-05,0.095215164
-0.0001536876,0.153384686
-0.0001835176,0.209560826
-0.0002268386,0.266468287
-0.0002762146,0.311835766
-0.00028382959999999997,0.355223328
-0.0003176816,0.388877302
-0.0003419956,0.414963275
-0.0003796166,0.439505726
-0.00039236159999999997,0.465603113
-0.0003390766,0.486868262
-0.0003762086,0.50680548
-0.0004199936,0.52758044
-0.0003628516,0.546435297
-0.0004241346,0.563476682
-0.0004117376,0.582475603
-0.0003894846,0.599092185
-0.0004555586,0.620626926
-0.0004189706,0.634570122
-0.0004462036,0.656294882
-0.0004123956,0.668554068
-0.0004547886,0.689331949
-0.0004660246,0.702758014
-0.00045849059999999997,0.721168399
-0.0004990096,0.738518238
-0.0005017876,0.756891727
-0.0004688336,0.77472049
-0.0005140146,0.790255904
-0.0005230566,0.809840262
-0.0005361376,0.826162994
-0.0005319136000000001,0.842965245
-0.0005005966000000001,0.857946515
-0.0005024146000000001,0.87713182
-0.0005370176000000001,0.89631784
-0.0005428756,0.915559947
-0.0005852386000000001,0.929996371
-0.0005814736000000001,0.946128786
-0.0005817956000000001,0.964083612
-0.0006149176000000001,0.983221591
-0.0006218266,0.999788582
-0.0006266286,1.01741457
-0.0006374896000000001,1.033683896
-0.0006434206,1.052496433
-0.0006222036000000001,1.067682624
-0.0006287366000000001,1.083343506
-0.0006436416,1.099934578
-0.0006579166,1.115835905
-0.0006457776,1.135868192
-0.0006722566000000001,1.154509783
-0.0006897716,1.17090416
-0.0006803636,1.187656403
-0.0006725516000000001,1.207048297
-0.0007091726000000001,1.219731808
-0.0007089596000000001,1.238007665
-0.0006722506000000001,1.256017089
-0.0007341906,1.275504112
-0.0007417356000000001,1.291789055
-0.0007348116,1.306025386
-0.0007474856000000001,1.320848584
-0.0007846606000000001,1.33831501
-0.0007795696,1.355808377
-0.0007898156,1.370099545
-0.0007783496,1.390535116
-0.0008018836000000001,1.410640121
-0.0008017896,1.424850225
-0.0007803446000000001,1.441122651
-0.0008044906,1.458122253
-0.0008162486000000001,1.480176926
-0.0008296716,1.497815132
-0.0008368546,1.516362548
-0.0008505186000000001,1.528889298
-0.0008574066,1.548677325
-0.0008660786,1.563573718
-0.0008779986,1.58194828
-0.0008906396,1.599437714
-0.0008880246,1.618185639
-0.0008626406,1.635814071
-0.0008906566000000001,1.65038538
-0.0008978046000000001,1.666137457
-0.0009084046,1.683265805
-0.0009115286000000001,1.701032639
-0.0009493246000000001,1.718771696
-0.0009236906,1.735984802
-0.0009367846000000001,1.755216599
-0.0009377716,1.768202782
-0.0009473866,1.789752483
-0.0009375606,1.803646564
-0.0009802276,1.820589781
-0.0009622556000000001,1.838557124
-0.0009765056,1.855743885
-0.0009905516,1.872362852
-0.0009763336,1.891658068
-0.0010052486,1.907695532
-0.0010164446,1.925306201
-0.0010397456000000001,1.942072034
-0.0010531796,1.961194634
-0.0010164956,1.976972222
-0.0010362426000000001,1.99330163
-0.0010165706,2.012192249
-0.0010497876000000001,2.028828859
-0.0010488446,2.045333862
-0.0010434376000000001,2.062965631
-0.0010933056000000001,2.082537174
-0.0010711596000000001,2.094170809
-0.0010827436000000001,2.112785578
-0.0011113436,2.12908411
-0.0010752326,2.144482374
-0.0010734906,2.164973736
-0.0010813066,2.184497833
-0.0010992096,2.19986701
-0.0011038296,2.218406439
-0.0010903616,2.231470585
-0.0011023596,2.25203824
-0.0010821266,2.268786669
-0.0010995966,2.285512447
-0.0010864586,2.304778814
-0.0010827376,2.320441723
-0.0011271486000000001,2.335476398
-0.0011122676,2.356805801
-0.0011054386,2.372019768
-0.0011046266,2.387528658
-0.0011296226,2.407087564
-0.0011318726000000001,2.422365665
-0.0011086996,2.44058466
