Radial elongation [mm],Load [kN]
0.0,0.009396079
-2.88642e-05,0.006221099
-2.181147e-05,0.005681825
-1.113444e-05,0.005718383
-2.126581e-05,0.007628344
-5.44086e-06,0.006662683
-3.49974e-05,0.00063245
-2.4266980000000002e-05,-0.007749568
-4.90406e-06,-0.006093002
-2.100588e-05,-0.00631323
7.4524999999999985e-06,-0.007236924
-3.24953e-05,-0.010648418
-1.5659267e-05,-0.01038674
2.4372799999999998e-05,-0.009628311
-2.098236e-05,-0.008082659
-3.75827e-05,-0.010309
-2.246163e-05,-0.006719332
-2.93859e-05,0.099284209
1.6815899999999996e-05,0.314853489
-0.0001530147,0.51632905
-0.0003720067,0.688122153
-0.0007664656999999999,0.838219345
-0.0010127997,0.975696325
-0.0012910517,1.098473787
-0.0015496557,1.211311102
-0.0017497966999999999,1.311083198
-0.0019072737,1.411313653
-0.0020995637,1.507034302
-0.0022690007,1.601160645
-0.0024372517,1.693603754
-0.0025914287,1.78666532
-0.0027451157,1.870454788
-0.0029163437,1.95932591
-0.0030194427,2.047151089
-0.0031627967,2.133715153
-0.0033183507,2.219133139
-0.0034370607,2.308972597
-0.0035462627,2.398278236
-0.0037037457,2.485025644
-0.0038177837,2.565845966
-0.0039085867,2.65090394
-0.0040262197,2.736761093
-0.0040929967,2.819284201
-0.0042123967,2.901781559
-0.0042869477,2.989456177
-0.0043939267,3.070333958
-0.0045021127,3.155380487
-0.0045989707,3.239356995
-0.0047201687,3.326686144
-0.0047875777,3.413756609
-0.0048893577,3.495534658
-0.0050196577,3.580785275
-0.0051257947,3.663273096
-0.0052511477,3.746816158
-0.0053698057,3.830367327
-0.0054586907,3.91075778
-0.0055818517,3.989011049
-0.0056779687,4.070406437
-0.0057930677,4.152777195
-0.0059358107,4.231804848
-0.0060408407,4.314147472
-0.0061574067,4.393560886
-0.0062775276999999996,4.47317028
-0.0063540117,4.551906109
-0.0064840297,4.632496357
-0.0066045847,4.710221291
-0.0066966637,4.784854412
-0.0067990547,4.862081528
-0.0068619817,4.939389229
-0.0069845897,5.010678768
-0.0070400557,5.088042259
-0.0071671777,5.163331985
-0.0072351537,5.231580734
-0.0073312047,5.298414707
-0.0074119257,5.362482548
-0.0075059037,5.426227093
-0.0076034077,5.491236687
-0.0076299247,5.549642086
-0.0077114047,5.608911514
-0.0078011717,5.665700436
-0.0078496987,5.72005415
-0.0079548727,5.77134037
-0.0079585587,5.822652817
-0.0080289617,5.871679783
-0.0081132287,5.921851635
-0.0082036397,5.972439766
-0.0082325607,6.019342899
-0.008295778699999999,6.06008482
-0.0083572397,6.09980154
-0.0084461287,6.136872768
-0.0085513167,6.177443981
-0.008651670699999999,6.211028576
-0.0087922117,6.244158268
-0.0089158117,6.28237009
-0.0090381877,6.312760353
-0.0091214887,6.339728355
-0.0092764137,6.366688251
-0.0093922127,6.386714458
-0.0095301147,6.412736893
-0.0096677167,6.43371439
-0.0098116687,6.455124855
-0.0099023537,6.479874134
-0.0100496847,6.505589962
-0.0101503977,6.528623581
-0.0103108917,6.55214262
-0.0104494847,6.568810463
-0.0105694637,6.586638451
-0.0106971717,6.601445675
-0.0108642297,6.614235401
-0.0110460567,6.629559517
-0.0112112547,6.640664577
-0.0113256967,6.652471542
-0.0115282427,6.664531708
-0.0117258797,6.671673298
-0.0119272337,6.682629585
-0.0121138237,6.689912796
-0.0123495857,6.697646141
-0.0126023647,6.700743198
-0.0129026217,6.699016094
-0.0131946807,6.694781303
-0.0134945797,6.690709114
-0.0137840777,6.683135986
-0.0140115297,6.673439503
-0.0142419707,6.663758278
-0.0144005027,6.659732819
-0.0145298927,6.660713673
-0.0147141867,6.667363644
-0.0148850167,6.677538395
-0.0150368527,6.690518379
-0.0151987687,6.700125217
-0.0154020357,6.708987236
-0.0155464547,6.716894627
-0.0157566707,6.7245574
-0.0159423817,6.734806061
-0.0161914677,6.74444437
-0.0163250527,6.748569965
-0.0164969547,6.756603718
-0.0166476167,6.76022768
-0.0168541107,6.768625736
-0.0169847347,6.777083397
-0.0171661137,6.784086227
-0.0173173627,6.787915707
-0.0174867137,6.793163776
-0.0176352897,6.796282768
-0.0178140777,6.80606842
-0.0180070957,6.813788414
-0.0181517897,6.825230122
-0.0183110427,6.833084583
-0.0184980487,6.840937138
-0.0186976417,6.853514194
-0.0188295807,6.859967232
-0.0189933557,6.870518208
-0.0191760717,6.874139786
-0.0193256387,6.880059719
-0.0195108037,6.891090393
-0.0196694007,6.898246765
-0.0198822187,6.907366753
-0.0200478157,6.911935806
-0.0202324517,6.921179295
-0.0203827847,6.928916931
-0.0205549077,6.938853741
-0.0207780077,6.945896149
-0.0209343457,6.957034588
-0.0211301387,6.96535778
-0.0212882907,6.969522953
-0.0214567667,6.982476711
-0.0216006657,6.989204407
-0.0217728597,6.998714924
-0.0218943727,7.005060196
-0.0220379127,7.010213852
-0.0222101247,7.022584438
-0.0223498517,7.031553745
-0.0224875717,7.033648491
-0.0226540527,7.041816711
-0.0227857547,7.050928116
-0.0229084867,7.065479755
-0.0231098977,7.074211121
-0.0232201997,7.079013824
-0.0233260207,7.086137772
-0.0234889857,7.09922123
-0.0236548667,7.105062485
-0.0237808587,7.111084938
-0.0239172357,7.120951653
-0.0240830797,7.125394344
-0.0242174417,7.136971951
-0.0243794467,7.142035961
-0.0245513727,7.150771141
-0.0246616767,7.157788277
-0.0248238967,7.164497852
-0.0250034337,7.174738884
-0.0251539087,7.184194565
-0.0253155067,7.192013264
-0.0254568497,7.199771881
-0.0256046247,7.206790447
-0.0257455447,7.214392662
-0.0259319767,7.224948883
-0.0260570567,7.230389595
-0.0262138247,7.238487244
-0.0263940397,7.247166157
-0.0265138967,7.256201267
-0.0266481587,7.261995792
-0.0267908067,7.268002033
-0.0269464737,7.273769379
-0.0270940197,7.283682346
-0.0272846987,7.29043293
-0.0274434407,7.300091267
-0.0276171247,7.306862354
-0.0277807917,7.318064213
-0.027902884699999998,7.32820797
-0.0281090797,7.330654621
-0.0282645297,7.33865881
-0.0284439777,7.345602036
-0.0285648367,7.356773376
-0.0287249237,7.362478733
-0.0288986307,7.370488167
-0.0290621487,7.37235117
-0.0292535967,7.381366253
-0.0294240467,7.387706757
-0.0295491777,7.393577099
-0.0297096317,7.401911736
-0.0298698317,7.411283493
-0.0300665757,7.420014381
-0.0302389547,7.424872875
-0.0303861337,7.433571339
-0.0305592477,7.443658829
-0.0307542647,7.448318958
-0.0308862997,7.455777645
-0.0310511197,7.46203804
-0.0312285067,7.468532085
-0.0314062557,7.477186203
-0.0315741987,7.485908508
-0.0317236767,7.49079752
-0.0319046997,7.498356342
-0.0320765057,7.508158207
-0.0322437377,7.516076565
-0.0324095957,7.518074512
-0.0325978787,7.523793221
-0.0327639637,7.532411098
-0.0329036917,7.541445732
-0.0331231597,7.548622131
-0.0332884767,7.558057308
-0.0335033147,7.560368538
-0.0336344637,7.566408157
-0.0338108447,7.575457096
-0.0339922737,7.582481861
-0.0341446907,7.588803768
-0.0343319947,7.597301006
-0.0344992857,7.601957321
-0.0346909227,7.610685349
-0.0348580317,7.616541862
