Radial elongation [mm],Load [kN]
0.0,0.001823214
-2.2599999999999997e-05,0.008828878
-2.03e-05,0.034939747
-0.0001276,0.077940151
-0.000235403,0.135779262
-0.000312679,0.191504613
-0.000438957,0.252391905
-0.0005564039999999999,0.312541515
-0.000657756,0.374784917
-0.0007217749999999999,0.435953379
-0.000733396,0.499546677
-0.000749393,0.55918169
-0.000801161,0.621689141
-0.000856207,0.684492767
-0.0009132789999999999,0.744924366
-0.000937226,0.80583185
-0.001028479,0.871824384
-0.001033544,0.932324946
-0.001100371,0.993653774
-0.001195114,1.054045796
-0.001227218,1.118110776
-0.001287748,1.180258036
-0.001360299,1.242398977
-0.001390799,1.303977132
-0.001428132,1.365594149
-0.001463531,1.429142475
-0.001514341,1.489094734
-0.001599268,1.551629901
-0.001621936,1.617099881
-0.0017109809999999999,1.679686785
-0.001754577,1.742512584
-0.001814106,1.805999637
-0.0018261759999999999,1.866984248
-0.0018397539999999999,1.928735495
-0.001872807,1.991472363
-0.001905579,2.056723356
-0.001957693,2.117364168
-0.001966187,2.183086872
-0.002043526,2.246880531
-0.002067088,2.310507536
-0.002118672,2.375245571
-0.002159779,2.437326908
-0.0022055399999999998,2.499347448
-0.002272025,2.563882589
-0.002328597,2.625858068
-0.002394924,2.683924913
-0.002462875,2.740801096
-0.00250584,2.80359149
-0.002510337,2.867712736
-0.00258054,2.928175211
-0.002616504,2.98617053
-0.002640469,3.048862219
-0.00268287,3.115754128
-0.0027469,3.181901217
-0.002787852,3.249272585
-0.002876921,3.311001778
-0.00294221,3.374812365
-0.0029893009999999998,3.436547756
-0.003015024,3.499698162
-0.00310273,3.560703039
-0.00314228,3.624298334
-0.003186553,3.685506821
-0.003252101,3.745932102
-0.003330513,3.806517124
-0.003409026,3.869148731
-0.003479294,3.930907726
-0.003551255,3.992026329
-0.003635962,4.056146622
-0.003654694,4.118911266
-0.003762927,4.179979324
-0.003822777,4.243714809
-0.003905958,4.311564445
-0.004008456,4.373557091
-0.00406722,4.436279297
-0.004208765,4.500113487
-0.004297673,4.561540604
-0.004408404,4.625106812
-0.004401533,4.683324337
-0.004523239,4.746181965
-0.004632532,4.809289932
-0.004719848,4.870872974
-0.004817342,4.928491592
-0.004856456,4.989983559
-0.004917299,5.051493168
-0.0050030709999999996,5.108057022
-0.005112439,5.168111801
-0.005189911,5.23145771
-0.005335091,5.289927483
-0.005488622,5.349105835
-0.005615698,5.408672333
-0.005753752,5.468538284
-0.005927114,5.523544788
-0.006031494,5.58309269
-0.006123265,5.639836311
-0.006256025,5.700859547
-0.006362205,5.756676674
-0.006467185,5.816305637
-0.006646728,5.871583939
-0.006800158,5.927538395
-0.006935302,5.981595993
-0.007042836,6.036482811
-0.007069535,6.092745304
-0.007175409,6.147411823
-0.007320839,6.19645071
-0.007477663,6.251732826
-0.007628078,6.301206112
-0.007771009,6.353009701
-0.007940869,6.406042099
-0.008094541,6.450852394
-0.008254366,6.50331831
