Radial elongation [mm],Load [kN]
0.0,0.224886492
-3.7692000000000004e-05,0.222755447
-7.4892e-05,0.228790998
1.8280000000000001e-06,0.24725163
-1.7492e-05,0.28520149
1.9107999999999997e-05,0.351852596
-8.129200000000001e-05,0.429206789
-0.00016660499999999998,0.525446713
-0.000283817,0.638150692
-0.00029367900000000003,0.771997392
-0.000365935,0.915314138
-0.00043632,1.066905141
-0.000530261,1.255680323
-0.000566281,1.457762599
-0.000651998,1.654635191
-0.000832087,1.849964976
-0.000905474,2.03344059
-0.0010116230000000001,2.212571383
-0.0011217010000000001,2.382964373
-0.0012184,2.564430475
-0.001323027,2.734252691
-0.001415504,2.9079988
-0.001524455,3.080735207
-0.001634091,3.254585743
-0.001751246,3.419113636
-0.001759849,3.590806246
-0.001849216,3.756907701
-0.0019148260000000001,3.931745768
-0.002043545,4.097223759
-0.002144317,4.265019417
-0.002201239,4.43013525
-0.002274393,4.59913063
-0.002437378,4.770583153
-0.002470494,4.942950249
-0.002577521,5.10880661
-0.002668227,5.279242992
-0.002778758,5.440089703
-0.002870666,5.611546993
-0.002956954,5.775452137
-0.002987474,5.945445538
-0.003134116,6.102388859
-0.003184903,6.27151823
-0.003321654,6.429933548
-0.003425199,6.595852375
-0.003498453,6.759661674
-0.003521553,6.925497532
-0.003646937,7.090465546
-0.00369943,7.262839317
-0.003749537,7.426875114
-0.003827678,7.59287405
-0.00395055,7.758867741
-0.004039406,7.921468735
-0.004126643,8.085128784
-0.004200676,8.250998497
-0.004340764,8.409852028
-0.00432211,8.573699951
-0.004379216,8.736442566
-0.004462551,8.899285316
-0.004484627,9.057215691
-0.004607489,9.219194412
-0.0046340290000000004,9.379905701
-0.004722508,9.539475441
-0.004767098,9.695091248
-0.00485653,9.855791092
-0.004886685,10.01364708
-0.004989984,10.17322254
-0.005107001,10.32631969
-0.00514445,10.48824692
-0.005184129,10.64544678
-0.005288295,10.80109119
-0.005371022,10.95528793
-0.005398222,11.11646461
-0.005442984,11.28055573
-0.005552912,11.44067764
-0.005631852,11.60170174
-0.005677437,11.76584148
-0.005756751,11.92154503
-0.00584861,12.07573795
-0.005911911,12.22613525
-0.00588225,12.37879658
-0.005979356,12.53117943
-0.006120082,12.68847942
-0.006151874,12.84955788
-0.006233879,13.01073074
-0.006255748,13.168993
-0.006343089,13.31994629
-0.006356018,13.47712421
-0.00640011,13.64073563
-0.006438525,13.79032516
-0.006553786,13.9530592
-0.006446255,14.10087204
-0.004976322,14.25292587
-0.0049043,14.40423203
-0.004784868,14.56005287
-0.004855721,14.7046566
-0.00482281,14.85796928
-0.004892194,15.00866413
-0.004957752,15.15799522
-0.004971198,15.30331802
-0.005017343,15.45197964
-0.005013442,15.60349846
-0.004925781,15.74640083
-0.004959986,15.89553165
-0.004890927,16.04649544
-0.004899742,16.19108009
-0.004888752,16.33745575
-0.004892304,16.4859314
-0.004920404,16.62374306
-0.004978053,16.76637459
-0.004987746,16.91343498
-0.005008736,17.05649185
-0.005053893,17.19973564
-0.005076024,17.33605576
-0.004992945,17.48280334
-0.005022456,17.63258743
-0.005076453,17.7718811
-0.005085969,17.90516853
-0.005085314,18.04276848
-0.005104756,18.17825317
-0.005144421,18.31640053
-0.005188438,18.45186424
-0.005156705,18.59733582
-0.005179681,18.73306274
-0.005234152,18.8741169
-0.005237083,19.01310921
-0.005227457,19.15144348
-0.005218293,19.29113197
-0.005251651,19.42865181
-0.005254027,19.55841637
-0.005283434,19.69981575
-0.005268771,19.8323307
