Radial elongation [mm],Load [kN]
0.0,0.0055461
-5.973e-05,0.01848856
-5.233e-05,0.048708532
-5.323e-05,0.088825785
-7.813e-05,0.146164924
-0.00011261,0.204769343
-9.023e-05,0.264052421
-0.000146619,0.327272117
-0.000125295,0.386508107
-0.000169246,0.445997328
-0.000206678,0.512922645
-0.00019314,0.575142443
-0.000229808,0.634784102
-0.00028138,0.699147284
-0.00024282699999999998,0.761475682
-0.000266367,0.827032924
-0.000309015,0.889553189
-0.000332084,0.954712451
-0.000337153,1.01698947
-0.000344907,1.082214832
-0.000377978,1.14603138
-0.000401174,1.210141182
-0.000423522,1.27120018
-0.000455063,1.339939713
-0.000485862,1.404143095
-0.000517651,1.464805484
-0.000521451,1.529311538
-0.000541128,1.593052626
-0.000529413,1.659091949
-0.000582736,1.721312284
-0.00057769,1.786273837
-0.000654056,1.849381089
-0.000635157,1.912325382
-0.000685691,1.972356081
-0.000688156,2.04060173
-0.000724554,2.102878809
-0.000727604,2.165873051
-0.000758065,2.227203369
-0.0007609,2.288936615
-0.000805078,2.355709314
-0.000791429,2.421898365
-0.000839871,2.487972975
-0.000878462,2.553891897
-0.000907494,2.615363359
-0.000925695,2.681566715
-0.00094013,2.742914915
-0.000999971,2.808076382
-0.000979061,2.868922949
-0.000999868,2.929692745
-0.001041578,2.994065762
-0.001090458,3.063575983
-0.001097058,3.12456131
-0.001097584,3.184672117
-0.001170673,3.245286703
-0.001187827,3.313316107
-0.001198122,3.372973204
-0.001229578,3.436805725
-0.001251155,3.498681068
-0.001268033,3.565275669
-0.001291176,3.626861572
-0.00132008,3.688636541
-0.00136513,3.753075123
-0.001418319,3.818140507
-0.00146334,3.879250765
-0.001478673,3.942667246
-0.001529843,4.005670071
-0.001554621,4.070688725
-0.001593173,4.134674072
-0.001626867,4.200174332
-0.001673109,4.262415409
-0.001725362,4.329470634
-0.001774546,4.389728069
-0.001798563,4.450698376
-0.001813217,4.510822773
-0.001884293,4.572658062
-0.001943507,4.631390572
-0.0020093270000000004,4.688214302
-0.0020610240000000003,4.747686863
-0.0021408760000000003,4.808742523
-0.002229913,4.864746094
-0.0022939790000000002,4.923773289
-0.0023638920000000002,4.981298447
-0.0024697760000000003,5.036781311
-0.0025617310000000003,5.090472698
-0.002658052,5.148639679
-0.0027346130000000003,5.204034328
-0.002862182,5.255059719
-0.003010537,5.305916786
-0.0031065570000000002,5.354159355
