Radial elongation [mm],Load [kN]
0.0,0.220851868
-1.75e-05,0.224715158
7.199999999999999e-06,0.251901805
-1.4599999999999996e-05,0.283730716
-4.52e-05,0.322328806
-5.092e-05,0.369842768
4.0000000000000295e-07,0.417305231
-2.98e-05,0.467952579
-0.00016234099999999998,0.526369989
-0.00023359999999999999,0.589664817
-0.000324592,0.652910709
-0.000381119,0.72065419
-0.000385599,0.788420916
-0.000460644,0.858460665
-0.0004894330000000001,0.928282022
-0.0005468020000000001,0.996904969
-0.000453319,1.063775539
-0.000531746,1.130497336
-0.000681255,1.200769544
-0.000699795,1.28264451
-0.000727594,1.363300085
-0.0007644660000000001,1.441168666
-0.000866393,1.521579504
-0.000882854,1.597986102
-0.000990779,1.668031931
-0.0008884170000000001,1.74442935
-0.0008605959999999999,1.818863392
-0.000951726,1.892948747
-0.0011454100000000001,1.964138985
-0.001178414,2.032412529
-0.0011718920000000001,2.101121664
-0.00113795,2.171931028
-0.001252611,2.246323347
-0.001287702,2.318136454
-0.001351615,2.384362698
-0.001331886,2.454751253
-0.001293736,2.523968697
-0.001388448,2.592102051
-0.0014670520000000002,2.663729906
-0.00149539,2.735628605
-0.001478397,2.807540655
-0.00151052,2.872283459
-0.00162907,2.941203356
-0.001643235,3.004256248
-0.0017541030000000001,3.073642969
-0.001780564,3.14277029
-0.0018256680000000001,3.207700491
-0.001834342,3.266519785
-0.001874761,3.330567837
-0.0018494030000000001,3.39986062
-0.0019718039999999997,3.476071119
-0.002071553,3.54619813
-0.002117633,3.613559961
-0.002101178,3.682865858
-0.0021136930000000003,3.744319916
-0.002185766,3.806886673
-0.00218759,3.874907494
-0.002233668,3.941533804
-0.002237672,4.011415958
-0.002238354,4.076761246
-0.002242914,4.141075134
-0.002273201,4.206197262
-0.002368283,4.270601749
-0.002369631,4.333664417
-0.0023910010000000002,4.401231766
-0.00237273,4.462224483
-0.002333304,4.527717113
-0.002438366,4.593744278
-0.002490638,4.655709743
-0.002535721,4.723366737
-0.002617208,4.789717674
-0.002601273,4.852550983
-0.002621393,4.920066357
-0.0026354860000000003,4.98665905
-0.002584757,5.049667835
-0.002652236,5.114109993
-0.002685655,5.17928648
-0.0026896850000000003,5.238273621
-0.002747966,5.301187515
-0.002718492,5.368997097
-0.00276624,5.432390213
-0.002837198,5.496507645
-0.002846725,5.561854362
-0.002959909,5.626538754
-0.0029058070000000003,5.69523859
-0.002925726,5.759401321
-0.002986582,5.823039532
-0.002990314,5.888229847
-0.0030550490000000002,5.958260536
-0.003062528,6.021208763
-0.003129962,6.082950592
-0.003173872,6.148348808
-0.003235757,6.217042446
-0.003242449,6.28110981
-0.003335566,6.345027924
-0.0033785770000000002,6.410948753
-0.003420658,6.476914883
-0.003444117,6.541237831
-0.003455194,6.603743076
-0.003450444,6.667451382
-0.003448266,6.729649544
-0.003541312,6.794034958
-0.0035782220000000003,6.855485916
-0.0035965100000000002,6.921601295
-0.003581132,6.9844594
-0.003595119,7.052510262
-0.0036181670000000003,7.113939762
-0.00370497,7.172000408
-0.003694404,7.238495827
-0.003754381,7.301769733
-0.003816687,7.365551472
-0.003813995,7.430856705
-0.003900637,7.499805927
-0.003913461,7.563992977
-0.003861301,7.625572205
-0.0039050590000000002,7.691464901
-0.003975357,7.759840012
-0.004007452,7.82167244
-0.003988416,7.883298397
-0.003975406,7.950852394
-0.003948312,8.014719009
-0.0040021629999999996,8.075769424
-0.0040367,8.142353058
-0.004094718,8.203445435
-0.004118358999999999,8.270534515
-0.004147693,8.33245182
-0.00413394,8.39276123
-0.004211939,8.457808495
-0.004319755999999999,8.525686264
-0.004360668999999999,8.587557793
-0.00441004,8.655783653
-0.004403877,8.722299576
-0.0044515069999999995,8.785655022
-0.004467301,8.847672462
-0.004539952999999999,8.910571098
-0.00461243,8.970775604
-0.004627165999999999,9.039279938
-0.0046667489999999996,9.100279808
-0.004700637,9.164802551
-0.004622269,9.2215662
-0.004618768,9.286146164
-0.004745345999999999,9.351278305
-0.004752200999999999,9.415568352
-0.004808293,9.479375839
-0.004823091999999999,9.543498039
-0.004756839,9.607317924
-0.004841191999999999,9.670280457
-0.004902454,9.729859352
-0.004985626,9.797273636
-0.004930248,9.860370636
-0.0049964449999999995,9.927490234
-0.005043216,9.992925644
-0.004983845999999999,10.0571146
-0.004960526,10.12186718
-0.004937522999999999,10.18977642
-0.005030298999999999,10.25897408
-0.005063069,10.32241726
-0.005142938,10.38192177
-0.005125912,10.44440651
-0.005129529,10.50824547
-0.005136750999999999,10.56907082
-0.005139675999999999,10.63238811
-0.005174489,10.69048691
-0.005194976,10.75018501
-0.0051947849999999995,10.81261539
-0.005203709999999999,10.87874985
-0.005263657,10.94746685
-0.005296718,11.01162338
-0.0052992939999999995,11.07021999
-0.005322034999999999,11.13906097
-0.005367764,11.20620632
-0.005441186,11.27289772
-0.005491342999999999,11.33611584
-0.005483269999999999,11.40128231
-0.0055265589999999995,11.46520996
