Radial elongation [mm],Load [kN]
0.0,0.744633496
-3.703e-05,0.797804534
-0.00010063,0.87014246
-0.00018239,0.968059838
-0.000243958,1.088040471
-0.00023018799999999999,1.216505885
-0.000381185,1.361257672
-0.000450589,1.545629263
-0.000541235,1.754734397
-0.000640163,1.949210882
-0.000773449,2.139956236
-0.000837186,2.321188688
-0.000953942,2.504054546
-0.001039752,2.68021965
-0.001187437,2.854714394
-0.001215963,3.025422335
-0.001352176,3.195941925
-0.001397028,3.363338947
-0.001551631,3.531626463
-0.001611147,3.702037573
-0.001662778,3.869427681
-0.001772166,4.034765244
-0.001828047,4.199621677
-0.0019678910000000003,4.366682053
-0.002090789,4.532203674
-0.002156391,4.693535328
-0.002200646,4.860551357
-0.002242495,5.02375412
-0.002349846,5.19805336
-0.0024784230000000004,5.35969305
-0.00254906,5.528029442
-0.0026665240000000004,5.699057102
-0.002713871,5.864717484
-0.0028277280000000003,6.026005268
-0.0028685760000000003,6.197422028
-0.0029832500000000002,6.366182804
-0.003020768,6.529201984
-0.0030884170000000004,6.691142559
-0.003258158,6.864074707
-0.003337584,7.029988766
-0.003385724,7.196177959
-0.0035417850000000004,7.365158558
-0.0034998660000000003,7.538239002
-0.0036777230000000004,7.695641994
-0.003723278,7.860673428
-0.0038615200000000002,8.02751255
-0.003877709,8.198242188
-0.004020805,8.359418869
-0.004008544,8.519406319
-0.0041075,8.675498009
-0.004219858999999999,8.838349342
-0.004269795,9.009228706
-0.004319974,9.174063683
-0.00434109,9.334875107
-0.0044742739999999994,9.494817734
-0.004548317,9.65616703
-0.0046368799999999995,9.820500374
-0.004667151,9.98387146
-0.004761184999999999,10.14476585
-0.004846669,10.30569553
-0.004826843,10.46510506
-0.004916408,10.62302494
-0.00500457,10.78430748
-0.005063152,10.9423399
-0.005230643,11.10200119
-0.005243857,11.25939846
-0.005375032,11.42820072
-0.005388083,11.59287357
-0.005488682,11.75475597
-0.005533548,11.91349316
-0.005606372,12.07438469
-0.005635869,12.23425865
-0.005756720999999999,12.39418602
-0.00582963,12.55723095
-0.005874275,12.71832275
-0.0059511469999999995,12.87353516
-0.005941464,13.03598499
-0.006084,13.20714569
-0.0061917,13.37613964
-0.006184891,13.53856945
-0.0062874359999999995,13.70231152
-0.006414346,13.86123943
-0.006411691,14.01782799
-0.006538977,14.17522049
-0.006613322,14.33813858
-0.006662833,14.49438763
-0.006758904,14.65272236
-0.006803982,14.81563854
-0.006853644999999999,14.97494698
-0.0069090819999999996,15.13199139
-0.007010204,15.29191589
-0.007033892999999999,15.45266151
-0.0071005569999999995,15.61371136
-0.007180311,15.76713848
-0.007221771,15.91844273
-0.007245385,16.07117844
-0.0073171569999999995,16.23064423
-0.007293897,16.39359474
-0.007316548,16.55199814
-0.007395438,16.70919228
-0.007457621,16.86348343
-0.007478915,17.02070808
-0.007538703999999999,17.1791153
-0.007516056,17.3288002
-0.0075573409999999995,17.48079681
-0.0075968979999999995,17.63090515
-0.007689077999999999,17.78153992
-0.007722642,17.92994499
-0.0077390639999999995,18.07668686
-0.0077477679999999995,18.22923088
-0.007906551000000001,18.38095284
-0.007834396,18.52662086
-0.007862635000000001,18.66742134
-0.007880684,18.81793022
-0.007903031000000001,18.96476746
-0.007870015000000001,19.1106987
-0.007887335,19.26229477
-0.007882438,19.40950012
-0.007647666,19.54906464
-0.004886923,19.69120407
-0.004661351,19.84679604
-0.004260567,19.99284363
-0.004262391999999999,20.14242172
-0.004488249,20.28849983
-0.004585937,20.43455887
-0.004596055999999999,20.58394051
-0.004694465,20.72849846
-0.004744038999999999,20.86970139
-0.004698447,21.00950432
-0.00470224,21.15514374
-0.004789135999999999,21.29542351
-0.0048045219999999994,21.43664742
-0.004817417,21.57762718
-0.004881608,21.72237587
-0.004940625,21.87068748
-0.0050212009999999994,22.01434326
-0.005027283,22.1546154
-0.005016446,22.29150009
-0.004947908,22.42770386
-0.004929078999999999,22.56385231
-0.004942841,22.69734001
-0.00500724,22.83207512
-0.004978944999999999,22.97120857
-0.0050334989999999994,23.11829376
-0.004970555,23.26177979
-0.0050326749999999995,23.39542007
-0.0050105639999999995,23.53344345
-0.0049790469999999995,23.66915512
-0.005012172,23.80479813
-0.004983831,23.94258499
-0.004995513,24.076931
-0.004990957,24.21575165
-0.005079653999999999,24.34891701
-0.005070992,24.47971725
-0.005091687,24.61063385
-0.0050606769999999995,24.74727058
-0.005100091,24.88354301
-0.00509236,25.01509285
-0.0051160139999999995,25.14698029
-0.005090173999999999,25.28801537
-0.0050076,25.42272949
-0.004982265,25.55604553
-0.00483933,25.68522453
-0.0047483939999999995,25.81998062
-0.004580926,25.95007706
-0.0043988329999999996,26.07929611
-0.004350865,26.20747757
-0.004301902,26.33080292
-0.004234831,26.45881653
-0.004158897999999999,26.5861702
-0.004078995,26.72299957
-0.004041097,26.84449005
-0.003981057,26.9664135
-0.0039290919999999995,27.09334946
-0.0038963580000000004,27.22254181
-0.0038560710000000004,27.3495388
-0.0037539810000000004,27.47675514
-0.0035674060000000004,27.59962845
-0.0033558760000000003,27.72065735
-0.003184305,27.8425293
-0.00310843,27.96252251
-0.0029348490000000002,28.08162308
-0.0029118990000000003,28.19382668
-0.002908781,28.2995491
-0.00283891,28.42173386
-0.0028434500000000004,28.54608154
-0.0027789480000000003,28.67062759
-0.0027537420000000004,28.79023743
-0.002735181,28.91199303
-0.002689854,29.03256798
-0.002583703,29.14828873
-0.002555597,29.26808929
-0.002484323,29.40377235
-0.0024882150000000002,29.51377678
-0.002467729,29.63760567
-0.0023666390000000002,29.76482391
-0.0023234310000000004,29.88679314
-0.00219875,29.99218178
-0.002170908,30.0877552
-0.0021378850000000004,30.19641495
-0.0021309970000000004,30.29733849
